dt1 dt2 dt3 dt4 controller drones queue deliveries fullTrips revenue costs penalties avgDelTime avgWaitTime fDel fRet fLaunch collisions unknown penalties rejecValue avgRejecValue potentialLost avgPotentialLost
Mar 10th 14:20:52.057 UTC 3 0 0 625 623 1630.545 2785.054 17.47089 184.4235 9.298096 3 2 85 0 0 0 0 NaN 0 NaN
Mar 10th 14:20:08.003 UTC 2 0 0 1093 1093 2664.193 4452.025 0 867.7584 708.1287 0 0 85 0 0 2425 2366.75 4.879896 641.8379 1.323377
Mar 10th 14:19:52.047 UTC 3 0 0 625 623 1630.545 2785.054 17.47089 184.4235 9.298096 3 2 85 0 0 0 0 NaN 0 NaN
Mar 10th 14:19:08.003 UTC 2 0 0 1093 1093 2664.193 4452.025 0 867.7584 708.1287 0 0 85 0 0 2425 2366.75 4.879896 641.8379 1.323377
Mar 10th 14:18:52.046 UTC 3 0 0 625 623 1630.545 2785.054 17.47089 184.4235 9.298096 3 2 85 0 0 0 0 NaN 0 NaN
Mar 10th 14:18:07.993 UTC 2 0 0 1093 1093 2664.193 4452.025 0 867.7584 708.1287 0 0 85 0 0 2425 2366.75 4.879896 641.8379 1.323377
Mar 10th 14:17:52.057 UTC 3 0 0 625 623 1630.545 2785.054 17.47089 184.4235 9.298096 3 2 85 0 0 0 0 NaN 0 NaN
Mar 10th 14:17:08.003 UTC 2 0 0 1093 1093 2664.193 4452.025 0 867.7584 708.1287 0 0 85 0 0 2425 2366.75 4.879896 641.8379 1.323377
Mar 10th 14:16:52.057 UTC 3 0 0 625 623 1630.545 2785.054 17.47089 184.4235 9.298096 3 2 85 0 0 0 0 NaN 0 NaN
Mar 10th 14:16:08.003 UTC 2 0 0 1093 1093 2664.193 4452.025 0 867.7584 708.1287 0 0 85 0 0 2425 2366.75 4.879896 641.8379 1.323377
Mar 10th 14:15:52.047 UTC 3 0 0 625 623 1630.545 2785.054 17.47089 184.4235 9.298096 3 2 85 0 0 0 0 NaN 0 NaN
Mar 10th 14:15:08.002 UTC 2 0 0 1093 1093 2664.193 4452.025 0 867.7584 708.1287 0 0 85 0 0 2425 2366.75 4.879896 641.8379 1.323377
Mar 10th 14:14:52.046 UTC 3 0 0 625 623 1630.545 2785.054 17.47089 184.4235 9.298096 3 2 85 0 0 0 0 NaN 0 NaN
Mar 10th 14:14:08.013 UTC 2 0 0 1093 1093 2664.193 4452.025 0 867.7584 708.1287 0 0 85 0 0 2425 2366.75 4.879896 641.8379 1.323377
Mar 10th 14:13:52.057 UTC 3 0 0 625 623 1630.545 2785.054 17.47089 184.4235 9.298096 3 2 85 0 0 0 0 NaN 0 NaN
Mar 10th 14:13:08.003 UTC 2 0 0 1093 1093 2664.193 4452.025 0 867.7584 708.1287 0 0 85 0 0 2425 2366.75 4.879896 641.8379 1.323377
Mar 10th 14:12:52.048 UTC 3 0 0 625 623 1630.545 2785.054 17.47089 184.4235 9.298096 3 2 85 0 0 0 0 NaN 0 NaN
Mar 10th 14:12:08.003 UTC 2 0 0 1093 1093 2664.193 4452.025 0 867.7584 708.1287 0 0 85 0 0 2425 2366.75 4.879896 641.8379 1.323377
Mar 10th 14:11:52.047 UTC 3 0 0 625 623 1630.545 2785.054 17.47089 184.4235 9.298096 3 2 85 0 0 0 0 NaN 0 NaN
Mar 10th 14:11:07.994 UTC 2 0 0 1093 1093 2664.193 4452.025 0 867.7584 708.1287 0 0 85 0 0 2425 2366.75 4.879896 641.8379 1.323377
Mar 10th 14:10:52.047 UTC 3 0 0 625 623 1630.545 2785.054 17.47089 184.4235 9.298096 3 2 85 0 0 0 0 NaN 0 NaN
Mar 10th 14:10:08.013 UTC 2 0 0 1093 1093 2664.193 4452.025 0 867.7584 708.1287 0 0 85 0 0 2425 2366.75 4.879896 641.8379 1.323377
Mar 10th 14:09:52.057 UTC 3 0 0 625 623 1630.545 2785.054 17.47089 184.4235 9.298096 3 2 85 0 0 0 0 NaN 0 NaN
Mar 10th 14:09:08.002 UTC 2 0 0 1093 1093 2664.193 4452.025 0 867.7584 708.1287 0 0 85 0 0 2425 2366.75 4.879896 641.8379 1.323377
Mar 10th 14:08:52.057 UTC 3 0 0 625 623 1630.545 2785.054 17.47089 184.4235 9.298096 3 2 85 0 0 0 0 NaN 0 NaN
Mar 10th 14:08:08.003 UTC 2 0 0 1093 1093 2664.193 4452.025 0 867.7584 708.1287 0 0 85 0 0 2425 2366.75 4.879896 641.8379 1.323377
Mar 10th 14:07:52.047 UTC 3 0 0 625 623 1630.545 2785.054 17.47089 184.4235 9.298096 3 2 85 0 0 0 0 NaN 0 NaN
Mar 10th 14:07:07.993 UTC 2 0 0 1093 1093 2664.193 4452.025 0 867.7584 708.1287 0 0 85 0 0 2425 2366.75 4.879896 641.8379 1.323377
Mar 10th 14:06:52.057 UTC 3 0 0 625 623 1630.545 2785.054 17.47089 184.4235 9.298096 3 2 85 0 0 0 0 NaN 0 NaN
Mar 10th 14:06:08.004 UTC 2 0 0 1093 1093 2664.193 4452.025 0 867.7584 708.1287 0 0 85 0 0 2425 2366.75 4.879896 641.8379 1.323377
Mar 10th 14:05:52.057 UTC 3 0 0 625 623 1630.545 2785.054 17.47089 184.4235 9.298096 3 2 85 0 0 0 0 NaN 0 NaN
Mar 10th 14:05:08.003 UTC 2 0 0 1093 1093 2664.193 4452.025 0 867.7584 708.1287 0 0 85 0 0 2425 2366.75 4.879896 641.8379 1.323377
Mar 10th 14:04:52.047 UTC 3 0 0 625 623 1630.545 2785.054 17.47089 184.4235 9.298096 3 2 85 0 0 0 0 NaN 0 NaN
Mar 10th 14:04:08.003 UTC 2 0 0 1093 1093 2664.193 4452.025 0 867.7584 708.1287 0 0 85 0 0 2425 2366.75 4.879896 641.8379 1.323377
Mar 10th 14:03:52.048 UTC 3 0 0 625 623 1630.545 2785.054 17.47089 184.4235 9.298096 3 2 85 0 0 0 0 NaN 0 NaN
Mar 10th 14:03:08.013 UTC 2 0 0 1093 1093 2664.193 4452.025 0 867.7584 708.1287 0 0 85 0 0 2425 2366.75 4.879896 641.8379 1.323377
Mar 10th 14:02:52.057 UTC 3 0 0 625 623 1630.545 2785.054 17.47089 184.4235 9.298096 3 2 85 0 0 0 0 NaN 0 NaN
Mar 10th 14:02:08.003 UTC 2 0 0 1093 1093 2664.193 4452.025 0 867.7584 708.1287 0 0 85 0 0 2425 2366.75 4.879896 641.8379 1.323377
Mar 10th 14:01:52.057 UTC 3 0 0 625 623 1630.545 2785.054 17.47089 184.4235 9.298096 3 2 85 0 0 0 0 NaN 0 NaN
Mar 10th 14:01:08.003 UTC 2 0 0 1093 1093 2664.193 4452.025 0 867.7584 708.1287 0 0 85 0 0 2425 2366.75 4.879896 641.8379 1.323377
Mar 10th 14:00:52.046 UTC 3 0 0 625 623 1630.545 2785.054 17.47089 184.4235 9.298096 3 2 85 0 0 0 0 NaN 0 NaN
