dt1 dt2 dt3 dt4 controller drones queue deliveries fullTrips revenue costs penalties avgDelTime avgWaitTime fDel fRet fLaunch collisions unknown penalties rejecValue avgRejecValue potentialLost avgPotentialLost
Jun 16th 22:24:36.388 UTC 2 14 40 711 705 1603.206 3090.955 0 959.3549 788.8442 0 0 51 0 0 1200 0 0 620.8715 2.586964
Jun 16th 22:23:41.143 UTC 3 10 0 508 501 1335.667 2305.751 5 192.9954 11.5861 1 0 74 0 0 0 0 NaN 0 NaN
Jun 16th 22:23:36.387 UTC 2 14 39 709 701 1598.133 3076.276 0 959.1202 787.9951 0 0 51 0 0 1200 0 0 620.8715 2.586964
Jun 16th 22:22:41.155 UTC 3 12 0 508 499 1335.667 2298.951 5 192.9954 11.5861 1 0 74 0 0 0 0 NaN 0 NaN
Jun 16th 22:22:36.397 UTC 2 15 39 706 697 1592.076 3052.757 0 958.5586 787.3102 0 0 51 0 0 1190 0 0 615.989 2.588189
Jun 16th 22:21:41.145 UTC 3 12 0 507 498 1335.067 2294.317 5 193.1169 11.60197 1 0 74 0 0 0 0 NaN 0 NaN
Jun 16th 22:21:36.397 UTC 2 15 40 703 695 1583.031 3044.604 0 957.765 786.8566 0 0 51 0 0 1170 0 0 607.8465 2.597635
Jun 16th 22:20:41.144 UTC 3 12 0 504 497 1325.904 2291.034 5 193.3688 11.6218 1 0 74 0 0 0 0 NaN 0 NaN
Jun 16th 22:20:36.386 UTC 2 15 39 701 694 1581.391 3039.712 0 957.4893 786.662 0 0 51 0 0 1160 0 0 604.7065 2.606494
Jun 16th 22:19:40.554 UTC 3 14 1 501 493 1316.212 2268.555 5 193.1743 11.64237 1 0 73 0 0 0 0 NaN 0 NaN
Jun 16th 22:19:36.397 UTC 2 15 38 700 692 1580.971 3033.594 0 957.1716 786.3503 0 0 51 0 0 1160 0 0 604.7065 2.606494
Jun 16th 22:18:39.767 UTC 3 14 1 497 491 1309.156 2257.428 5 193.4694 11.64498 1 0 72 0 0 0 0 NaN 0 NaN
Jun 16th 22:18:36.397 UTC 2 15 39 697 688 1576.834 3012.571 0 956.3824 785.5237 0 0 51 0 0 1160 0 0 604.7065 2.606494
Jun 16th 22:17:38.604 UTC 3 12 1 496 490 1304.072 2256.493 5 193.2445 11.68808 1 0 71 0 0 0 0 NaN 0 NaN
Jun 16th 22:17:36.386 UTC 2 15 39 695 687 1573.121 3008.975 0 955.8768 785.2697 0 0 51 0 0 1160 0 0 604.7065 2.606494
Jun 16th 22:16:38.623 UTC 3 13 0 495 488 1298.098 2247.14 5 193.5435 11.69153 1 0 71 0 0 0 0 NaN 0 NaN
