dt1 dt2 dt3 dt4 controller drones queue deliveries fullTrips revenue costs penalties avgDelTime avgWaitTime fDel fRet fLaunch collisions unknown rejectionPenalties potentialLost avgPotentialLost
Jun 12th 13:36:50.468 UTC 2 14 40 406 401 978.3487 1718.199 0 848.0486 683.946 0 0 33 0 0 535 271.2887 2.535409
Jun 12th 13:36:46.072 UTC 3 5 0 299 297 759.4373 1370.152 5 195.7739 9.061549 1 0 35 0 0 0 0 NaN
Jun 12th 13:35:50.470 UTC 2 15 39 405 397 975.6937 1703.791 0 847.281 682.1019 0 0 33 0 0 530 267.3062 2.521757
Jun 12th 13:35:45.267 UTC 3 9 0 299 293 759.4373 1354.94 5 195.7739 9.061549 1 0 34 0 0 0 0 NaN
Jun 12th 13:34:50.460 UTC 2 14 40 404 395 973.8536 1696.477 0 846.9678 680.3923 0 0 33 0 0 525 265.2812 2.526488
Jun 12th 13:34:44.532 UTC 3 9 0 297 292 754.0598 1347.84 5 195.9935 9.089853 1 0 33 0 0 0 0 NaN
Jun 12th 13:33:50.469 UTC 2 15 40 402 392 970.9696 1684.096 0 845.8489 679.1885 0 0 33 0 0 515 255.5612 2.481177
Jun 12th 13:33:44.521 UTC 3 11 0 296 289 753.2598 1329.29 5 195.8419 9.100787 1 0 33 0 0 0 0 NaN
Jun 12th 13:32:50.469 UTC 2 14 36 398 391 961.2748 1680.177 0 844.121 678.0984 0 0 33 0 0 515 255.5612 2.481177
Jun 12th 13:32:44.532 UTC 3 13 0 294 287 750.8497 1321.468 5 196.1413 9.100787 1 0 33 0 0 0 0 NaN
Jun 12th 13:31:49.399 UTC 2 13 39 395 388 949.4432 1664.518 0 842.0881 675.6395 0 0 32 0 0 515 255.5612 2.481177
Jun 12th 13:31:43.603 UTC 3 13 0 293 285 749.6497 1307.657 5 195.9417 9.098502 1 0 32 0 0 0 0 NaN
Jun 12th 13:30:48.305 UTC 2 15 40 393 386 941.5981 1653.611 0 841.2012 675.6395 0 0 31 0 0 495 245.6875 2.481692
Jun 12th 13:30:43.602 UTC 3 13 0 291 283 745.6897 1295.725 5 196.4679 9.122622 1 0 32 0 0 0 0 NaN
Jun 12th 13:29:48.306 UTC 2 15 40 391 385 935.1631 1651.3 0 839.8913 675.1615 0 0 31 0 0 490 244.7875 2.497831
Jun 12th 13:29:43.613 UTC 3 11 0 290 282 742.0109 1294.181 5 196.1674 9.147528 1 0 32 0 0 0 0 NaN
Jun 12th 13:28:48.295 UTC 2 15 40 390 383 932.5591 1640.425 0 839.1731 674.5173 0 0 31 0 0 490 244.7875 2.497831
Jun 12th 13:28:41.870 UTC 3 12 0 285 280 726.0959 1285.459 5 196.1002 9.160653 1 0 30 0 0 0 0 NaN
Jun 12th 13:27:48.304 UTC 2 14 39 386 379 926.8284 1622.475 0 836.593 672.3018 0 0 31 0 0 490 244.7875 2.497831
Jun 12th 13:27:41.869 UTC 3 12 1 285 279 726.0959 1279.53 5 196.1002 9.184139 1 0 30 0 0 0 0 NaN
Jun 12th 13:26:48.305 UTC 2 15 40 385 376 925.4785 1607.662 0 835.8079 670.9868 0 0 31 0 0 485 242.9875 2.505025
Jun 12th 13:26:41.869 UTC 3 11 0 283 278 720.7858 1277.932 5 196.1087 9.221272 1 0 30 0 0 0 0 NaN
Jun 12th 13:25:48.295 UTC 2 15 36 382 374 916.6299 1598.203 0 834.3203 669.7867 0 0 31 0 0 485 242.9875 2.505025
Jun 12th 13:25:41.880 UTC 3 12 0 281 277 713.5446 1271.738 5 196.1089 9.221272 1 0 30 0 0 0 0 NaN
Jun 12th 13:24:48.314 UTC 2 15 37 381 371 914.668 1589.571 0 833.7587 667.921 0 0 31 0 0 485 242.9875 2.505025
Jun 12th 13:24:40.296 UTC 3 9 1 280 277 709.8658 1271.738 5 196.134 9.259017 1 0 28 0 0 0 0 NaN
Jun 12th 13:23:47.194 UTC 2 15 40 378 369 908.5699 1579.117 0 831.9449 666.5906 0 0 30 0 0 480 241.4475 2.515078
Jun 12th 13:23:40.295 UTC 3 7 1 278 275 702.2045 1263.313 5 195.3854 9.328684 1 0 28 0 0 0 0 NaN
Jun 12th 13:22:47.204 UTC 2 15 40 375 366 905.6259 1564.655 0 830.5875 664.7329 0 0 30 0 0 475 240.6475 2.533131
Jun 12th 13:22:40.288 UTC 3 7 0 278 275 702.2045 1263.313 5 195.3854 9.328684 1 0 28 0 0 0 0 NaN
Jun 12th 13:21:47.205 UTC 2 15 39 372 365 900.0459 1559.224 0 828.9176 664.1326 0 0 30 0 0 460 235.2625 2.557201
Jun 12th 13:21:40.308 UTC 3 8 0 277 273 700.3645 1255.214 5 195.1944 9.351777 1 0 28 0 0 0 0 NaN
Jun 12th 13:20:46.174 UTC 2 15 39 370 364 893.6619 1556.961 0 828.0848 663.6056 0 0 29 0 0 450 228.3212 2.536902
Jun 12th 13:20:40.286 UTC 3 10 0 274 270 691.3608 1233.416 5 195.7655 9.349766 1 0 28 0 0 0 0 NaN
Jun 12th 13:19:46.172 UTC 2 15 38 368 361 884.8839 1545.645 0 827.11 662.3433 0 0 29 0 0 450 228.3212 2.536902
Jun 12th 13:19:39.705 UTC 3 11 1 274 267 691.3608 1222.952 5 195.7655 9.380629 1 0 27 0 0 0 0 NaN
Jun 12th 13:18:46.182 UTC 2 14 40 366 358 881.5339 1531.687 0 826.3531 660.4078 0 0 29 0 0 445 226.7812 2.548104
Jun 12th 13:18:39.695 UTC 3 12 0 274 265 691.3608 1215.759 5 195.7655 9.381179 1 0 27 0 0 0 0 NaN
Jun 12th 13:17:46.173 UTC 2 15 40 362 355 872.8347 1520.751 0 824.5995 659.4676 0 0 29 0 0 440 224.3287 2.54919
Jun 12th 13:17:39.694 UTC 3 9 1 272 265 687.8508 1215.759 5 195.6941 9.429844 1 0 27 0 0 0 0 NaN
Jun 12th 13:16:46.174 UTC 2 15 39 360 352 870.7946 1507.677 0 824.0909 658.2955 0 0 29 0 0 435 221.6737 2.547974
Jun 12th 13:16:39.713 UTC 3 11 0 268 263 680.2607 1208.927 5 196.4203 9.429844 1 0 27 0 0 0 0 NaN
Jun 12th 13:15:46.174 UTC 2 14 38 359 350 869.9946 1499.435 0 823.8564 657.082 0 0 29 0 0 435 221.6737 2.547974
Jun 12th 13:15:39.703 UTC 3 10 0 268 263 680.2607 1208.927 5 196.4203 9.445152 1 0 27 0 0 0 0 NaN
Jun 12th 13:14:45.266 UTC 2 15 40 354 345 863.9646 1474.975 0 821.9807 655.2707 0 0 28 0 0 430 219.6637 2.554229
Jun 12th 13:14:39.704 UTC 3 9 0 264 262 665.9733 1202.194 5 196.1983 9.509912 1 0 27 0 0 0 0 NaN
Jun 12th 13:13:45.255 UTC 2 15 40 354 342 863.9646 1463.184 0 821.9807 653.8708 0 0 28 0 0 430 219.6637 2.554229
Jun 12th 13:13:39.693 UTC 3 6 0 263 262 663.2133 1202.194 5 195.5836 9.525009 1 0 27 0 0 0 0 NaN
Jun 12th 13:12:45.257 UTC 2 15 40 350 342 853.8596 1463.184 0 820.9523 653.8708 0 0 28 0 0 410 212.17 2.587439
Jun 12th 13:12:39.703 UTC 3 6 0 263 261 663.2133 1196.849 5 195.5836 9.544972 1 0 27 0 0 0 0 NaN
Jun 12th 13:11:45.267 UTC 2 14 40 347 341 847.5488 1457.162 0 820.2935 653.2906 0 0 28 0 0 400 205.45 2.568125
Jun 12th 13:11:39.705 UTC 3 12 0 263 254 663.2133 1158.986 5 195.5836 9.550196 1 0 27 0 0 0 0 NaN
Jun 12th 13:10:45.266 UTC 2 15 40 344 338 844.9688 1446.555 0 819.1624 652.5934 0 0 28 0 0 385 195.58 2.54
Jun 12th 13:10:39.694 UTC 3 12 0 263 253 663.2133 1151.599 5 195.5836 9.570404 1 0 27 0 0 0 0 NaN
Jun 12th 13:09:45.257 UTC 2 15 38 342 337 834.9922 1440.574 0 818.3919 652.3909 0 0 28 0 0 375 191.0012 2.546683
Jun 12th 13:09:39.695 UTC 3 15 0 261 250 648.0258 1142.016 5 195.6538 9.570404 1 0 27 0 0 0 0 NaN
Jun 12th 13:08:45.265 UTC 2 14 40 340 333 831.9323 1427.51 0 817.4443 651.2546 0 0 28 0 0 370 188.5487 2.547956
Jun 12th 13:08:39.702 UTC 3 13 0 258 250 639.9032 1142.016 5 195.7754 9.607374 1 0 27 0 0 0 0 NaN
Jun 12th 13:07:45.267 UTC 2 15 38 338 330 829.5623 1418.269 0 816.5876 650.7092 0 0 28 0 0 370 188.5487 2.547956
Jun 12th 13:07:39.693 UTC 3 12 1 254 249 627.8356 1137.593 5 196.4908 9.671845 1 0 27 0 0 0 0 NaN
Jun 12th 13:06:45.266 UTC 2 15 38 335 327 824.2072 1408.861 0 815.4103 649.9153 0 0 28 0 0 370 188.5487 2.547956
Jun 12th 13:06:39.703 UTC 3 12 1 253 247 627.0356 1128.275 5 196.2509 9.695012 1 0 27 0 0 0 0 NaN
Jun 12th 13:05:44.202 UTC 2 14 39 331 324 816.4593 1393.336 0 813.4901 648.1497 0 0 27 0 0 370 188.5487 2.547956
Jun 12th 13:05:39.704 UTC 3 12 1 252 245 625.6857 1122.176 5 195.9607 9.7414 1 0 27 0 0 0 0 NaN
Jun 12th 13:04:43.326 UTC 2 15 39 330 322 811.2618 1384.848 0 812.687 647.6431 0 0 26 0 0 370 188.5487 2.547956
Jun 12th 13:04:39.694 UTC 3 12 0 249 243 618.8781 1110.439 5 193.8139 9.761593 1 0 27 0 0 0 0 NaN
Jun 12th 13:03:43.325 UTC 2 14 39 327 318 804.2861 1363.901 0 810.7194 644.5676 0 0 26 0 0 370 188.5487 2.547956
Jun 12th 13:03:39.083 UTC 3 14 0 246 241 613.2231 1102.647 5 193.9582 9.761593 1 0 26 0 0 0 0 NaN
Jun 12th 13:02:41.376 UTC 2 15 40 325 316 800.5361 1356.871 0 809.3747 643.9293 0 0 24 0 0 365 185.8487 2.545873
Jun 12th 13:02:39.072 UTC 3 14 0 245 239 604.8531 1091.679 5 193.744 9.803626 1 0 26 0 0 0 0 NaN
Jun 12th 13:01:41.387 UTC 2 14 38 322 315 797.4996 1352.12 0 806.5137 642.6409 0 0 24 0 0 365 185.8487 2.545873
Jun 12th 13:01:39.072 UTC 3 15 2 244 234 603.1231 1073.796 5 193.8308 9.293776 1 0 26 0 0 0 0 NaN
Jun 12th 13:00:41.386 UTC 2 15 38 320 311 786.3283 1332.194 0 805.3699 640.4366 0 0 24 0 0 365 185.8487 2.545873
Jun 12th 13:00:39.083 UTC 3 14 2 243 233 598.9831 1072.676 5 193.7539 9.123281 1 0 26 0 0 0 0 NaN
Jun 12th 12:59:41.377 UTC 2 15 36 318 309 784.6283 1323.259 0 803.1263 639.1437 0 0 24 0 0 365 185.8487 2.545873
Jun 12th 12:59:39.082 UTC 3 15 2 237 230 576.723 1056.928 5 195.167 8.750857 1 0 26 0 0 0 0 NaN
Jun 12th 12:58:41.377 UTC 2 15 35 317 308 778.4183 1321.172 0 801.7496 638.544 0 0 24 0 0 365 185.8487 2.545873
Jun 12th 12:58:39.071 UTC 3 15 1 235 228 573.548 1050.293 5 195.2375 8.716803 1 0 26 0 0 0 0 NaN
Jun 12th 12:57:39.358 UTC 2 14 38 313 306 765.8115 1313.469 0 796.705 635.8036 0 0 22 0 0 365 185.8487 2.545873
Jun 12th 12:57:39.071 UTC 3 13 0 234 227 565.9205 1041.323 5 195.0717 8.7532 1 0 26 0 0 0 0 NaN
Jun 12th 12:56:39.358 UTC 2 15 34 308 305 757.5468 1307.971 0 790.6769 635.8036 0 0 22 0 0 365 185.8487 2.545873
Jun 12th 12:56:39.081 UTC 3 15 0 230 224 555.8354 1027.244 5 195.3211 8.767031 1 0 26 0 0 0 0 NaN
Jun 12th 12:55:39.346 UTC 2 14 37 307 301 755.0668 1289.953 0 789.1066 630.9202 0 0 22 0 0 365 185.8487 2.545873
Jun 12th 12:55:39.072 UTC 3 13 1 229 222 553.3829 1018.612 5 195.4878 8.814782 1 0 26 0 0 0 0 NaN
Jun 12th 12:54:39.083 UTC 3 12 1 227 220 549.1679 1012.555 5 195.5274 8.818781 1 0 26 0 0 0 0 NaN
Jun 12th 12:54:38.306 UTC 2 15 40 306 295 753.9767 1258.92 0 788.0276 624.3921 0 0 21 0 0 365 185.8487 2.545873
Jun 12th 12:53:39.073 UTC 3 11 1 225 219 545.0579 1009.342 5 195.7689 8.864866 1 0 26 0 0 0 0 NaN
Jun 12th 12:53:38.306 UTC 2 15 39 304 294 752.6567 1255.036 0 785.0602 622.9698 0 0 21 0 0 360 184.4987 2.562482
Jun 12th 12:52:39.072 UTC 3 12 0 224 216 542.4029 995.9612 5 196.1443 8.885573 1 0 26 0 0 0 0 NaN
Jun 12th 12:52:38.306 UTC 2 14 40 302 292 751.4667 1247.215 0 782.6927 618.6437 0 0 21 0 0 355 182.0462 2.564031
Jun 12th 12:51:39.063 UTC 3 15 1 222 212 540.4029 979.6514 5 196.3091 8.808362 1 0 26 0 0 0 0 NaN
Jun 12th 12:51:38.308 UTC 2 15 39 301 290 750.3767 1242.881 0 781.1495 617.2561 0 0 21 0 0 340 167.8412 2.468253
Jun 12th 12:50:39.084 UTC 3 15 0 217 209 532.2553 968.1602 5 196.2785 8.799461 1 0 26 0 0 0 0 NaN
Jun 12th 12:50:38.306 UTC 2 15 38 296 289 736.1124 1241.618 0 773.9585 615.9515 0 0 21 0 0 340 167.8412 2.468253
Jun 12th 12:49:39.073 UTC 3 14 1 215 208 528.4303 959.1899 5 196.5363 8.838191 1 0 26 0 0 0 0 NaN
Jun 12th 12:49:38.306 UTC 2 15 37 290 286 724.0325 1223.984 0 765.9331 612.0057 0 0 21 0 0 340 167.8412 2.468253
Jun 12th 12:48:39.074 UTC 3 13 0 213 207 523.9153 952.5556 5 196.804 8.836689 1 0 26 0 0 0 0 NaN
Jun 12th 12:48:37.379 UTC 2 14 38 289 284 722.2325 1209.043 0 764.1887 608.242 0 0 20 0 0 340 167.8412 2.468253
Jun 12th 12:47:39.082 UTC 3 13 1 210 204 509.279 944.6926 5 196.8207 8.865353 1 0 26 0 0 0 0 NaN
Jun 12th 12:47:37.367 UTC 2 15 40 289 279 722.2325 1183.807 0 764.1887 602.5297 0 0 20 0 0 335 166.0712 2.478675
Jun 12th 12:46:39.073 UTC 3 14 1 209 202 507.254 937.9338 5 196.7019 8.890155 1 0 26 0 0 0 0 NaN
Jun 12th 12:46:37.377 UTC 2 14 39 288 278 721.6326 1178.469 0 762.9732 599.5751 0 0 20 0 0 330 163.3487 2.474981
Jun 12th 12:45:39.083 UTC 3 13 1 207 200 497.084 925.9895 5 197.6662 8.915124 1 0 26 0 0 0 0 NaN
Jun 12th 12:45:37.367 UTC 2 15 37 287 276 715.4225 1171.164 0 761.4768 598.0552 0 0 20 0 0 330 163.3487 2.474981
Jun 12th 12:44:39.073 UTC 3 11 0 206 199 492.104 918.5606 5 198.1195 9.007176 1 0 26 0 0 0 0 NaN
Jun 12th 12:44:37.376 UTC 2 14 40 282 273 702.2435 1154.258 0 754.7138 592.5215 0 0 20 0 0 330 163.3487 2.474981
Jun 12th 12:43:39.072 UTC 3 11 0 203 197 486.724 899.7936 5 197.7125 9.017272 1 0 26 0 0 0 0 NaN
Jun 12th 12:43:37.365 UTC 2 15 40 280 271 700.2521 1139.531 0 751.7617 590.7966 0 0 20 0 0 315 157.465 2.499444
Jun 12th 12:42:38.175 UTC 3 11 1 201 195 482.869 890.7563 5 197.0079 9.085586 1 0 25 0 0 0 0 NaN
Jun 12th 12:42:37.364 UTC 2 15 39 278 271 693.9982 1139.531 0 748.7123 590.7966 0 0 20 0 0 305 154.655 2.535327
Jun 12th 12:41:38.165 UTC 3 12 0 201 193 482.869 883.4806 5 197.0079 9.083529 1 0 25 0 0 0 0 NaN
Jun 12th 12:41:37.375 UTC 2 15 40 275 269 688.3132 1132.743 0 744.6046 588.0639 0 0 20 0 0 290 145.745 2.512844
Jun 12th 12:40:38.168 UTC 3 11 1 200 193 480.844 883.4806 5 196.5207 9.100848 1 0 25 0 0 0 0 NaN
Jun 12th 12:40:37.365 UTC 2 14 37 274 269 686.3512 1132.743 0 743.3867 586.8845 0 0 20 0 0 285 144.845 2.54114
Jun 12th 12:39:38.164 UTC 3 11 0 196 191 470.6778 874.7944 5 196.5228 9.180149 1 0 25 0 0 0 0 NaN
Jun 12th 12:39:36.333 UTC 2 14 39 272 265 682.9087 1117.119 0 741.1071 582.0283 0 0 19 0 0 285 144.845 2.54114
Jun 12th 12:38:38.175 UTC 3 14 0 195 188 468.8628 859.6398 5 195.5753 9.180149 1 0 25 0 0 0 0 NaN
Jun 12th 12:38:36.345 UTC 2 15 40 270 262 676.9702 1100.643 0 738.6548 579.5493 0 0 19 0 0 265 132.275 2.495754
Jun 12th 12:37:37.373 UTC 3 13 1 194 187 467.0538 850.9982 5 194.7008 9.22021 1 0 24 0 0 0 0 NaN
Jun 12th 12:37:36.335 UTC 2 14 39 267 261 670.7262 1096.552 0 734.9359 577.4561 0 0 19 0 0 265 132.275 2.495754
Jun 12th 12:36:37.381 UTC 3 12 1 191 186 456.8 847.1146 5 193.8961 9.244779 1 0 24 0 0 0 0 NaN
Jun 12th 12:36:36.336 UTC 2 14 39 266 259 668.6022 1087.786 0 734.0285 575.2188 0 0 19 0 0 255 123.365 2.418921
Jun 12th 12:35:37.381 UTC 3 11 0 189 186 452.23 847.1146 5 194.2201 9.24202 1 0 24 0 0 0 0 NaN
Jun 12th 12:35:36.347 UTC 2 15 39 263 256 656.3827 1075.475 0 731.4615 572.9891 0 0 19 0 0 245 117.5112 2.398188
Jun 12th 12:34:37.371 UTC 3 10 0 189 186 452.23 847.1146 5 194.2201 9.254365 1 0 24 0 0 0 0 NaN
Jun 12th 12:34:36.337 UTC 2 15 40 260 253 649.5306 1062.911 0 726.3727 569.9083 0 0 19 0 0 235 114.3962 2.433962
Jun 12th 12:33:37.369 UTC 3 11 0 187 182 445.795 830.8207 5 193.9459 9.323864 1 0 24 0 0 0 0 NaN
Jun 12th 12:33:36.336 UTC 2 15 39 259 252 648.1807 1058.182 0 724.9931 569.0208 0 0 19 0 0 235 114.3962 2.433962
Jun 12th 12:32:37.379 UTC 3 12 0 187 180 445.795 823.4747 5 193.9459 9.347624 1 0 24 0 0 0 0 NaN
Jun 12th 12:32:36.336 UTC 2 12 37 257 252 647.0607 1058.182 0 721.733 566.4772 0 0 19 0 0 235 114.3962 2.433962
Jun 12th 12:31:37.379 UTC 3 10 1 185 179 439.2475 819.4922 5 195.1906 9.4252 1 0 24 0 0 0 0 NaN
Jun 12th 12:31:34.358 UTC 2 14 39 253 247 635.888 1030.317 0 716.1378 562.308 0 0 17 0 0 235 114.3962 2.433962
Jun 12th 12:30:37.370 UTC 3 7 1 183 179 425.7825 819.4922 5 194.7784 9.473377 1 0 24 0 0 0 0 NaN
Jun 12th 12:30:34.348 UTC 2 14 39 252 245 633.233 1020.709 0 714.6693 559.2574 0 0 17 0 0 235 114.3962 2.433962
Jun 12th 12:29:36.447 UTC 3 6 1 181 179 421.1175 819.4922 5 194.9272 9.487612 1 0 23 0 0 0 0 NaN
Jun 12th 12:29:34.346 UTC 2 15 39 252 242 633.233 1011.311 0 714.6693 556.2529 0 0 17 0 0 225 110.3462 2.452138
Jun 12th 12:28:36.447 UTC 3 6 0 180 178 419.4825 816.2341 5 195.1114 9.491166 1 0 23 0 0 0 0 NaN
Jun 12th 12:28:33.428 UTC 2 14 39 250 240 630.263 1002.778 0 712.2227 552.2774 0 0 16 0 0 225 110.3462 2.452138
Jun 12th 12:27:36.438 UTC 3 6 1 179 177 418.6825 811.7537 5 194.286 9.4953 1 0 23 0 0 0 0 NaN
Jun 12th 12:27:33.419 UTC 2 15 39 245 237 620.0544 987.0426 0 705.0768 549.2848 0 0 16 0 0 210 101.8237 2.424374
Jun 12th 12:26:36.437 UTC 3 5 0 179 177 418.6825 811.7537 5 194.286 9.537771 1 0 23 0 0 0 0 NaN
Jun 12th 12:26:33.418 UTC 2 15 40 241 236 608.5479 981.9432 0 700.009 547.8801 0 0 16 0 0 190 93.38123 2.457401
Jun 12th 12:25:36.436 UTC 3 3 0 178 177 416.3725 811.7537 5 194.6131 9.568246 1 0 23 0 0 0 0 NaN
Jun 12th 12:25:33.428 UTC 2 15 40 241 233 608.5479 971.1668 0 700.009 544.4087 0 0 16 0 0 190 93.38123 2.457401
Jun 12th 12:24:36.447 UTC 3 6 0 177 174 415.0225 804.6343 5 194.6753 9.568246 1 0 23 0 0 0 0 NaN
Jun 12th 12:24:33.430 UTC 2 15 38 239 231 598.7619 968.3171 0 696.8834 541.8724 0 0 16 0 0 180 88.35248 2.454236
Jun 12th 12:23:36.449 UTC 3 5 0 176 174 411.3438 804.6343 5 195.4679 9.578513 1 0 23 0 0 0 0 NaN
Jun 12th 12:23:33.421 UTC 2 15 38 234 227 588.9449 953.1879 0 687.8752 536.5502 0 0 16 0 0 180 88.35248 2.454236
Jun 12th 12:22:35.397 UTC 3 6 1 175 171 409.5438 786.9588 5 196.1776 9.632212 1 0 22 0 0 0 0 NaN
Jun 12th 12:22:32.381 UTC 2 15 39 232 224 585.8924 934.9443 0 684.9359 532.1404 0 0 15 0 0 180 88.35248 2.454236
Jun 12th 12:21:35.397 UTC 3 5 0 174 170 406.0788 783.2827 5 196.3306 9.659305 1 0 22 0 0 0 0 NaN
Jun 12th 12:21:32.371 UTC 2 15 38 229 223 571.8186 930.0523 0 679.6078 530.5996 0 0 15 0 0 175 83.82998 2.395142
Jun 12th 12:20:34.501 UTC 3 7 1 174 168 406.0788 774.6124 5 196.3306 9.659305 1 0 21 0 0 0 0 NaN
Jun 12th 12:20:31.337 UTC 2 14 39 228 219 570.7406 911.8533 0 677.7736 522.1349 0 0 14 0 0 175 83.82998 2.395142
Jun 12th 12:19:34.501 UTC 3 8 0 173 167 402.6138 770.6745 5 196.4919 9.659305 1 0 21 0 0 0 0 NaN
Jun 12th 12:19:31.326 UTC 2 15 40 227 215 568.9706 889.5028 0 676.0704 515.7125 0 0 14 0 0 160 76.72749 2.397734
Jun 12th 12:18:34.511 UTC 3 10 0 172 164 401.5238 754.8434 5 196.7388 9.686574 1 0 21 0 0 0 0 NaN
Jun 12th 12:18:31.347 UTC 2 15 40 223 215 559.1374 889.5028 0 669.6388 515.7125 0 0 14 0 0 140 65.62498 2.34375
Jun 12th 12:17:34.511 UTC 3 11 0 169 163 389.7863 753.1329 5 195.781 9.686574 1 0 21 0 0 0 0 NaN
Jun 12th 12:17:31.336 UTC 2 14 40 221 213 555.7249 880.9952 0 666.6558 510.3801 0 0 14 0 0 125 58.10249 2.3241
Jun 12th 12:16:34.501 UTC 3 9 1 166 163 379.9276 753.1329 5 196.3312 9.707201 1 0 21 0 0 0 0 NaN
Jun 12th 12:16:31.337 UTC 2 15 40 220 212 554.3749 878.2987 0 665.081 510.3801 0 0 14 0 0 105 49.37499 2.35119
Jun 12th 12:15:34.511 UTC 3 13 0 164 157 377.9876 715.9755 5 196.0918 9.746137 1 0 21 0 0 0 0 NaN
Jun 12th 12:15:31.349 UTC 2 15 40 215 210 540.6109 869.3285 0 655.2598 507.5491 0 0 14 0 0 100 46.61499 2.33075
Jun 12th 12:14:34.511 UTC 3 13 0 163 156 376.2176 711.4697 5 195.5602 9.756983 1 0 21 0 0 0 0 NaN
Jun 12th 12:14:31.330 UTC 2 15 38 213 208 537.9409 862.6718 0 652.5864 504.7791 0 0 14 0 0 100 46.61499 2.33075
Jun 12th 12:13:34.501 UTC 3 13 2 162 153 372.5388 698.2457 5 195.9904 9.41808 1 0 21 0 0 0 0 NaN
Jun 12th 12:13:31.339 UTC 2 14 37 211 205 535.3589 850.5646 0 649.0363 499.0197 0 0 14 0 0 100 46.61499 2.33075
Jun 12th 12:12:33.594 UTC 3 15 1 161 150 371.9388 688.5063 5 195.9948 9.034712 1 0 20 0 0 0 0 NaN
Jun 12th 12:12:31.347 UTC 2 14 39 210 201 533.7389 831.7402 0 647.8154 492.7719 0 0 14 0 0 100 46.61499 2.33075
Jun 12th 12:11:33.603 UTC 3 14 1 157 149 361.4626 683.3527 5 197.4432 8.846186 1 0 20 0 0 0 0 NaN
Jun 12th 12:11:31.347 UTC 2 14 39 209 198 530.7959 817.3898 0 646.3801 487.3794 0 0 14 0 0 100 46.61499 2.33075
Jun 12th 12:10:32.583 UTC 3 13 1 155 148 358.6176 679.2202 5 196.9723 8.862956 1 0 19 0 0 0 0 NaN
Jun 12th 12:10:31.326 UTC 2 15 38 205 195 520.8934 806.6357 0 640.5244 483.8938 0 0 14 0 0 100 46.61499 2.33075
Jun 12th 12:09:31.740 UTC 3 15 1 150 144 336.5451 661.0883 5 194.9649 8.690661 1 0 18 0 0 0 0 NaN
Jun 12th 12:09:31.346 UTC 2 15 36 202 195 516.4414 806.6357 0 636.3928 483.8938 0 0 14 0 0 100 46.61499 2.33075
Jun 12th 12:08:31.738 UTC 3 15 0 149 143 334.0926 660.0256 5 194.8735 8.625083 1 0 18 0 0 0 0 NaN
Jun 12th 12:08:31.338 UTC 2 15 33 198 194 503.5654 801.7533 0 630.5869 482.4777 0 0 14 0 0 100 46.61499 2.33075
Jun 12th 12:07:31.337 UTC 2 14 36 196 190 501.3309 786.5922 0 625.9203 475.7475 0 0 14 0 0 100 46.61499 2.33075
Jun 12th 12:07:30.633 UTC 3 14 0 146 142 328.9138 658.9278 5 196.6152 8.721129 1 0 17 0 0 0 0 NaN
Jun 12th 12:06:31.347 UTC 2 15 37 195 186 494.6349 770.6238 0 623.651 471.3568 0 0 14 0 0 100 46.61499 2.33075
Jun 12th 12:06:30.625 UTC 3 14 0 144 138 326.2139 632.3395 5 197.8243 8.759216 1 0 17 0 0 0 0 NaN
Jun 12th 12:05:31.337 UTC 2 14 38 191 185 486.0682 765.4446 0 617.3563 468.603 0 0 14 0 0 100 46.61499 2.33075
Jun 12th 12:05:30.625 UTC 3 11 0 143 137 324.4139 630.4025 5 197.9976 8.927 1 0 17 0 0 0 0 NaN
Jun 12th 12:04:31.337 UTC 2 13 39 191 181 486.0682 749.8336 0 617.3563 459.2407 0 0 14 0 0 100 46.61499 2.33075
Jun 12th 12:04:30.634 UTC 3 13 0 142 133 322.3889 607.136 5 197.5225 8.945767 1 0 17 0 0 0 0 NaN
Jun 12th 12:03:31.351 UTC 2 15 40 186 177 470.4427 732.241 0 608.1743 454.8957 0 0 14 0 0 90 39.2575 2.180972
Jun 12th 12:03:30.632 UTC 3 10 1 140 133 317.8989 607.136 5 198.3678 9.041467 1 0 17 0 0 0 0 NaN
Jun 12th 12:02:31.340 UTC 2 14 37 184 177 468.3727 732.241 0 603.9689 453.0426 0 0 14 0 0 90 39.2575 2.180972
Jun 12th 12:02:30.623 UTC 3 13 0 138 129 314.4939 593.778 5 199.1875 9.048736 1 0 17 0 0 0 0 NaN
Jun 12th 12:01:31.347 UTC 2 15 36 181 173 457.8412 712.4816 0 597.918 446.7423 0 0 14 0 0 90 39.2575 2.180972
Jun 12th 12:01:30.634 UTC 3 14 0 136 127 309.0451 583.442 5 198.4891 9.084108 1 0 17 0 0 0 0 NaN
Jun 12th 12:00:31.340 UTC 2 15 34 179 173 452.0396 712.4816 0 592.5335 446.7423 0 0 14 0 0 90 39.2575 2.180972
Jun 12th 12:00:29.011 UTC 3 12 0 134 127 306.4951 583.442 5 200.091 9.143723 1 0 15 0 0 0 0 NaN
Jun 12th 11:59:31.336 UTC 2 15 33 175 170 441.0153 708.1033 0 582.4424 441.5079 0 0 14 0 0 90 39.2575 2.180972
Jun 12th 11:59:29.012 UTC 3 12 1 130 125 291.2161 574.5771 5 199.032 9.205291 1 0 15 0 0 0 0 NaN
