dt1 dt2 dt3 dt4 controller drones queue deliveries fullTrips revenue costs penalties fDel fRet fLaunch collisions unknown total
May 31st 03:35:59.588 UTC 2 15 40 541 532 71521 2295.349 0 0 0 42 0 0 2132
May 31st 03:35:26.737 UTC 3 14 39 509 505 66191 2259.639 0 0 0 82 0 0 1209
May 31st 03:34:59.593 UTC 2 15 39 538 530 71011 2283.813 0 0 0 42 0 0 2124
May 31st 03:34:26.726 UTC 3 15 37 507 502 66002 2243.148 0 0 0 82 0 0 1202
May 31st 03:33:59.587 UTC 2 15 40 534 525 70420 2256.564 0 0 0 42 0 0 2115
May 31st 03:33:26.024 UTC 3 14 38 506 499 65848 2233.906 0 0 0 81 0 0 1198
May 31st 03:32:59.586 UTC 2 15 40 533 524 70360 2250.642 0 0 0 42 0 0 2104
May 31st 03:32:25.064 UTC 3 15 38 504 496 65614 2215.73 0 0 0 80 0 0 1195
May 31st 03:31:59.596 UTC 2 14 40 533 523 70360 2246.375 0 0 0 42 0 0 2092
May 31st 03:31:25.064 UTC 3 15 40 501 492 65271 2200.984 0 0 0 80 0 0 1192
May 31st 03:30:58.328 UTC 2 15 40 530 520 70007 2226.986 0 0 0 41 0 0 2082
May 31st 03:30:25.075 UTC 3 15 40 500 490 65117 2190.233 0 0 0 80 0 0 1187
May 31st 03:29:58.318 UTC 2 15 40 527 519 69758 2224.369 0 0 0 41 0 0 2072
May 31st 03:29:25.068 UTC 3 15 40 497 488 64594 2179.587 0 0 0 80 0 0 1178
May 31st 03:28:58.328 UTC 2 15 40 524 518 69464 2218.386 0 0 0 41 0 0 2067
May 31st 03:28:24.023 UTC 3 15 40 494 485 64174 2167.633 0 0 0 79 0 0 1169
May 31st 03:27:57.248 UTC 2 15 40 522 517 69104 2211.493 0 0 0 40 0 0 2059
May 31st 03:27:23.076 UTC 3 15 40 491 484 63641 2165.052 0 0 0 78 0 0 1163
May 31st 03:26:57.247 UTC 2 15 40 521 514 68995 2197.031 0 0 0 40 0 0 2048
May 31st 03:26:23.075 UTC 3 14 40 488 484 63243 2165.052 0 0 0 78 0 0 1159
May 31st 03:25:57.257 UTC 2 14 40 520 510 68886 2178.749 0 0 0 40 0 0 2039
May 31st 03:25:23.072 UTC 3 14 40 486 481 62957 2151.087 0 0 0 78 0 0 1153
May 31st 03:24:57.257 UTC 2 15 40 517 507 68513 2173.372 0 0 0 40 0 0 2031
May 31st 03:24:23.084 UTC 3 15 37 484 477 62739 2132.869 0 0 0 78 0 0 1144
May 31st 03:23:57.248 UTC 2 15 40 514 506 67831 2167.778 0 0 0 40 0 0 2022
May 31st 03:23:22.066 UTC 3 15 38 482 475 62599 2120.035 0 0 0 77 0 0 1142
May 31st 03:22:57.258 UTC 2 15 40 510 503 67238 2156.395 0 0 0 40 0 0 2009
May 31st 03:22:20.087 UTC 3 14 40 481 473 62445 2111.074 0 0 0 75 0 0 1139
May 31st 03:21:57.247 UTC 2 15 40 509 501 67178 2144.645 0 0 0 40 0 0 1999
May 31st 03:21:19.086 UTC 3 14 39 478 470 62184 2100.307 0 0 0 74 0 0 1133
May 31st 03:20:57.258 UTC 2 15 40 506 498 66690 2125.655 0 0 0 40 0 0 1989
May 31st 03:20:18.058 UTC 3 15 40 476 466 62044 2085.985 0 0 0 73 0 0 1129
May 31st 03:19:57.259 UTC 2 15 40 504 496 66530 2114.218 0 0 0 40 0 0 1979
May 31st 03:19:18.068 UTC 3 14 37 472 466 61465 2085.985 0 0 0 73 0 0 1121
May 31st 03:18:57.249 UTC 2 14 40 503 494 66450 2102.58 0 0 0 40 0 0 1970
May 31st 03:18:18.066 UTC 3 12 40 470 462 61325 2066.452 0 0 0 73 0 0 1118
May 31st 03:17:57.260 UTC 2 15 40 501 492 66213 2090.763 0 0 0 40 0 0 1958
May 31st 03:17:18.055 UTC 3 15 40 467 458 60953 2050.519 0 0 0 73 0 0 1114
May 31st 03:16:57.249 UTC 2 15 40 498 491 65822 2089.263 0 0 0 40 0 0 1946
May 31st 03:16:18.067 UTC 3 15 40 466 457 60844 2049.297 0 0 0 73 0 0 1112
May 31st 03:15:57.249 UTC 2 15 40 497 490 65762 2088.115 0 0 0 40 0 0 1935
May 31st 03:15:18.066 UTC 3 14 40 462 456 60344 2039.998 0 0 0 73 0 0 1108
May 31st 03:14:55.861 UTC 2 14 40 493 488 65122 2075.561 0 0 0 39 0 0 1925
May 31st 03:14:18.065 UTC 3 15 40 459 453 59884 2030.958 0 0 0 73 0 0 1102
May 31st 03:13:55.850 UTC 2 15 40 491 481 64836 2042.88 0 0 0 39 0 0 1915
May 31st 03:13:17.320 UTC 3 13 40 457 451 59744 2025.957 0 0 0 72 0 0 1096
May 31st 03:12:55.870 UTC 2 15 40 489 481 64538 2042.88 0 0 0 39 0 0 1908
May 31st 03:12:17.308 UTC 3 15 40 455 447 59604 2009.481 0 0 0 72 0 0 1088
May 31st 03:11:55.863 UTC 2 15 40 488 480 64206 2038.078 0 0 0 39 0 0 1901
May 31st 03:11:17.308 UTC 3 14 39 454 446 59378 2008.537 0 0 0 72 0 0 1079
May 31st 03:10:55.862 UTC 2 15 40 486 477 64086 2023.462 0 0 0 39 0 0 1894
May 31st 03:10:16.503 UTC 3 15 38 449 441 58560 1985.953 0 0 0 71 0 0 1072
May 31st 03:09:55.852 UTC 2 15 40 484 475 63892 2016.429 0 0 0 39 0 0 1884
May 31st 03:09:14.168 UTC 3 13 39 448 439 58334 1972.222 0 0 0 69 0 0 1066
May 31st 03:08:55.862 UTC 2 15 40 478 472 62938 2008.164 0 0 0 39 0 0 1875
May 31st 03:08:13.257 UTC 3 14 40 446 436 57977 1962.642 0 0 0 68 0 0 1062
May 31st 03:07:55.862 UTC 2 15 40 478 470 62938 1999.312 0 0 0 39 0 0 1867
May 31st 03:07:13.247 UTC 3 15 40 444 434 57759 1951.763 0 0 0 68 0 0 1054
May 31st 03:06:55.852 UTC 2 15 40 475 468 62417 1991.104 0 0 0 39 0 0 1858
May 31st 03:06:13.257 UTC 3 15 40 440 432 57362 1944.082 0 0 0 68 0 0 1045
May 31st 03:05:53.485 UTC 2 15 39 471 466 61971 1981.984 0 0 0 37 0 0 1851
May 31st 03:05:13.257 UTC 3 15 40 437 431 57045 1942.694 0 0 0 68 0 0 1038
May 31st 03:04:53.485 UTC 2 14 39 471 463 61971 1963.906 0 0 0 37 0 0 1845
May 31st 03:04:13.256 UTC 3 15 39 434 429 56650 1934.436 0 0 0 68 0 0 1029
May 31st 03:03:52.463 UTC 2 15 40 470 461 61891 1953.618 0 0 0 36 0 0 1839
May 31st 03:03:11.767 UTC 3 15 38 432 425 56248 1914.242 0 0 0 67 0 0 1023
May 31st 03:02:52.455 UTC 2 15 40 467 458 61543 1935.607 0 0 0 36 0 0 1828
May 31st 03:02:11.758 UTC 3 15 40 431 422 56139 1906.548 0 0 0 67 0 0 1020
May 31st 03:01:52.449 UTC 2 15 40 466 455 61463 1924.375 0 0 0 36 0 0 1816
May 31st 03:01:10.809 UTC 3 14 40 427 421 55639 1904.359 0 0 0 66 0 0 1013
May 31st 03:00:52.445 UTC 2 15 39 463 455 61043 1924.375 0 0 0 36 0 0 1809
May 31st 03:00:10.808 UTC 3 15 40 425 417 55402 1889.709 0 0 0 66 0 0 1003
May 31st 02:59:52.455 UTC 2 15 40 460 451 60675 1912.832 0 0 0 36 0 0 1805
May 31st 02:59:10.818 UTC 3 14 39 421 414 54970 1875.068 0 0 0 66 0 0 998
May 31st 02:58:52.457 UTC 2 15 40 457 449 60304 1907.605 0 0 0 36 0 0 1793
May 31st 02:58:09.757 UTC 3 15 39 421 410 54970 1852.069 0 0 0 65 0 0 994
May 31st 02:57:52.449 UTC 2 15 40 453 448 59849 1901.127 0 0 0 36 0 0 1783
May 31st 02:57:09.757 UTC 3 14 40 418 408 54626 1849.156 0 0 0 65 0 0 990
May 31st 02:56:52.456 UTC 2 15 40 450 444 59546 1880.27 0 0 0 36 0 0 1773
May 31st 02:56:09.756 UTC 3 15 39 415 405 54131 1840.3 0 0 0 65 0 0 986
May 31st 02:55:52.456 UTC 2 15 40 449 441 59466 1864.34 0 0 0 36 0 0 1760
May 31st 02:55:09.747 UTC 3 15 40 411 403 53676 1832.338 0 0 0 65 0 0 982
May 31st 02:54:52.454 UTC 2 15 39 449 439 59466 1854.049 0 0 0 36 0 0 1751
May 31st 02:54:09.756 UTC 3 15 40 407 401 53245 1827.775 0 0 0 65 0 0 976
May 31st 02:53:52.453 UTC 2 15 40 448 434 59218 1824.004 0 0 0 36 0 0 1742
May 31st 02:53:09.757 UTC 3 14 40 405 400 53085 1820.659 0 0 0 65 0 0 970
May 31st 02:52:52.453 UTC 2 15 40 444 434 58864 1824.004 0 0 0 36 0 0 1732
May 31st 02:52:08.460 UTC 3 14 39 402 396 52553 1798.18 0 0 0 64 0 0 960
May 31st 02:51:52.442 UTC 2 15 40 441 434 58615 1824.004 0 0 0 36 0 0 1726
May 31st 02:51:08.471 UTC 3 15 40 401 393 52493 1784.902 0 0 0 64 0 0 953
May 31st 02:50:51.016 UTC 2 15 39 439 433 58309 1818.812 0 0 0 35 0 0 1719
May 31st 02:50:08.469 UTC 3 15 40 401 390 52493 1776.72 0 0 0 64 0 0 947
May 31st 02:49:49.913 UTC 2 15 40 436 430 58068 1801.418 0 0 0 34 0 0 1711
May 31st 02:49:07.705 UTC 3 15 40 396 387 51975 1765.65 0 0 0 63 0 0 938
May 31st 02:48:49.925 UTC 2 14 39 434 429 57834 1794.525 0 0 0 34 0 0 1705
May 31st 02:48:07.716 UTC 3 15 39 392 385 51475 1752.905 0 0 0 63 0 0 931
May 31st 02:47:49.918 UTC 2 15 40 434 426 57834 1780.966 0 0 0 34 0 0 1696
May 31st 02:47:07.716 UTC 3 15 37 391 384 51298 1749.193 0 0 0 63 0 0 923
May 31st 02:46:49.912 UTC 2 14 40 433 425 57774 1776.077 0 0 0 34 0 0 1687
May 31st 02:46:07.699 UTC 3 15 40 387 381 50794 1736.161 0 0 0 63 0 0 920
May 31st 02:45:49.901 UTC 2 15 40 430 421 57428 1761.583 0 0 0 34 0 0 1676
May 31st 02:45:07.716 UTC 3 15 40 386 379 50640 1727.832 0 0 0 63 0 0 916
May 31st 02:44:48.738 UTC 2 13 40 429 420 57274 1756.407 0 0 0 33 0 0 1664
May 31st 02:44:07.715 UTC 3 15 39 384 378 50480 1724.025 0 0 0 63 0 0 912
May 31st 02:43:48.738 UTC 2 15 40 424 417 56700 1744.434 0 0 0 33 0 0 1655
May 31st 02:43:07.715 UTC 3 15 39 382 373 50068 1688.199 0 0 0 63 0 0 906
May 31st 02:42:48.728 UTC 2 13 39 423 417 56452 1744.434 0 0 0 33 0 0 1644
May 31st 02:42:06.726 UTC 3 14 38 380 371 49811 1674.448 0 0 0 62 0 0 899
May 31st 02:41:48.749 UTC 2 15 40 421 413 56332 1735.917 0 0 0 33 0 0 1636
May 31st 02:41:06.716 UTC 3 15 40 379 368 49702 1663.065 0 0 0 62 0 0 897
May 31st 02:40:48.739 UTC 2 14 40 414 410 55592 1724.301 0 0 0 33 0 0 1625
May 31st 02:40:06.726 UTC 3 15 40 378 367 49593 1657.915 0 0 0 62 0 0 891
May 31st 02:39:48.747 UTC 2 14 40 414 407 55592 1710.653 0 0 0 33 0 0 1615
May 31st 02:39:06.726 UTC 3 15 40 375 366 49198 1654.133 0 0 0 62 0 0 887
May 31st 02:38:48.738 UTC 2 15 40 411 401 55318 1692.693 0 0 0 33 0 0 1606
May 31st 02:38:06.716 UTC 3 15 39 371 365 48711 1650.336 0 0 0 62 0 0 881
May 31st 02:37:48.738 UTC 2 13 40 410 399 55258 1685.037 0 0 0 33 0 0 1596
May 31st 02:37:03.703 UTC 3 14 40 369 364 48443 1646.331 0 0 0 59 0 0 877
May 31st 02:36:47.535 UTC 2 14 40 406 396 54657 1674.615 0 0 0 32 0 0 1584
May 31st 02:36:03.697 UTC 3 15 38 366 361 48145 1630.235 0 0 0 59 0 0 873
May 31st 02:35:46.129 UTC 2 15 40 400 394 53887 1666.749 0 0 0 31 0 0 1573
May 31st 02:35:03.705 UTC 3 13 38 365 360 47961 1625.136 0 0 0 59 0 0 870
May 31st 02:34:45.096 UTC 2 14 40 396 392 53370 1656.129 0 0 0 30 0 0 1560
May 31st 02:34:02.689 UTC 3 15 39 364 356 47784 1603.331 0 0 0 58 0 0 865
May 31st 02:33:43.880 UTC 2 15 40 395 387 53290 1634.886 0 0 0 29 0 0 1551
May 31st 02:33:01.546 UTC 3 15 40 363 353 47704 1591.75 0 0 0 57 0 0 859
May 31st 02:32:43.872 UTC 2 14 40 395 386 53290 1629.343 0 0 0 29 0 0 1543
May 31st 02:32:01.545 UTC 3 15 40 359 352 47044 1584.494 0 0 0 57 0 0 854
May 31st 02:31:43.877 UTC 2 15 40 392 382 52805 1615.573 0 0 0 29 0 0 1533
May 31st 02:31:01.553 UTC 3 14 40 357 349 46758 1570.721 0 0 0 57 0 0 849
May 31st 02:30:43.873 UTC 2 15 39 390 380 52616 1604.717 0 0 0 29 0 0 1525
May 31st 02:30:01.546 UTC 3 15 40 356 346 46698 1561.307 0 0 0 57 0 0 842
May 31st 02:29:43.867 UTC 2 15 40 387 379 52108 1599.592 0 0 0 29 0 0 1514
May 31st 02:29:01.545 UTC 3 15 39 354 346 46484 1561.307 0 0 0 57 0 0 836
May 31st 02:28:43.883 UTC 2 15 40 382 378 51456 1597.731 0 0 0 29 0 0 1505
May 31st 02:28:00.358 UTC 3 14 40 349 343 46010 1546.634 0 0 0 56 0 0 830
May 31st 02:27:43.883 UTC 2 15 40 380 375 51219 1593.024 0 0 0 29 0 0 1498
May 31st 02:27:00.357 UTC 3 15 40 347 340 45656 1530.646 0 0 0 56 0 0 823
May 31st 02:26:42.618 UTC 2 14 40 377 371 50853 1578.489 0 0 0 28 0 0 1490
May 31st 02:26:00.348 UTC 3 15 40 345 340 45487 1530.646 0 0 0 56 0 0 817
May 31st 02:25:42.625 UTC 2 13 40 374 367 50432 1554.074 0 0 0 28 0 0 1482
May 31st 02:25:00.360 UTC 3 15 40 343 337 45189 1518.179 0 0 0 56 0 0 810
May 31st 02:24:42.627 UTC 2 15 40 373 361 50323 1529.049 0 0 0 28 0 0 1472
May 31st 02:24:00.360 UTC 3 15 40 343 334 45189 1506.458 0 0 0 56 0 0 803
May 31st 02:23:42.618 UTC 2 15 40 371 361 50134 1529.049 0 0 0 28 0 0 1463
May 31st 02:23:00.350 UTC 3 15 40 339 333 44638 1501.729 0 0 0 56 0 0 797
May 31st 02:22:41.217 UTC 2 13 39 368 360 49824 1525.379 0 0 0 27 0 0 1455
May 31st 02:22:00.360 UTC 3 13 40 337 330 44404 1488.916 0 0 0 56 0 0 792
May 31st 02:21:40.025 UTC 2 15 40 365 356 49460 1503.15 0 0 0 26 0 0 1445
May 31st 02:21:00.359 UTC 3 15 40 336 326 44324 1461.996 0 0 0 56 0 0 786
May 31st 02:20:40.012 UTC 2 15 40 361 355 48742 1501.072 0 0 0 26 0 0 1436
May 31st 02:19:59.247 UTC 3 13 40 336 326 44324 1461.996 0 0 0 55 0 0 780
May 31st 02:19:40.013 UTC 2 15 40 360 354 48633 1496.033 0 0 0 26 0 0 1427
May 31st 02:18:59.258 UTC 3 15 40 332 322 43804 1442.217 0 0 0 55 0 0 776
May 31st 02:18:40.024 UTC 2 15 40 358 352 48347 1484.791 0 0 0 26 0 0 1416
May 31st 02:17:59.257 UTC 3 15 40 331 322 43627 1442.217 0 0 0 55 0 0 771
May 31st 02:17:40.012 UTC 2 15 40 355 348 48069 1466.749 0 0 0 26 0 0 1406
May 31st 02:16:59.246 UTC 3 14 40 328 321 43188 1437.319 0 0 0 55 0 0 765
May 31st 02:16:40.014 UTC 2 15 39 354 345 48009 1456.671 0 0 0 26 0 0 1398
May 31st 02:15:59.246 UTC 3 15 39 325 318 42747 1426.204 0 0 0 55 0 0 758
May 31st 02:15:40.014 UTC 2 15 40 352 342 47629 1443.431 0 0 0 26 0 0 1388
May 31st 02:14:59.256 UTC 3 14 40 321 316 41927 1415.406 0 0 0 55 0 0 753
May 31st 02:14:40.015 UTC 2 15 40 348 340 47271 1435.91 0 0 0 26 0 0 1378
May 31st 02:13:59.257 UTC 3 15 40 320 314 41679 1411.589 0 0 0 55 0 0 749
May 31st 02:13:40.003 UTC 2 15 40 345 337 46806 1423.333 0 0 0 26 0 0 1368
May 31st 02:12:59.246 UTC 3 15 39 318 311 41519 1398.359 0 0 0 55 0 0 744
May 31st 02:12:40.016 UTC 2 15 40 344 335 46726 1411.995 0 0 0 26 0 0 1357
May 31st 02:11:58.544 UTC 3 15 40 315 307 40988 1380.702 0 0 0 54 0 0 737
May 31st 02:11:40.011 UTC 2 14 40 340 333 46030 1408.23 0 0 0 26 0 0 1350
May 31st 02:10:58.533 UTC 3 14 37 313 307 40868 1380.702 0 0 0 54 0 0 732
May 31st 02:10:40.011 UTC 2 15 40 339 331 45970 1396.043 0 0 0 26 0 0 1338
May 31st 02:09:58.533 UTC 3 11 39 312 306 40788 1377.696 0 0 0 54 0 0 730
May 31st 02:09:39.134 UTC 2 14 40 335 329 45468 1387.854 0 0 0 25 0 0 1326
May 31st 02:08:56.941 UTC 3 15 40 309 299 40420 1349.413 0 0 0 52 0 0 724
May 31st 02:08:39.125 UTC 2 14 40 334 327 45347 1379.647 0 0 0 25 0 0 1318
May 31st 02:07:56.930 UTC 3 15 40 306 298 39941 1344.16 0 0 0 52 0 0 721
May 31st 02:07:39.136 UTC 2 14 40 332 323 45108 1366.273 0 0 0 25 0 0 1305
May 31st 02:06:56.931 UTC 3 15 39 303 296 39712 1331.345 0 0 0 52 0 0 715
May 31st 02:06:38.207 UTC 2 15 40 328 321 44711 1356.665 0 0 0 24 0 0 1297
May 31st 02:05:56.152 UTC 3 12 40 301 295 39430 1324.139 0 0 0 51 0 0 711
May 31st 02:05:38.206 UTC 2 15 40 326 316 44551 1334.885 0 0 0 24 0 0 1286
May 31st 02:04:56.147 UTC 3 15 40 300 290 39182 1302.721 0 0 0 51 0 0 705
May 31st 02:04:38.196 UTC 2 15 40 322 316 44006 1334.885 0 0 0 24 0 0 1278
May 31st 02:03:56.146 UTC 3 15 40 299 288 39005 1291.762 0 0 0 51 0 0 698
May 31st 02:03:38.207 UTC 2 15 40 321 315 43827 1332.511 0 0 0 24 0 0 1268
May 31st 02:02:55.483 UTC 3 14 39 295 287 38349 1288.967 0 0 0 50 0 0 691
May 31st 02:02:38.206 UTC 2 13 39 319 312 43687 1317.749 0 0 0 24 0 0 1260
May 31st 02:01:55.483 UTC 3 15 40 293 284 38209 1269.37 0 0 0 50 0 0 686
May 31st 02:01:37.259 UTC 2 14 40 316 308 43487 1307.326 0 0 0 23 0 0 1253
May 31st 02:00:55.472 UTC 3 15 40 289 282 37529 1262.496 0 0 0 50 0 0 678
May 31st 02:00:37.269 UTC 2 14 40 313 306 43193 1298.963 0 0 0 23 0 0 1244
May 31st 01:59:55.483 UTC 3 15 40 287 282 37389 1262.496 0 0 0 50 0 0 673
May 31st 01:59:37.267 UTC 2 15 40 310 301 42821 1273.421 0 0 0 23 0 0 1235
May 31st 01:58:55.481 UTC 3 14 40 286 279 37212 1250.495 0 0 0 50 0 0 667
May 31st 01:58:37.270 UTC 2 15 39 310 301 42821 1273.421 0 0 0 23 0 0 1226
May 31st 01:57:55.471 UTC 3 15 40 285 275 37132 1228.53 0 0 0 50 0 0 662
May 31st 01:57:36.309 UTC 2 11 39 305 300 42227 1267.367 0 0 0 22 0 0 1214
May 31st 01:56:54.625 UTC 3 15 40 281 274 36582 1220.16 0 0 0 49 0 0 658
May 31st 01:56:33.656 UTC 2 15 40 304 296 42167 1255.378 0 0 0 19 0 0 1204
May 31st 01:55:54.614 UTC 3 14 39 280 273 36522 1212.594 0 0 0 49 0 0 651
May 31st 01:55:33.645 UTC 2 15 39 302 294 41856 1248.243 0 0 0 19 0 0 1196
May 31st 01:54:53.756 UTC 3 15 40 278 269 36161 1200.962 0 0 0 48 0 0 645
May 31st 01:54:33.655 UTC 2 15 39 299 291 41412 1233.768 0 0 0 19 0 0 1186
May 31st 01:53:52.970 UTC 3 15 40 276 267 35875 1187.942 0 0 0 47 0 0 642
May 31st 01:53:32.555 UTC 2 15 40 296 287 41046 1216.153 0 0 0 18 0 0 1175
May 31st 01:52:52.969 UTC 3 13 40 274 267 35450 1187.942 0 0 0 47 0 0 636
May 31st 01:52:32.554 UTC 2 15 40 293 287 40635 1216.153 0 0 0 18 0 0 1166
May 31st 01:51:52.981 UTC 3 15 40 271 262 35104 1162.838 0 0 0 47 0 0 632
May 31st 01:51:32.565 UTC 2 15 40 291 283 40349 1200.567 0 0 0 18 0 0 1155
May 31st 01:50:52.969 UTC 3 15 40 270 260 34995 1155.651 0 0 0 47 0 0 628
May 31st 01:50:32.558 UTC 2 15 40 290 279 40240 1181.248 0 0 0 18 0 0 1146
May 31st 01:49:52.194 UTC 3 15 40 268 257 34875 1142.542 0 0 0 46 0 0 622
May 31st 01:49:32.566 UTC 2 15 40 286 278 39397 1180.32 0 0 0 18 0 0 1134
May 31st 01:48:52.183 UTC 3 15 40 265 257 34529 1142.542 0 0 0 46 0 0 617
May 31st 01:48:32.557 UTC 2 15 40 283 276 39168 1173.159 0 0 0 18 0 0 1126
May 31st 01:47:52.184 UTC 3 15 40 259 257 33744 1142.542 0 0 0 46 0 0 610
May 31st 01:47:32.555 UTC 2 14 39 281 272 39008 1155.308 0 0 0 18 0 0 1116
May 31st 01:46:52.176 UTC 3 14 40 259 255 33744 1132.593 0 0 0 46 0 0 606
May 31st 01:46:31.625 UTC 2 15 40 277 270 38343 1149.008 0 0 0 17 0 0 1107
May 31st 01:45:52.175 UTC 3 13 38 257 253 33507 1118.532 0 0 0 46 0 0 599
May 31st 01:45:31.616 UTC 2 15 38 274 268 37995 1139.285 0 0 0 17 0 0 1097
May 31st 01:44:51.360 UTC 3 13 40 257 248 33507 1092.196 0 0 0 45 0 0 595
May 31st 01:44:31.628 UTC 2 15 40 274 264 37995 1115.955 0 0 0 17 0 0 1087
May 31st 01:43:51.368 UTC 3 15 40 255 244 33115 1068.895 0 0 0 45 0 0 587
May 31st 01:43:31.627 UTC 2 15 40 271 262 37426 1106.946 0 0 0 17 0 0 1081
May 31st 01:42:51.368 UTC 3 15 39 253 243 32733 1063.757 0 0 0 45 0 0 579
May 31st 01:42:31.624 UTC 2 14 40 268 260 36914 1091.415 0 0 0 17 0 0 1073
May 31st 01:41:51.358 UTC 3 14 40 252 240 32624 1054.717 0 0 0 45 0 0 572
May 31st 01:41:31.635 UTC 2 15 40 266 258 36557 1081.519 0 0 0 17 0 0 1063
May 31st 01:40:51.368 UTC 3 15 40 250 239 32430 1053.482 0 0 0 45 0 0 569
May 31st 01:40:30.809 UTC 2 14 40 265 257 36477 1075.424 0 0 0 16 0 0 1052
May 31st 01:39:51.368 UTC 3 15 40 242 238 30923 1049.652 0 0 0 45 0 0 567
May 31st 01:39:29.970 UTC 2 14 40 264 253 36323 1069.166 0 0 0 15 0 0 1041
May 31st 01:38:51.358 UTC 3 15 37 239 238 30606 1049.652 0 0 0 45 0 0 560
May 31st 01:38:29.961 UTC 2 15 40 258 251 35636 1064.68 0 0 0 15 0 0 1030
May 31st 01:37:50.735 UTC 3 13 39 239 235 30606 1039.345 0 0 0 44 0 0 556
May 31st 01:37:29.967 UTC 2 15 40 255 249 35241 1057.554 0 0 0 15 0 0 1021
May 31st 01:36:49.286 UTC 3 15 40 238 232 30546 1027.356 0 0 0 42 0 0 553
May 31st 01:36:29.962 UTC 2 14 40 253 247 35004 1045.364 0 0 0 15 0 0 1009
May 31st 01:35:49.277 UTC 3 15 40 237 230 30369 1014.084 0 0 0 42 0 0 550
May 31st 01:35:29.974 UTC 2 15 40 250 244 34428 1030.608 0 0 0 15 0 0 996
May 31st 01:34:49.286 UTC 3 15 40 235 227 30031 1006.996 0 0 0 42 0 0 544
May 31st 01:34:29.055 UTC 2 15 40 249 240 34202 1012.572 0 0 0 14 0 0 990
May 31st 01:33:49.286 UTC 3 15 38 231 224 29418 997.4899 0 0 0 42 0 0 536
May 31st 01:33:29.055 UTC 2 13 40 249 239 34202 1009.144 0 0 0 14 0 0 980
May 31st 01:32:47.554 UTC 3 15 40 230 220 29297 981.6747 0 0 0 40 0 0 530
May 31st 01:32:29.042 UTC 2 15 40 245 237 33682 998.8914 0 0 0 14 0 0 972
May 31st 01:31:47.552 UTC 3 15 38 226 219 28914 976.853 0 0 0 40 0 0 523
May 31st 01:31:29.044 UTC 2 15 40 242 235 33274 989.3181 0 0 0 14 0 0 962
May 31st 01:30:46.817 UTC 3 12 40 224 217 28583 968.9485 0 0 0 39 0 0 518
May 31st 01:30:29.057 UTC 2 15 40 240 234 32946 987.8342 0 0 0 14 0 0 955
May 31st 01:29:45.776 UTC 3 15 40 222 212 28463 943.71 0 0 0 38 0 0 513
May 31st 01:29:28.085 UTC 2 14 40 237 232 32456 979.834 0 0 0 13 0 0 942
May 31st 01:28:45.767 UTC 3 15 40 220 211 28132 942.0601 0 0 0 38 0 0 510
May 31st 01:28:28.077 UTC 2 15 40 235 227 32148 951.197 0 0 0 13 0 0 932
May 31st 01:27:45.766 UTC 3 15 38 215 210 27502 940.7326 0 0 0 38 0 0 506
May 31st 01:27:27.125 UTC 2 15 40 233 224 31813 934.4373 0 0 0 12 0 0 921
May 31st 01:26:44.941 UTC 3 14 39 212 208 27020 934.4589 0 0 0 37 0 0 503
May 31st 01:26:27.138 UTC 2 15 40 233 220 31813 914.8119 0 0 0 12 0 0 908
May 31st 01:25:44.932 UTC 3 14 40 212 203 27020 910.5797 0 0 0 37 0 0 498
May 31st 01:25:27.138 UTC 2 15 40 231 219 31459 912.3132 0 0 0 12 0 0 900
May 31st 01:24:44.932 UTC 3 14 40 210 200 26756 897.2919 0 0 0 37 0 0 491
May 31st 01:24:27.129 UTC 2 15 40 227 219 30919 912.3132 0 0 0 12 0 0 891
May 31st 01:23:44.942 UTC 3 14 40 207 199 26251 890.7661 0 0 0 37 0 0 486
May 31st 01:23:27.146 UTC 2 15 40 223 217 30286 904.7088 0 0 0 12 0 0 883
May 31st 01:22:44.266 UTC 3 15 40 204 196 25874 876.588 0 0 0 36 0 0 476
May 31st 01:22:27.134 UTC 2 15 40 220 216 29819 899.6221 0 0 0 12 0 0 876
May 31st 01:21:44.267 UTC 3 14 39 202 195 25685 872.5034 0 0 0 36 0 0 472
May 31st 01:21:27.137 UTC 2 15 40 218 215 29514 898.6137 0 0 0 12 0 0 865
May 31st 01:20:44.266 UTC 3 15 40 200 193 25374 862.6588 0 0 0 36 0 0 466
May 31st 01:20:27.127 UTC 2 14 39 216 211 29394 880.7562 0 0 0 12 0 0 855
May 31st 01:19:44.277 UTC 3 15 38 197 192 24960 853.2673 0 0 0 36 0 0 462
May 31st 01:19:27.131 UTC 2 15 40 216 205 29394 850.3321 0 0 0 12 0 0 843
May 31st 01:18:43.236 UTC 3 15 40 195 190 24716 848.0307 0 0 0 35 0 0 459
May 31st 01:18:27.126 UTC 2 15 40 214 202 29037 831.9512 0 0 0 12 0 0 833
May 31st 01:17:42.350 UTC 3 14 39 193 189 24362 846.9329 0 0 0 34 0 0 455
May 31st 01:17:27.147 UTC 2 15 39 211 201 28714 830.1227 0 0 0 12 0 0 821
May 31st 01:16:42.349 UTC 3 15 40 190 184 24113 825.5269 0 0 0 34 0 0 449
May 31st 01:16:27.136 UTC 2 15 40 209 199 28457 821.3152 0 0 0 12 0 0 813
May 31st 01:15:42.359 UTC 3 14 39 190 182 24113 817.3895 0 0 0 34 0 0 443
May 31st 01:15:27.135 UTC 2 15 40 205 198 27914 816.3658 0 0 0 12 0 0 804
