dt1 dt2 dt3 dt4 controller drones queue deliveries fullTrips revenue costs penalties avgDelTime avgWaitTime fDel fRet fLaunch collisions unknown rejectionPenalties potentialLost avgPotentialLost
Jun 12th 13:35:01.738 UTC 2 14 39 427 418 1123.045 1663.28 0 274.2618 117.3581 0 0 41 0 0 280 76.81538 1.371703
Jun 12th 13:34:55.156 UTC 3 7 0 292 287 746.0594 1303.64 5 195.285 16.96086 1 1 42 0 0 0 0 NaN
Jun 12th 13:34:01.739 UTC 2 15 39 423 415 1112.467 1653.857 0 274.9548 117.8185 0 0 41 0 0 260 72.87538 1.40145
Jun 12th 13:33:55.157 UTC 3 6 1 291 287 742.7394 1303.64 5 195.6637 16.99751 1 1 42 0 0 0 0 NaN
Jun 12th 13:33:01.751 UTC 2 15 37 420 414 1107.267 1650.65 0 276.107 118.0236 0 0 41 0 0 260 72.87538 1.40145
Jun 12th 13:32:55.167 UTC 3 5 0 291 287 742.7394 1303.64 5 195.6637 17.02761 1 1 42 0 0 0 0 NaN
Jun 12th 13:32:01.749 UTC 2 13 38 417 410 1102.327 1633.762 0 276.7706 119.1419 0 0 41 0 0 260 72.87538 1.40145
Jun 12th 13:31:55.168 UTC 3 7 0 289 285 739.3044 1295.209 5 194.9664 17.02761 1 1 42 0 0 0 0 NaN
Jun 12th 13:31:01.740 UTC 2 15 40 414 404 1094.247 1608.894 0 276.7741 119.8702 0 0 41 0 0 250 72.87538 1.457508
Jun 12th 13:30:53.638 UTC 3 9 0 287 282 732.5994 1284.742 5 195.1131 17.05706 1 1 40 0 0 0 0 NaN
Jun 12th 13:30:01.751 UTC 2 15 38 413 404 1093.647 1608.894 0 277.1223 119.8702 0 0 41 0 0 240 68.76013 1.432503
Jun 12th 13:29:52.935 UTC 3 11 1 286 280 729.9444 1275.239 5 195.5728 17.05706 1 1 39 0 0 0 0 NaN
Jun 12th 13:29:00.780 UTC 2 14 38 409 403 1084.242 1607.043 0 278.3292 120.3378 0 0 40 0 0 240 68.76013 1.432503
Jun 12th 13:28:52.925 UTC 3 10 0 286 279 729.9444 1266.077 5 195.5728 17.11679 1 1 39 0 0 0 0 NaN
Jun 12th 13:28:00.791 UTC 2 13 37 405 400 1072.981 1595.778 0 278.9248 121.4318 0 0 40 0 0 240 68.76013 1.432503
Jun 12th 13:27:52.179 UTC 3 11 1 285 278 728.7444 1260.027 5 195.3721 17.11679 1 1 38 0 0 0 0 NaN
Jun 12th 13:27:00.781 UTC 2 15 37 402 396 1067.611 1578.795 0 279.37 121.2886 0 0 40 0 0 240 68.76013 1.432503
Jun 12th 13:26:52.179 UTC 3 9 0 282 277 719.6494 1257.298 5 195.6252 17.2313 1 1 38 0 0 0 0 NaN
Jun 12th 13:25:59.831 UTC 2 14 38 401 393 1065.811 1566.746 0 279.5243 122.3274 0 0 39 0 0 240 68.76013 1.432503
Jun 12th 13:25:52.178 UTC 3 9 0 282 276 719.6494 1251.369 5 195.6252 17.27703 1 1 38 0 0 0 0 NaN
Jun 12th 13:24:59.841 UTC 2 14 37 400 391 1063.126 1560.548 0 279.9088 122.4754 0 0 39 0 0 240 68.76013 1.432503
Jun 12th 13:24:50.692 UTC 3 11 0 280 273 710.7393 1240.13 5 195.7586 17.33547 1 1 36 0 0 0 0 NaN
Jun 12th 13:23:58.884 UTC 2 14 39 397 387 1056.476 1538.361 0 280.6965 122.9329 0 0 38 0 0 240 68.76013 1.432503
Jun 12th 13:23:50.681 UTC 3 10 0 280 272 710.7393 1236.585 5 195.7586 17.42891 1 1 36 0 0 0 0 NaN
Jun 12th 13:22:57.944 UTC 2 15 38 393 384 1044.532 1524.597 0 279.202 123.392 0 0 37 0 0 240 68.76013 1.432503
Jun 12th 13:22:50.683 UTC 3 12 0 278 268 708.3693 1223.048 5 195.8818 17.54565 1 1 36 0 0 0 0 NaN
Jun 12th 13:21:57.964 UTC 2 15 34 391 383 1032.483 1521.202 0 279.5081 123.6497 0 0 37 0 0 240 68.76013 1.432503
Jun 12th 13:21:50.670 UTC 3 15 1 274 264 698.9081 1213.172 5 195.8591 17.5318 1 1 36 0 0 0 0 NaN
Jun 12th 13:20:57.955 UTC 2 14 34 391 381 1032.483 1514.95 0 279.5081 124.304 0 0 37 0 0 240 68.76013 1.432503
Jun 12th 13:20:50.017 UTC 3 14 1 268 263 683.8243 1207.76 5 197.9637 17.59335 1 1 35 0 0 0 0 NaN
Jun 12th 13:19:57.954 UTC 2 15 33 385 380 1023.439 1513.387 0 278.1433 124.304 0 0 37 0 0 240 68.76013 1.432503
Jun 12th 13:19:50.017 UTC 3 12 0 268 261 683.8243 1199.664 5 197.9637 17.76178 1 1 35 0 0 0 0 NaN
Jun 12th 13:18:57.965 UTC 2 15 35 381 377 1014.072 1505.651 0 279.0819 122.8226 0 0 37 0 0 240 68.76013 1.432503
Jun 12th 13:18:50.017 UTC 3 11 1 266 258 680.5718 1177.974 5 197.9142 17.96813 1 1 35 0 0 0 0 NaN
Jun 12th 13:17:57.955 UTC 2 14 34 379 374 1008.249 1496.273 0 279.918 123.9692 0 0 37 0 0 240 68.76013 1.432503
Jun 12th 13:17:50.006 UTC 3 11 0 264 258 675.2169 1177.974 5 198.1665 17.96813 1 1 35 0 0 0 0 NaN
Jun 12th 13:16:57.954 UTC 2 12 36 378 372 1004.571 1488.901 0 280.3027 123.2073 0 0 37 0 0 240 68.76013 1.432503
Jun 12th 13:16:49.425 UTC 3 11 0 263 256 674.0168 1169.661 5 198.1124 18.07204 1 1 34 0 0 0 0 NaN
Jun 12th 13:15:57.066 UTC 2 12 39 375 367 997.2418 1476.057 0 281.5291 123.5708 0 0 36 0 0 240 68.76013 1.432503
Jun 12th 13:15:49.415 UTC 3 9 0 262 255 671.7068 1166.872 5 198.2121 18.20278 1 1 34 0 0 0 0 NaN
Jun 12th 13:14:55.934 UTC 2 14 40 371 361 983.9067 1452.669 0 282.6898 124.5971 0 0 35 0 0 235 68.76013 1.462982
Jun 12th 13:14:49.425 UTC 3 10 0 261 254 670.5068 1163.026 5 198.0408 18.20278 1 1 34 0 0 0 0 NaN
Jun 12th 13:13:55.944 UTC 2 15 39 369 359 973.2267 1448.757 0 283.4774 124.8104 0 0 35 0 0 225 64.30763 1.429059
Jun 12th 13:13:49.425 UTC 3 9 0 258 253 662.5756 1158.434 5 198.6002 18.32016 1 1 34 0 0 0 0 NaN
Jun 12th 13:12:55.945 UTC 2 14 39 364 356 960.3154 1438.893 0 285.0631 125.3153 0 0 35 0 0 225 64.30763 1.429059
Jun 12th 13:12:49.414 UTC 3 8 0 256 253 650.6281 1158.434 5 198.2372 18.36248 1 1 34 0 0 0 0 NaN
Jun 12th 13:11:55.935 UTC 2 13 38 360 354 947.3517 1431.311 0 285.6242 125.9402 0 0 35 0 0 225 64.30763 1.429059
Jun 12th 13:11:49.435 UTC 3 5 1 255 253 647.868 1158.434 5 197.6026 18.52191 1 1 34 0 0 0 0 NaN
Jun 12th 13:10:55.935 UTC 2 15 40 358 350 943.7516 1412.841 0 286.3726 126.1323 0 0 35 0 0 210 60.13838 1.431866
Jun 12th 13:10:49.425 UTC 3 5 0 254 252 646.098 1152.569 5 197.6545 18.56561 1 1 34 0 0 0 0 NaN
Jun 12th 13:09:55.945 UTC 2 15 40 356 349 939.1692 1407.036 0 286.7788 126.46 0 0 35 0 0 200 58.90238 1.472559
Jun 12th 13:09:48.798 UTC 3 4 0 254 252 646.098 1152.569 5 197.6545 18.62363 1 1 33 0 0 0 0 NaN
Jun 12th 13:08:55.933 UTC 2 15 38 353 346 931.0992 1397.294 0 287.9604 127.426 0 0 35 0 0 195 58.90238 1.510317
Jun 12th 13:08:48.808 UTC 3 6 0 254 250 646.098 1143.943 5 197.6545 18.62363 1 1 33 0 0 0 0 NaN
Jun 12th 13:07:55.934 UTC 2 15 38 352 343 928.6467 1381.099 0 287.9985 128.0005 0 0 35 0 0 195 58.90238 1.510317
Jun 12th 13:07:47.976 UTC 3 9 0 254 245 646.098 1129.293 5 197.6545 18.72796 1 1 32 0 0 0 0 NaN
Jun 12th 13:06:54.773 UTC 2 15 40 348 338 920.6016 1356.916 0 289.0425 129.3738 0 0 34 0 0 190 58.49738 1.539405
Jun 12th 13:06:47.966 UTC 3 11 1 250 242 633.993 1112.89 5 198.6392 18.7899 1 1 32 0 0 0 0 NaN
Jun 12th 13:05:54.762 UTC 2 15 40 348 336 920.6016 1345.336 0 289.0425 129.9436 0 0 34 0 0 185 57.36738 1.55047
Jun 12th 13:05:47.079 UTC 3 14 0 248 238 630.1905 1093.201 5 199.1866 18.84451 1 1 31 0 0 0 0 NaN
Jun 12th 13:04:54.763 UTC 2 14 40 344 336 907.0191 1345.336 0 275.1907 130.0839 0 0 34 0 0 175 55.11738 1.574782
Jun 12th 13:04:47.080 UTC 3 14 0 246 236 626.9655 1082.498 5 199.1769 18.90255 1 1 31 0 0 0 0 NaN
Jun 12th 13:03:54.774 UTC 2 15 40 342 333 905.5191 1330.539 0 275.425 130.404 0 0 34 0 0 165 48.18175 1.460053
Jun 12th 13:03:47.068 UTC 3 14 1 243 234 617.3004 1066.702 5 200.1935 18.95351 1 1 31 0 0 0 0 NaN
Jun 12th 13:02:54.765 UTC 2 14 39 339 333 903.1061 1330.539 0 267.5622 130.7341 0 0 34 0 0 165 48.18175 1.460053
Jun 12th 13:02:47.078 UTC 3 13 0 241 232 609.9767 1052.246 5 199.8453 19.11866 1 1 31 0 0 0 0 NaN
Jun 12th 13:01:54.766 UTC 2 15 37 336 330 894.9813 1321.926 0 257.2165 126.6811 0 0 34 0 0 165 48.18175 1.460053
Jun 12th 13:01:46.168 UTC 3 12 1 239 231 607.1517 1045.421 5 199.8492 19.21292 1 1 30 0 0 0 0 NaN
Jun 12th 13:00:54.765 UTC 2 15 37 335 328 894.3813 1312.474 0 257.1989 117.1992 0 0 34 0 0 165 48.18175 1.460053
Jun 12th 13:00:45.169 UTC 3 12 0 239 230 607.1517 1043.26 5 199.8492 19.29119 1 1 29 0 0 0 0 NaN
Jun 12th 12:59:52.842 UTC 2 14 39 332 325 891.3314 1301.097 0 258.3027 118.2888 0 0 32 0 0 165 48.18175 1.460053
Jun 12th 12:59:44.373 UTC 3 11 0 236 230 602.6866 1043.26 5 199.2866 19.33247 1 1 28 0 0 0 0 NaN
Jun 12th 12:58:52.842 UTC 2 14 37 330 324 887.4363 1297.648 0 256.0252 110.2871 0 0 32 0 0 165 48.18175 1.460053
Jun 12th 12:58:44.374 UTC 3 11 0 234 228 600.0566 1035.024 5 198.9097 19.46609 1 1 28 0 0 0 0 NaN
Jun 12th 12:57:52.842 UTC 2 14 39 328 319 877.7838 1273.28 0 256.6335 100.6837 0 0 32 0 0 165 48.18175 1.460053
Jun 12th 12:57:43.344 UTC 3 12 0 233 225 598.7166 1017.339 5 198.1915 19.56016 1 1 27 0 0 0 0 NaN
Jun 12th 12:56:52.842 UTC 2 15 40 325 316 869.91 1257.385 0 257.2437 100.9999 0 0 32 0 0 150 43.23175 1.441058
Jun 12th 12:56:43.356 UTC 3 14 0 231 223 594.3324 1009.9 5 197.1039 19.56016 1 1 27 0 0 0 0 NaN
Jun 12th 12:55:52.842 UTC 2 14 38 324 316 868.71 1257.385 0 257.4268 101.2972 0 0 32 0 0 145 41.88175 1.444198
Jun 12th 12:55:43.343 UTC 3 14 0 230 221 592.9824 995.9871 5 197.328 19.66418 1 1 27 0 0 0 0 NaN
Jun 12th 12:54:50.384 UTC 2 15 40 322 312 862.56 1242.205 0 257.8965 99.61318 0 0 30 0 0 140 38.16175 1.36292
Jun 12th 12:54:43.345 UTC 3 14 0 227 220 586.0249 993.2427 5 197.8719 19.73255 1 1 27 0 0 0 0 NaN
Jun 12th 12:53:50.383 UTC 2 15 37 318 310 856.58 1231.18 0 254.7199 100.1749 0 0 30 0 0 140 38.16175 1.36292
Jun 12th 12:53:43.357 UTC 3 15 0 226 218 584.3899 984.6745 5 197.575 19.76689 1 1 27 0 0 0 0 NaN
Jun 12th 12:52:49.342 UTC 2 15 38 314 307 844.2282 1221.201 0 253.688 100.827 0 0 29 0 0 140 38.16175 1.36292
Jun 12th 12:52:43.345 UTC 3 14 0 224 216 577.5799 975.0437 5 197.9953 19.92287 1 1 27 0 0 0 0 NaN
Jun 12th 12:51:49.363 UTC 2 15 38 313 306 843.4282 1216.427 0 253.9274 101.0263 0 0 29 0 0 140 38.16175 1.36292
Jun 12th 12:51:42.762 UTC 3 12 0 222 215 575.5799 972.4047 5 197.5066 20.16117 1 1 26 0 0 0 0 NaN
Jun 12th 12:50:49.353 UTC 2 14 37 312 304 842.8282 1209.266 0 254.5388 99.64426 0 0 29 0 0 140 38.16175 1.36292
Jun 12th 12:50:42.773 UTC 3 12 0 219 213 566.9349 967.5892 5 198.2166 20.298 1 1 26 0 0 0 0 NaN
Jun 12th 12:49:49.352 UTC 2 14 38 306 300 828.9833 1192.998 0 255.0535 98.55878 0 0 29 0 0 140 38.16175 1.36292
Jun 12th 12:49:42.772 UTC 3 12 0 217 211 561.5798 960.6102 5 197.9354 20.4506 1 1 26 0 0 0 0 NaN
Jun 12th 12:48:48.432 UTC 2 15 39 305 296 827.6333 1176.324 0 255.6096 98.22149 0 0 28 0 0 140 38.16175 1.36292
Jun 12th 12:48:42.771 UTC 3 12 1 216 208 559.2698 944.9227 5 198.5351 20.64502 1 1 26 0 0 0 0 NaN
Jun 12th 12:47:48.423 UTC 2 15 38 303 296 821.8508 1176.324 0 256.2384 98.22149 0 0 28 0 0 140 38.16175 1.36292
Jun 12th 12:47:42.761 UTC 3 12 0 213 204 555.0648 925.2111 5 198.9779 20.92161 1 1 26 0 0 0 0 NaN
Jun 12th 12:46:48.423 UTC 2 15 37 301 293 818.0558 1165.2 0 254.5428 99.08218 0 0 28 0 0 140 38.16175 1.36292
Jun 12th 12:46:41.945 UTC 3 14 1 212 201 551.5998 909.1853 5 199.2811 21.01314 1 1 25 0 0 0 0 NaN
Jun 12th 12:45:47.432 UTC 2 13 40 296 290 800.1345 1153.304 0 254.0144 99.72617 0 0 27 0 0 140 38.16175 1.36292
Jun 12th 12:45:41.936 UTC 3 13 0 210 201 538.5948 909.1853 5 199.5268 21.08619 1 1 25 0 0 0 0 NaN
Jun 12th 12:44:46.524 UTC 2 15 40 295 286 799.0444 1133.831 0 254.0948 100.1272 0 0 26 0 0 125 37.61675 1.50467
Jun 12th 12:44:41.935 UTC 3 14 0 207 200 527.266 902.6021 5 199.8172 21.08619 1 1 25 0 0 0 0 NaN
Jun 12th 12:43:46.523 UTC 2 15 40 292 285 787.2732 1128.327 0 255.146 100.3614 0 0 26 0 0 115 35.6255 1.548935
Jun 12th 12:43:41.945 UTC 3 12 0 203 199 523.226 896.4879 5 199.3869 21.31045 1 1 25 0 0 0 0 NaN
Jun 12th 12:42:46.534 UTC 2 15 39 291 283 784.7932 1120.525 0 254.7546 98.94853 0 0 26 0 0 115 35.6255 1.548935
Jun 12th 12:42:41.935 UTC 3 11 1 203 197 523.226 886.0625 5 199.3869 21.54126 1 1 25 0 0 0 0 NaN
Jun 12th 12:41:46.525 UTC 2 15 39 288 279 781.1032 1102.52 0 255.3905 98.28624 0 0 26 0 0 115 35.6255 1.548935
Jun 12th 12:41:41.935 UTC 3 11 0 203 196 523.226 881.4322 5 199.3869 21.63886 1 1 25 0 0 0 0 NaN
Jun 12th 12:40:46.515 UTC 2 14 39 285 278 772.9057 1096.17 0 255.6991 98.86768 0 0 26 0 0 115 35.6255 1.548935
Jun 12th 12:40:41.944 UTC 3 8 0 200 196 518.456 881.4322 5 198.8016 21.88394 1 1 25 0 0 0 0 NaN
Jun 12th 12:39:44.547 UTC 2 15 39 283 276 768.0907 1090.576 0 256.1763 99.18381 0 0 24 0 0 115 35.6255 1.548935
Jun 12th 12:39:41.935 UTC 3 7 0 199 195 517.106 877.0923 5 198.5595 22.07778 1 1 25 0 0 0 0 NaN
Jun 12th 12:38:43.495 UTC 2 14 39 281 274 763.1257 1085.751 0 254.9341 99.40937 0 0 23 0 0 115 35.6255 1.548935
Jun 12th 12:38:41.139 UTC 3 6 0 198 195 514.451 877.0923 5 198.6404 22.16132 1 1 24 0 0 0 0 NaN
Jun 12th 12:37:43.505 UTC 2 15 36 276 272 755.1934 1080.84 0 255.7287 99.7178 0 0 23 0 0 115 35.6255 1.548935
Jun 12th 12:37:39.435 UTC 3 8 1 197 193 513.651 865.6202 5 198.0204 22.16132 1 1 22 0 0 0 0 NaN
Jun 12th 12:36:43.494 UTC 2 15 37 274 267 748.5109 1057.953 0 256.2265 101.144 0 0 23 0 0 115 35.6255 1.548935
Jun 12th 12:36:39.435 UTC 3 8 0 196 193 510.966 865.6202 5 198.1545 22.16132 1 1 22 0 0 0 0 NaN
Jun 12th 12:35:42.504 UTC 2 15 37 272 264 743.9808 1050.476 0 257.0886 100.3406 0 0 22 0 0 115 35.6255 1.548935
Jun 12th 12:35:39.425 UTC 3 8 1 196 190 510.966 845.8673 5 198.1545 22.45382 1 1 22 0 0 0 0 NaN
Jun 12th 12:34:42.493 UTC 2 15 40 271 261 740.2609 1034.217 0 257.4294 100.3531 0 0 22 0 0 100 31.3005 1.565025
Jun 12th 12:34:39.434 UTC 3 8 0 195 189 508.266 841.387 5 198.2437 22.53317 1 1 22 0 0 0 0 NaN
Jun 12th 12:33:42.494 UTC 2 15 39 267 258 731.4421 1023.384 0 259.4469 101.0031 0 0 22 0 0 95 31.3005 1.647395
Jun 12th 12:33:39.435 UTC 3 9 0 195 187 508.266 830.1925 5 198.2437 22.63853 1 1 22 0 0 0 0 NaN
Jun 12th 12:32:42.505 UTC 2 14 40 265 255 726.1545 1015.224 0 258.9008 102.3282 0 0 22 0 0 85 31.3005 1.841206
Jun 12th 12:32:39.435 UTC 3 8 0 193 187 504.9959 830.1925 5 198.0162 22.74471 1 1 22 0 0 0 0 NaN
Jun 12th 12:31:42.505 UTC 2 15 40 261 252 707.4121 1004.23 0 250.3996 102.7886 0 0 22 0 0 75 28.4685 1.8979
Jun 12th 12:31:39.425 UTC 3 7 0 192 187 503.1809 830.1925 5 198.0878 22.82686 1 1 22 0 0 0 0 NaN
Jun 12th 12:30:42.494 UTC 2 15 39 256 251 699.3896 998.3268 0 251.5279 102.9801 0 0 22 0 0 65 20.4135 1.570269
Jun 12th 12:30:39.445 UTC 3 9 0 190 184 498.5609 820.6638 5 197.8035 22.93534 1 1 22 0 0 0 0 NaN
Jun 12th 12:29:42.495 UTC 2 14 36 254 249 692.3782 990.9202 0 251.4237 103.993 0 0 22 0 0 65 20.4135 1.570269
Jun 12th 12:29:39.435 UTC 3 11 0 189 182 487.356 817.6674 5 197.0254 22.93534 1 1 22 0 0 0 0 NaN
Jun 12th 12:28:41.627 UTC 2 14 37 252 245 679.8232 974.7444 0 251.9065 104.5279 0 0 21 0 0 65 20.4135 1.570269
Jun 12th 12:28:39.435 UTC 3 11 1 185 181 478.4634 808.295 0 198.2774 23.13636 0 1 22 0 0 0 0 NaN
Jun 12th 12:27:41.618 UTC 2 15 38 251 241 678.6232 965.2955 0 251.9053 94.95354 0 0 21 0 0 65 20.4135 1.570269
Jun 12th 12:27:38.819 UTC 3 8 1 183 181 473.4984 808.295 0 199.0989 23.38074 0 1 21 0 0 0 0 NaN
Jun 12th 12:26:41.628 UTC 2 14 39 248 239 666.2886 955.5658 0 249.3419 95.31013 0 0 21 0 0 65 20.4135 1.570269
Jun 12th 12:26:38.811 UTC 3 9 0 183 178 473.4984 796.6921 0 199.0989 23.60382 0 1 21 0 0 0 0 NaN
Jun 12th 12:25:41.628 UTC 2 15 40 244 235 654.7571 942.0099 0 247.3322 96.0116 0 0 21 0 0 55 16.73475 1.521341
Jun 12th 12:25:38.821 UTC 3 8 0 182 178 471.6985 796.6921 0 199.0138 23.6928 0 1 21 0 0 0 0 NaN
Jun 12th 12:24:41.618 UTC 2 15 38 240 233 647.4622 933.1482 0 241.8319 96.48067 0 0 21 0 0 55 16.73475 1.521341
Jun 12th 12:24:38.820 UTC 3 5 1 181 178 469.0435 796.6921 0 199.466 24.01484 0 1 21 0 0 0 0 NaN
Jun 12th 12:23:41.624 UTC 2 15 40 238 230 645.5122 921.1974 0 242.3111 96.93732 0 0 21 0 0 40 15.35475 1.919344
Jun 12th 12:23:38.809 UTC 3 5 0 180 178 466.7335 796.6921 0 199.6615 24.01484 0 1 21 0 0 0 0 NaN
Jun 12th 12:22:41.626 UTC 2 13 39 236 230 642.6522 921.1974 0 242.6928 93.37009 0 0 21 0 0 30 10.3485 1.72475
Jun 12th 12:22:38.809 UTC 3 6 0 179 176 462.211 793.067 0 199.739 24.13023 0 1 21 0 0 0 0 NaN
Jun 12th 12:21:40.698 UTC 2 14 40 233 226 628.1422 904.712 0 242.9213 90.87242 0 0 20 0 0 30 10.3485 1.72475
Jun 12th 12:21:38.198 UTC 3 5 1 177 175 452.5585 786.8347 0 201.1696 24.33041 0 1 20 0 0 0 0 NaN
Jun 12th 12:20:40.689 UTC 2 15 39 230 223 612.8797 891.1179 0 243.9823 84.91025 0 0 20 0 0 30 10.3485 1.72475
Jun 12th 12:20:38.190 UTC 3 6 0 177 172 452.5585 778.6814 0 201.1696 24.53823 0 1 20 0 0 0 0 NaN
Jun 12th 12:19:40.699 UTC 2 15 39 229 221 611.7897 885.6163 0 244.5997 85.39789 0 0 20 0 0 25 10.0485 2.0097
Jun 12th 12:19:38.188 UTC 3 5 0 177 171 452.5585 776.4763 0 201.1696 24.76224 0 1 20 0 0 0 0 NaN
Jun 12th 12:18:40.697 UTC 2 14 38 226 218 601.3571 872.7274 0 245.6183 86.39853 0 0 20 0 0 25 10.0485 2.0097
Jun 12th 12:18:37.481 UTC 3 10 0 175 166 449.4435 752.2015 0 202.2341 24.76224 0 1 19 0 0 0 0 NaN
Jun 12th 12:17:38.841 UTC 2 15 40 223 213 597.4071 852.3776 0 239.1864 87.68504 0 0 18 0 0 25 10.0485 2.0097
Jun 12th 12:17:37.486 UTC 3 12 0 172 163 437.0535 744.0322 0 203.0693 24.849 0 1 19 0 0 0 0 NaN
Jun 12th 12:16:38.852 UTC 2 15 39 220 211 590.0323 844.8434 0 239.1865 88.22775 0 0 18 0 0 15 5.112 1.704
Jun 12th 12:16:37.487 UTC 3 11 0 171 163 431.4735 744.0322 0 203.8393 24.93751 0 1 19 0 0 0 0 NaN
Jun 12th 12:15:38.852 UTC 2 14 39 218 210 584.0308 841.4608 0 232.537 88.37836 0 0 18 0 0 15 5.112 1.704
Jun 12th 12:15:37.486 UTC 3 11 0 167 160 417.691 726.0152 0 205.5217 25.32575 0 1 19 0 0 0 0 NaN
Jun 12th 12:14:38.852 UTC 2 15 36 214 207 570.1533 833.9362 0 231.4809 88.95501 0 0 18 0 0 15 5.112 1.704
Jun 12th 12:14:37.476 UTC 3 10 0 165 160 413.626 726.0152 0 205.7542 25.46601 0 1 19 0 0 0 0 NaN
Jun 12th 12:13:38.842 UTC 2 14 36 211 206 560.8958 828.457 0 231.6469 81.26041 0 0 18 0 0 15 5.112 1.704
Jun 12th 12:13:37.485 UTC 3 11 0 165 156 413.626 714.4313 0 205.7542 25.84305 0 1 19 0 0 0 0 NaN
Jun 12th 12:12:38.007 UTC 2 14 37 207 203 546.1169 817.355 0 233.2647 75.05415 0 0 17 0 0 15 5.112 1.704
Jun 12th 12:12:36.629 UTC 3 10 1 162 155 399.7697 709.8521 0 205.716 26.13395 0 1 18 0 0 0 0 NaN
Jun 12th 12:11:37.993 UTC 2 14 38 207 198 546.1169 790.9039 0 233.2647 74.73305 0 0 17 0 0 15 5.112 1.704
Jun 12th 12:11:36.618 UTC 3 8 1 160 155 398.1697 709.8521 0 206.7152 26.36316 0 1 18 0 0 0 0 NaN
Jun 12th 12:10:38.005 UTC 2 15 40 206 195 544.9169 779.4381 0 233.8944 75.08427 0 0 17 0 0 0 0 NaN
Jun 12th 12:10:36.638 UTC 3 11 0 158 151 392.3872 696.7939 0 207.0788 26.46768 0 1 18 0 0 0 0 NaN
Jun 12th 12:09:38.008 UTC 2 14 38 203 192 535.9619 768.9521 0 234.6399 75.76793 0 0 17 0 0 0 0 NaN
Jun 12th 12:09:36.629 UTC 3 13 0 156 149 385.9522 690.5457 0 206.4798 26.46768 0 1 18 0 0 0 0 NaN
Jun 12th 12:08:37.996 UTC 2 15 37 200 189 530.9493 762.0657 0 235.2761 75.93871 0 0 17 0 0 0 0 NaN
Jun 12th 12:08:36.630 UTC 3 15 1 155 144 384.1523 669.5322 0 207.1912 26.73243 0 1 18 0 0 0 0 NaN
Jun 12th 12:07:38.007 UTC 2 15 36 194 187 505.6255 756.095 0 232.847 76.27618 0 0 17 0 0 0 0 NaN
Jun 12th 12:07:36.630 UTC 3 14 0 151 143 379.0523 664.6402 0 209.73 26.98385 0 1 18 0 0 0 0 NaN
Jun 12th 12:06:38.008 UTC 2 15 33 190 187 494.3092 756.095 0 231.557 76.27618 0 0 17 0 0 0 0 NaN
Jun 12th 12:06:36.630 UTC 3 12 1 148 142 369.3548 656.4423 0 211.024 27.44755 0 1 18 0 0 0 0 NaN
Jun 12th 12:05:37.998 UTC 2 15 34 189 184 492.7692 744.2432 0 231.6251 76.73468 0 0 17 0 0 0 0 NaN
Jun 12th 12:05:36.618 UTC 3 10 0 147 141 367.0448 651.3779 0 211.118 27.84443 0 1 18 0 0 0 0 NaN
Jun 12th 12:04:38.001 UTC 2 14 36 186 181 488.9542 734.6348 0 233.7313 75.45509 0 0 17 0 0 0 0 NaN
Jun 12th 12:04:36.618 UTC 3 8 1 145 139 361.8922 635.1735 0 211.2469 28.46547 0 1 18 0 0 0 0 NaN
Jun 12th 12:03:38.007 UTC 2 13 38 186 176 488.9542 712.7852 0 233.7313 74.80173 0 0 17 0 0 0 0 NaN
Jun 12th 12:03:35.780 UTC 3 10 0 144 137 359.1697 628.8391 0 210.9593 28.46547 0 1 17 0 0 0 0 NaN
Jun 12th 12:02:35.872 UTC 2 15 39 185 171 482.9805 693.9001 0 234.4652 74.72452 0 0 15 0 0 0 0 NaN
Jun 12th 12:02:35.770 UTC 3 11 0 143 135 356.7172 617.0128 0 212.0002 28.60716 0 1 17 0 0 0 0 NaN
Jun 12th 12:01:35.873 UTC 2 15 36 179 170 468.038 687.4668 0 236.6227 75.03736 0 0 15 0 0 0 0 NaN
Jun 12th 12:01:35.770 UTC 3 12 1 142 132 354.9472 607.3405 0 212.0543 28.96546 0 1 17 0 0 0 0 NaN
Jun 12th 12:00:35.862 UTC 2 15 34 178 168 466.688 678.3625 0 236.7123 75.44907 0 0 15 0 0 0 0 NaN
Jun 12th 12:00:35.770 UTC 3 12 0 137 131 339.2197 603.7664 0 212.7518 29.13439 0 1 17 0 0 0 0 NaN
Jun 12th 11:59:35.872 UTC 2 15 31 173 167 454.6745 675.3947 0 235.1212 75.58965 0 0 15 0 0 0 0 NaN
Jun 12th 11:59:35.779 UTC 3 12 1 136 129 335.541 600.0104 0 213.092 29.49364 0 1 17 0 0 0 0 NaN
Jun 12th 11:58:35.862 UTC 2 13 32 171 165 448.9857 667.6403 0 234.7114 76.555 0 0 15 0 0 0 0 NaN
Jun 12th 11:58:35.781 UTC 3 12 0 133 127 325.0658 586.512 0 212.8895 29.81309 0 1 17 0 0 0 0 NaN
Jun 12th 11:57:35.872 UTC 2 15 30 168 162 444.1058 652.3516 0 235.2461 76.89794 0 0 15 0 0 0 0 NaN
Jun 12th 11:57:35.097 UTC 3 12 0 131 126 321.7057 581.92 0 214.8735 30.00624 0 1 16 0 0 0 0 NaN
Jun 12th 11:56:35.863 UTC 2 14 32 167 159 440.1233 638.3107 0 235.1224 75.48263 0 0 15 0 0 0 0 NaN
