dt1 dt2 dt3 dt4 uw controller drones queue deliveries fullTrips revenue costs penalties avgDelTime avgWaitTime fDel fRet fLaunch collisions unknown rejecValue avgRejecValue potentialLost avgPotentialLost
Jun 17th 15:46:59.208 UTC 13 10 15 0 372 361 934.8963 1730.381 5 447.611 262.3078 1 0 4 0 0 260 132.248 2.543232 124.7135 2.398337
Jun 17th 15:46:52.223 UTC 21 4 20 5 377 370 940.6693 1849.972 0 733.3506 562.8873 0 0 5 0 0 320 163.3391 2.552173 153.1035 2.392241
Jun 17th 15:46:48.191 UTC 8 8 0 0 272 272 654.8337 1184.005 0 476.9097 305.6703 0 0 6 0 0 300 130.8475 2.180791 128.0722 2.134537
Jun 17th 15:46:37.535 UTC 2 24 12 0 421 414 1042.759 2161.329 5 603.5359 397.0898 1 0 0 0 0 215 105.8113 2.460728 91.22969 2.121621
Jun 17th 15:46:37.533 UTC 22 17 2 0 252 250 665.425 1030.391 10 225.1382 54.0141 2 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:46:37.510 UTC 17 3 5 0 356 351 895.4269 1662.069 5 434.7314 246.0946 1 0 0 0 0 25 10.72395 2.14479 10.31695 2.06339
Jun 17th 15:46:37.478 UTC 6 16 2 0 295 292 766.0832 1529.356 0 371.1593 165.0373 0 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:46:37.442 UTC 20 15 0 0 321 321 861.6959 1436.993 0 273.9987 97.62214 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:46:37.218 UTC 11 20 3 0 302 298 803.0933 1298.337 20.17241 238.1321 60.51342 4 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:46:35.369 UTC 14 14 20 6 330 322 850.3648 1532.532 0 489.9612 326.7198 0 0 5 0 0 145 56.92743 1.963015 36.13105 1.245898
Jun 17th 15:46:33.407 UTC 3 19 4 0 357 352 918.8084 1693.339 0 539.3531 347.3159 0 1 3 0 1 85 35.01227 2.059545 32.67627 1.922133
Jun 17th 15:46:30.652 UTC 15 5 1 0 300 299 806.1412 1447.326 5 295.1257 102.2396 1 0 1 0 1 0 0 NaN 0 NaN
Jun 17th 15:46:28.040 UTC 4 9 2 0 236 235 619.2396 987.2462 5 257.2781 84.88347 1 0 5 0 2 0 0 NaN 0 NaN
Jun 17th 15:46:27.857 UTC 19 2 1 0 315 315 828.1695 1402.821 0 292.3138 108.4697 0 0 3 0 0 0 0 NaN 0 NaN
Jun 17th 15:46:27.572 UTC 1 11 13 4 239 235 591.8142 1145.881 6.440605 284.3531 72.73285 1 2 3 0 2 0 0 NaN 0 NaN
Jun 17th 15:46:08.237 UTC 7 21 15 0 204 197 543.8496 819.2368 5 349.566 176.6461 1 0 7 0 1 0 0 NaN 0 NaN
Jun 17th 15:45:59.208 UTC 13 10 16 0 369 360 925.5149 1725.295 5 445.8709 262.3078 1 0 4 0 0 260 132.248 2.543232 124.7135 2.398337
Jun 17th 15:45:52.232 UTC 21 4 20 8 375 367 937.2404 1836.917 0 733.862 551.8505 0 0 5 0 0 320 163.3391 2.552173 153.1035 2.392241
Jun 17th 15:45:48.192 UTC 8 8 0 0 272 272 654.8337 1184.005 0 476.9097 305.6703 0 0 6 0 0 300 130.8475 2.180791 128.0722 2.134537
Jun 17th 15:45:37.533 UTC 2 24 12 0 419 414 1039.325 2161.329 5 603.8606 397.0898 1 0 0 0 0 215 105.8113 2.460728 91.22969 2.121621
Jun 17th 15:45:37.532 UTC 22 17 3 0 252 249 665.425 1024.312 10 225.1382 54.0141 2 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:45:37.530 UTC 17 3 5 0 355 351 890.4049 1662.069 5 434.4093 246.0946 1 0 0 0 0 25 10.72395 2.14479 10.31695 2.06339
Jun 17th 15:45:37.489 UTC 6 16 4 0 295 290 766.0832 1513.605 0 371.1593 165.0373 0 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:45:37.443 UTC 20 15 1 0 321 320 861.6959 1431.179 0 273.9987 97.62214 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:45:37.208 UTC 11 20 5 0 302 296 803.0933 1287.308 20.17241 238.1321 60.51342 4 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:45:35.378 UTC 14 14 20 9 329 319 844.7758 1514.789 0 489.9525 315.8882 0 0 5 0 0 145 56.92743 1.963015 36.13105 1.245898
Jun 17th 15:45:33.397 UTC 3 19 4 0 357 352 918.8084 1693.339 0 539.3531 347.3159 0 1 3 0 1 85 35.01227 2.059545 32.67627 1.922133
Jun 17th 15:45:30.652 UTC 15 5 2 0 300 298 806.1412 1441.253 5 295.1257 102.2396 1 0 1 0 1 0 0 NaN 0 NaN
Jun 17th 15:45:28.029 UTC 4 9 4 0 236 234 619.2396 976.8017 0 257.2781 84.88347 0 0 5 0 2 0 0 NaN 0 NaN
Jun 17th 15:45:27.866 UTC 19 2 2 0 315 314 828.1695 1397.179 0 292.3138 108.4697 0 0 3 0 0 0 0 NaN 0 NaN
Jun 17th 15:45:27.571 UTC 1 11 8 10 237 234 588.5942 1137.785 6.440605 285.9515 73.14262 1 2 3 0 2 0 0 NaN 0 NaN
Jun 17th 15:45:08.237 UTC 7 21 16 0 201 197 537.9396 816.4414 0 351.9481 176.6461 0 0 7 0 1 0 0 NaN 0 NaN
Jun 17th 15:44:37.524 UTC 2 24 13 0 418 413 1038.425 2157.828 5 604.2037 397.0898 1 0 0 0 0 215 105.8113 2.460728 91.22969 2.121621
Jun 17th 15:44:37.523 UTC 22 17 3 0 252 249 665.425 1024.312 10 225.1382 54.0141 2 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:44:37.520 UTC 17 3 9 0 354 347 889.6849 1636.553 5 434.2261 246.0946 1 0 0 0 0 25 10.72395 2.14479 10.31695 2.06339
Jun 17th 15:44:37.488 UTC 6 16 5 0 295 289 766.0832 1508.722 0 371.1593 165.0373 0 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:44:37.453 UTC 20 15 3 0 321 318 861.6959 1419.378 0 273.9987 97.62214 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:44:37.211 UTC 11 20 8 0 301 293 801.3233 1270.612 20.17241 237.5019 60.51342 4 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:44:35.367 UTC 14 14 20 12 326 316 839.6345 1493.862 0 490.6619 303.4424 0 0 5 0 0 145 56.92743 1.963015 36.13105 1.245898
Jun 17th 15:44:33.407 UTC 3 19 6 0 357 350 918.8084 1682.409 0 539.3531 347.3159 0 1 3 0 1 85 35.01227 2.059545 32.67627 1.922133
Jun 17th 15:44:30.642 UTC 15 5 5 0 300 295 806.1412 1421.694 5 295.1257 102.2396 1 0 1 0 1 0 0 NaN 0 NaN
Jun 17th 15:44:28.029 UTC 4 9 4 0 236 234 619.2396 976.8017 0 257.2781 84.88347 0 0 5 0 2 0 0 NaN 0 NaN
Jun 17th 15:44:27.856 UTC 19 2 3 0 315 313 828.1695 1391.575 0 292.3138 108.4697 0 0 3 0 0 0 0 NaN 0 NaN
Jun 17th 15:44:08.237 UTC 7 21 18 2 199 193 533.0345 805.6842 0 354.0891 177.2806 0 0 7 0 1 0 0 NaN 0 NaN
Jun 17th 15:43:59.209 UTC 13 10 19 0 364 357 904.9871 1704.769 5 444.2367 262.3078 1 0 4 0 0 260 132.248 2.543232 124.7135 2.398337
Jun 17th 15:43:52.233 UTC 21 4 20 13 370 362 923.5536 1807.373 0 735.9506 536.0439 0 0 5 0 0 320 163.3391 2.552173 153.1035 2.392241
Jun 17th 15:43:48.193 UTC 8 8 3 0 272 269 654.8337 1166.169 0 476.9097 305.6703 0 0 6 0 0 300 130.8475 2.180791 128.0722 2.134537
Jun 17th 15:43:37.535 UTC 2 24 15 0 415 411 1032.38 2151.353 5 605.8002 397.0898 1 0 0 0 0 215 105.8113 2.460728 91.22969 2.121621
Jun 17th 15:43:37.532 UTC 22 17 5 0 252 247 665.425 1014.637 10 225.1382 54.0141 2 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:43:37.521 UTC 17 3 12 0 354 344 889.6849 1620.719 5 434.2261 246.0946 1 0 0 0 0 25 10.72395 2.14479 10.31695 2.06339
Jun 17th 15:43:37.478 UTC 6 16 7 0 294 287 760.5032 1497.579 0 371.2009 165.0373 0 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:43:37.444 UTC 20 15 5 0 321 316 861.6959 1407.986 0 273.9987 97.62214 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:43:37.201 UTC 11 20 11 0 300 290 798.2048 1258.728 20.17241 237.0604 60.51342 4 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:43:35.377 UTC 14 14 20 17 324 311 834.2345 1466.591 0 491.5444 302.8042 0 0 5 0 0 145 56.92743 1.963015 36.13105 1.245898
Jun 17th 15:43:33.412 UTC 3 19 10 0 357 346 918.8084 1659.439 0 539.3531 347.3159 0 1 3 0 1 85 35.01227 2.059545 32.67627 1.922133
Jun 17th 15:43:30.663 UTC 15 5 6 0 300 294 806.1412 1415.44 5 295.1257 102.2396 1 0 1 0 1 0 0 NaN 0 NaN
Jun 17th 15:43:28.040 UTC 4 9 5 0 236 233 619.2396 972.4235 0 257.2781 84.88347 0 0 5 0 2 0 0 NaN 0 NaN
Jun 17th 15:43:27.857 UTC 19 2 7 0 315 309 828.1695 1367.604 0 292.3138 108.4697 0 0 3 0 0 0 0 NaN 0 NaN
Jun 17th 15:43:08.246 UTC 7 21 13 8 196 192 525.5495 799.57 0 357.7002 180.576 0 0 7 0 1 0 0 NaN 0 NaN
Jun 17th 15:42:52.224 UTC 21 4 20 19 367 356 913.4346 1770.943 0 738.3849 537.0469 0 0 5 0 0 320 163.3391 2.552173 153.1035 2.392241
Jun 17th 15:42:48.194 UTC 8 8 7 0 272 265 654.8337 1145.373 0 476.9097 305.6703 0 0 6 0 0 300 130.8475 2.180791 128.0722 2.134537
Jun 17th 15:42:37.535 UTC 2 24 18 2 414 406 1028.702 2120.495 5 606.5186 397.1974 1 0 0 0 0 215 105.8113 2.460728 91.22969 2.121621
Jun 17th 15:42:37.533 UTC 22 17 7 0 252 245 665.425 1006.117 10 225.1382 54.0141 2 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:42:37.511 UTC 17 3 13 0 353 343 887.2324 1615.709 5 434.4271 246.0946 1 0 0 0 0 25 10.72395 2.14479 10.31695 2.06339
Jun 17th 15:42:37.479 UTC 6 16 8 0 293 286 758.8682 1491.002 0 371.2927 165.0373 0 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:42:37.443 UTC 20 15 6 0 321 315 861.6959 1404.226 0 273.9987 97.62214 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:42:37.212 UTC 11 20 14 0 298 287 793.8698 1244.279 20.17241 236.3841 60.51342 4 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:42:35.374 UTC 14 14 20 19 323 309 832.3945 1457.34 0 492.169 302.8535 0 0 5 0 0 145 56.92743 1.963015 36.13105 1.245898
Jun 17th 15:42:33.397 UTC 3 19 11 0 356 345 916.7834 1654.059 0 539.8605 347.3159 0 1 3 0 1 85 35.01227 2.059545 32.67627 1.922133
Jun 17th 15:42:30.652 UTC 15 5 7 0 300 293 806.1412 1410.439 5 295.1257 102.2396 1 0 1 0 1 0 0 NaN 0 NaN
Jun 17th 15:42:28.030 UTC 4 9 7 0 236 231 619.2396 963.5681 0 257.2781 84.88347 0 0 5 0 2 0 0 NaN 0 NaN
Jun 17th 15:42:27.856 UTC 19 2 10 0 315 306 828.1695 1354.75 0 292.3138 108.4697 0 0 3 0 0 0 0 NaN 0 NaN
Jun 17th 15:42:03.432 UTC 5 18 20 13 352 344 911.9864 1492.866 0 502.7754 330.1076 0 0 6 0 0 265 139.512 2.632301 129.5349 2.444054
Jun 17th 15:41:52.222 UTC 21 4 19 22 364 354 908.6316 1759.261 0 740.4651 538.237 0 0 5 0 0 320 163.3391 2.552173 153.1035 2.392241
Jun 17th 15:41:48.204 UTC 8 8 9 0 272 263 654.8337 1134.702 0 476.9097 305.6703 0 0 6 0 0 300 130.8475 2.180791 128.0722 2.134537
Jun 17th 15:41:37.528 UTC 22 17 10 0 250 242 655.7612 994.4339 10 224.7732 54.0141 2 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:41:37.526 UTC 2 24 19 8 412 399 1023.629 2083.194 5 607.9399 398.6183 1 0 0 0 0 215 105.8113 2.460728 91.22969 2.121621
Jun 17th 15:41:37.521 UTC 17 3 16 0 351 340 873.6312 1602.644 5 435.1041 246.0946 1 0 0 0 0 25 10.72395 2.14479 10.31695 2.06339
Jun 17th 15:41:37.490 UTC 6 16 10 0 293 284 758.8682 1483.717 0 371.2927 165.0373 0 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:41:37.432 UTC 20 15 7 0 320 314 860.6058 1398.744 0 274.1017 97.62214 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:41:37.212 UTC 11 20 17 0 296 284 789.591 1234.833 20.17241 236.2917 60.51342 4 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:41:37.092 UTC 9 23 20 2 394 382 935.0148 1891.861 5 554.1409 352.5686 1 0 0 0 0 105 48.88091 2.327662 43.75992 2.083806
Jun 17th 15:41:35.365 UTC 14 14 19 22 321 307 828.3602 1449.087 0 484.9425 303.5881 0 0 5 0 0 145 56.92743 1.963015 36.13105 1.245898
Jun 17th 15:41:33.397 UTC 3 19 14 0 353 342 910.5059 1639.265 0 541.9031 347.3159 0 1 3 0 1 85 35.01227 2.059545 32.67627 1.922133
Jun 17th 15:41:30.653 UTC 15 5 9 0 298 292 799.6611 1403.741 0 295.1519 102.2396 0 0 1 0 1 0 0 NaN 0 NaN
Jun 17th 15:41:28.030 UTC 4 9 11 0 236 227 619.2396 945.902 0 257.2781 84.88347 0 0 5 0 2 0 0 NaN 0 NaN
Jun 17th 15:41:27.866 UTC 19 2 14 0 314 302 825.1545 1339.216 0 292.5121 108.4697 0 0 3 0 0 0 0 NaN 0 NaN
Jun 17th 15:41:03.443 UTC 5 18 19 18 350 340 905.3939 1472.249 0 504.1563 329.335 0 0 6 0 0 265 139.512 2.632301 129.5349 2.444054
Jun 17th 15:40:03.433 UTC 5 18 19 24 349 334 902.6938 1431.766 0 504.7136 330.0095 0 0 6 0 0 265 139.512 2.632301 129.5349 2.444054
Jun 17th 15:39:37.536 UTC 2 24 19 13 410 394 1017.877 2050.661 5 609.8741 401.0618 1 0 0 0 0 215 105.8113 2.460728 91.22969 2.121621
Jun 17th 15:39:37.534 UTC 22 17 14 0 245 238 637.835 980.3291 10 224.9066 54.0141 2 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:39:37.510 UTC 17 3 20 2 343 334 856.6799 1581.966 5 439.5266 246.3142 1 0 0 0 0 25 10.72395 2.14479 10.31695 2.06339
Jun 17th 15:39:37.478 UTC 6 16 12 0 288 282 748.4332 1475.222 0 373.7057 165.0373 0 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:39:37.442 UTC 20 15 15 0 315 306 846.5358 1370.356 0 274.7938 97.62214 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:39:37.224 UTC 11 20 20 5 288 276 769.3705 1206.2 20.17241 235.5966 59.08894 4 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:39:37.102 UTC 9 23 20 8 390 377 923.116 1869.361 0 557.7088 354.4756 0 0 0 0 0 105 48.88091 2.327662 43.75992 2.083806
Jun 17th 15:39:35.376 UTC 14 14 20 25 310 303 805.7108 1434.172 0 472.3832 304.8317 0 0 5 0 0 145 56.92743 1.963015 36.13105 1.245898
Jun 17th 15:39:33.407 UTC 3 19 17 0 348 339 895.6009 1626.016 0 546.2478 347.3159 0 1 3 0 1 85 35.01227 2.059545 32.67627 1.922133
Jun 17th 15:39:30.663 UTC 15 5 19 0 292 282 777.3036 1371.69 0 296.5339 102.2396 0 0 1 0 1 0 0 NaN 0 NaN
Jun 17th 15:39:28.041 UTC 4 9 12 0 232 226 608.6158 942.2418 0 257.8841 84.88347 0 0 5 0 2 0 0 NaN 0 NaN
Jun 17th 15:39:27.857 UTC 19 2 18 0 308 298 814.2195 1327.227 0 293.7614 108.4697 0 0 3 0 0 0 0 NaN 0 NaN
Jun 17th 15:39:03.432 UTC 5 18 20 25 347 332 900.9938 1415.788 0 506.7948 330.3956 0 0 6 0 0 265 139.512 2.632301 129.5349 2.444054
Jun 17th 15:38:37.534 UTC 22 17 15 0 242 237 631.4374 978.2516 10 225.9743 54.0141 2 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:38:37.531 UTC 17 3 20 2 339 334 844.3248 1581.966 5 443.189 246.3142 1 0 0 0 0 25 10.72395 2.14479 10.31695 2.06339
Jun 17th 15:38:37.526 UTC 2 24 20 14 404 392 1004.495 2044.432 5 616.1183 401.812 1 0 0 0 0 215 105.8113 2.460728 91.22969 2.121621
Jun 17th 15:38:37.488 UTC 6 16 12 0 286 282 744.9332 1475.222 0 374.8259 165.0373 0 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:38:37.443 UTC 20 15 16 0 312 305 841.6507 1367.136 0 276.3394 97.62214 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:38:37.213 UTC 11 20 20 9 286 272 764.7054 1193.269 20.17241 235.6056 58.50346 4 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:38:37.093 UTC 9 23 20 10 382 375 902.0961 1864.325 0 564.8387 355.9495 0 0 0 0 0 105 48.88091 2.327662 43.75992 2.083806
Jun 17th 15:38:35.367 UTC 14 14 20 30 306 298 789.2711 1406.531 0 473.7923 309.0006 0 0 5 0 0 145 56.92743 1.963015 36.13105 1.245898
Jun 17th 15:38:33.396 UTC 3 19 19 0 345 337 887.2272 1619.547 0 549.2279 347.3159 0 1 3 0 1 85 35.01227 2.059545 32.67627 1.922133
Jun 17th 15:38:30.652 UTC 15 5 19 0 289 282 769.1049 1371.69 0 298.3961 102.2396 0 0 1 0 1 0 0 NaN 0 NaN
Jun 17th 15:38:28.031 UTC 4 9 15 0 230 223 605.2758 935.7765 0 258.871 84.88347 0 0 5 0 2 0 0 NaN 0 NaN
Jun 17th 15:38:27.847 UTC 19 2 20 0 302 296 800.6395 1321.716 0 295.9364 108.4697 0 0 3 0 0 0 0 NaN 0 NaN
Jun 17th 15:38:03.441 UTC 5 18 20 30 346 327 897.4096 1392.57 0 503.8014 333.6322 0 0 6 0 0 265 139.512 2.632301 129.5349 2.444054
Jun 17th 15:37:03.434 UTC 5 18 20 22 342 327 891.1365 1392.57 0 500.9758 333.6322 0 0 6 0 0 265 139.512 2.632301 129.5349 2.444054
Jun 17th 15:36:37.536 UTC 2 24 18 3 396 391 984.8441 2036.734 5 625.0418 404.7005 1 0 0 0 0 215 105.8113 2.460728 91.22969 2.121621
Jun 17th 15:36:37.533 UTC 22 17 8 0 237 236 626.2475 976.5157 10 227.367 55.35211 2 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:36:37.521 UTC 17 3 11 1 334 333 825.7098 1579.863 5 447.1655 252.7765 1 0 0 0 0 25 10.72395 2.14479 10.31695 2.06339
Jun 17th 15:36:37.479 UTC 6 16 11 0 282 278 738.3082 1460.354 0 377.73 167.5514 0 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:36:37.452 UTC 20 15 14 2 305 300 815.4656 1359.698 0 278.8882 99.44911 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:36:37.201 UTC 11 20 16 2 276 272 736.6404 1193.269 20.17241 238.4183 58.43101 4 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:36:37.106 UTC 9 23 18 5 376 373 887.8535 1854.053 0 571.5133 359.3952 0 0 0 0 0 105 48.88091 2.327662 43.75992 2.083806
Jun 17th 15:36:35.316 UTC 16 6 20 7 235 221 629.034 964.4363 0 355.2722 179.5488 0 0 7 0 0 0 0 NaN 0 NaN
Jun 17th 15:36:33.406 UTC 3 19 13 0 338 335 872.7509 1616.93 0 557.1218 354.8096 0 1 3 0 1 85 35.01227 2.059545 32.67627 1.922133
Jun 17th 15:36:30.663 UTC 15 5 13 2 282 280 752.7198 1366.756 0 302.3561 104.6199 0 0 1 0 1 0 0 NaN 0 NaN
Jun 17th 15:36:28.020 UTC 4 9 9 1 223 222 574.4095 932.8949 0 259.7312 86.90211 0 0 5 0 2 0 0 NaN 0 NaN
Jun 17th 15:36:27.857 UTC 19 2 12 3 295 294 781.4769 1318.205 0 299.9399 110.9841 0 0 3 0 0 0 0 NaN 0 NaN
Jun 17th 15:36:19.927 UTC 0 22 20 49 88 74 230.9562 233.9002 0 315.3363 183.6387 0 0 15 0 0 370 171.687 2.320095 169.9206 2.296225
Jun 17th 15:36:03.442 UTC 5 18 20 17 338 327 882.124 1392.57 0 497.5564 333.6322 0 0 6 0 0 265 139.512 2.632301 129.5349 2.444054
Jun 17th 15:35:48.197 UTC 8 8 11 0 256 254 613.2011 1101.281 0 495.3218 313.5302 0 0 6 0 0 300 130.8475 2.180791 128.0722 2.134537
Jun 17th 15:35:37.535 UTC 2 24 13 3 396 390 984.8441 2029.503 5 625.0418 410.5135 1 0 0 0 0 215 105.8113 2.460728 91.22969 2.121621
Jun 17th 15:35:37.533 UTC 22 17 4 1 236 235 623.5925 975.2297 10 228.0236 56.10612 2 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:35:37.511 UTC 17 3 9 0 333 330 824.4998 1569.051 5 448.2592 256.318 1 0 0 0 0 25 10.72395 2.14479 10.31695 2.06339
Jun 17th 15:35:37.478 UTC 6 16 7 0 280 278 734.0182 1460.354 0 379.7297 169.8034 0 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:35:37.442 UTC 20 15 9 1 302 300 802.1119 1359.698 0 280.812 100.8783 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:35:37.222 UTC 11 20 10 5 273 272 730.6004 1193.269 20.17241 239.4952 59.01529 4 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:35:37.093 UTC 9 23 13 2 374 372 883.9384 1846.388 0 573.986 364.8889 0 0 0 0 0 105 48.88091 2.327662 43.75992 2.083806
Jun 17th 15:35:35.313 UTC 16 6 20 6 231 217 616.7452 947.3383 0 358.7437 181.9448 0 0 7 0 0 0 0 NaN 0 NaN
Jun 17th 15:35:33.406 UTC 3 19 9 1 336 335 870.1509 1616.93 0 559.8986 358.7868 0 1 3 0 1 85 35.01227 2.059545 32.67627 1.922133
Jun 17th 15:35:30.655 UTC 15 5 9 1 280 278 746.9748 1349.256 0 303.7693 106.6901 0 0 1 0 1 0 0 NaN 0 NaN
Jun 17th 15:35:28.040 UTC 4 9 6 0 222 222 573.6096 932.8949 0 260.3485 87.92299 0 0 5 0 2 0 0 NaN 0 NaN
Jun 17th 15:35:27.857 UTC 19 2 6 0 294 294 779.0244 1318.205 0 300.7258 113.0238 0 0 3 0 0 0 0 NaN 0 NaN
Jun 17th 15:35:24.889 UTC 10 12 20 46 212 202 556.9973 755.3489 0 305.9719 157.8675 0 0 11 0 0 85 46.73478 2.749104 38.1854 2.2462
Jun 17th 15:35:24.811 UTC 18 13 19 30 126 114 309.4187 416.9717 0 362.3858 242.058 0 0 14 0 0 175 74.60461 2.13156 69.4251 1.983574
Jun 17th 15:35:03.435 UTC 5 18 20 11 334 326 874.789 1386.672 0 486.8115 334.4604 0 0 6 0 0 265 139.512 2.632301 129.5349 2.444054
Jun 17th 15:34:53.777 UTC 12 7 19 33 169 163 464.5241 713.088 0 359.3493 212.5878 0 0 12 0 0 160 75.92341 2.372607 54.8279 1.713372
Jun 17th 15:34:52.224 UTC 21 4 20 18 345 336 879.8549 1654.576 0 673.9485 554.4824 0 0 5 0 0 320 163.3391 2.552173 153.1035 2.392241
Jun 17th 15:34:48.189 UTC 8 8 6 2 255 254 607.2274 1101.281 0 496.9892 319.351 0 0 6 0 0 300 130.8475 2.180791 128.0722 2.134537
Jun 17th 15:34:45.150 UTC 1 11 5 1 236 233 586.5842 1126.711 5 284.1441 74.43937 1 1 2 0 2 0 0 NaN 0 NaN
Jun 17th 15:34:37.531 UTC 22 17 1 0 235 235 617.6187 975.2297 10 228.7382 56.60355 2 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:34:37.529 UTC 17 3 5 1 331 329 819.816 1560.547 5 450.6511 260.0024 1 0 0 0 0 25 10.72395 2.14479 10.31695 2.06339
Jun 17th 15:34:37.525 UTC 2 24 9 2 394 390 977.9141 2029.503 5 623.0903 414.4453 1 0 0 0 0 215 105.8113 2.460728 91.22969 2.121621
Jun 17th 15:34:37.488 UTC 6 16 6 1 280 276 734.0182 1444.645 0 379.7297 171.4983 0 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:34:37.442 UTC 20 15 6 2 300 299 797.7469 1352.224 0 282.2095 102.0831 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:34:37.210 UTC 11 20 5 3 273 271 730.6004 1185.342 20.17241 239.4952 59.9788 4 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:34:37.093 UTC 9 23 8 3 374 371 883.9384 1838.984 0 573.986 370.2135 0 0 0 0 0 105 48.88091 2.327662 43.75992 2.083806
Jun 17th 15:34:33.396 UTC 3 19 5 0 336 335 870.1509 1616.93 0 559.8986 362.9452 0 1 3 0 1 85 35.01227 2.059545 32.67627 1.922133
Jun 17th 15:34:30.654 UTC 15 5 6 0 280 278 746.9748 1349.256 0 303.7693 107.7924 0 0 1 0 1 0 0 NaN 0 NaN
Jun 17th 15:34:28.029 UTC 4 9 3 0 222 222 573.6096 932.8949 0 260.3485 88.97999 0 0 5 0 2 0 0 NaN 0 NaN
Jun 17th 15:34:27.846 UTC 19 2 2 1 294 294 779.0244 1318.205 0 300.7258 114.3676 0 0 3 0 0 0 0 NaN 0 NaN
Jun 17th 15:34:24.888 UTC 10 12 18 43 207 201 543.1432 749.6687 0 308.9209 157.8999 0 0 11 0 0 85 46.73478 2.749104 38.1854 2.2462
Jun 17th 15:34:24.809 UTC 18 13 19 25 122 111 294.3385 401.0863 0 329.1679 247.221 0 0 14 0 0 175 74.60461 2.13156 69.4251 1.983574
Jun 17th 15:34:10.101 UTC 7 21 11 0 195 190 523.7795 794.5121 0 358.4766 183.8696 0 0 6 0 1 0 0 NaN 0 NaN
Jun 17th 15:34:03.431 UTC 5 18 20 6 329 323 864.7357 1370.656 0 471.4237 337.0133 0 0 6 0 0 265 139.512 2.632301 129.5349 2.444054
Jun 17th 15:33:59.198 UTC 13 10 19 3 335 328 841.2061 1571.763 5 447.7558 263.4178 1 0 4 0 0 260 132.248 2.543232 124.7135 2.398337
Jun 17th 15:33:52.234 UTC 21 4 20 13 341 333 876.075 1629.714 0 657.6305 558.9858 0 0 5 0 0 320 163.3391 2.552173 153.1035 2.392241
Jun 17th 15:33:48.202 UTC 8 8 2 2 255 253 607.2274 1093.24 0 496.9892 325.4456 0 0 6 0 0 300 130.8475 2.180791 128.0722 2.134537
Jun 17th 15:33:45.160 UTC 1 11 4 0 236 232 586.5842 1120.284 5 284.1441 75.00972 1 1 2 0 2 0 0 NaN 0 NaN
Jun 17th 15:33:37.524 UTC 2 24 8 0 392 388 974.874 2014.448 5 619.2892 417.5542 1 0 0 0 0 215 105.8113 2.460728 91.22969 2.121621
Jun 17th 15:33:37.522 UTC 22 17 0 0 235 235 617.6187 975.2297 10 228.7382 56.80303 2 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 15:33:37.520 UTC 17 3 3 0 331 328 819.816 1553.453 5 450.6511 262.2747 1 0 0 0 0 25 10.72395 2.14479 10.31695 2.06339
