dt1 dt2 dt3 dt4 uw controller drones queue deliveries fullTrips revenue costs penalties avgDelTime avgWaitTime fDel fRet fLaunch collisions unknown rejecValue avgRejecValue potentialLost avgPotentialLost
Jun 17th 22:53:15.014 UTC 11 6 20 7 177 165 471.7906 721.5583 0 552.9325 374.3149 0 0 7 0 1 125 53.15874 2.12635 53.15874 2.12635
Jun 17th 22:53:09.266 UTC 14 9 18 44 143 129 330.8203 507.1095 0 555.7717 393.1783 0 0 8 0 1 150 101.535 3.3845 101.535 3.3845
Jun 17th 22:53:09.039 UTC 15 12 19 49 175 164 394.8121 743.0495 6.563117 643.0333 483.2043 1 1 8 0 0 290 133.8525 2.307801 133.8525 2.307801
Jun 17th 22:53:05.554 UTC 3 16 10 0 280 277 680.9869 1419.757 0 460.9812 253.165 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:53:05.467 UTC 22 17 12 3 213 212 512.4359 929.3312 5 250.6493 42.612 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:53:05.443 UTC 19 15 7 0 278 278 798.7559 1219.056 0 325.7469 149.7722 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:53:05.375 UTC 1 3 16 1 317 309 823.1944 1498.062 10 550.9804 344.3593 2 0 0 0 0 75 59.24625 3.94975 59.24625 3.94975
Jun 17th 22:53:05.109 UTC 21 20 11 0 263 261 719.3469 1127.545 5 385.2569 206.5837 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:53:01.613 UTC 13 11 14 2 238 234 613.187 1123.748 15.19633 566.8555 358.1644 3 1 3 0 1 0 0 NaN 0 NaN
Jun 17th 22:52:20.586 UTC 0 18 20 2 311 304 812.4785 1551.915 15 709.6975 507.5951 3 0 2 0 0 215 102.5975 2.385988 102.5975 2.385988
Jun 17th 22:52:19.494 UTC 10 22 19 50 110 95 270.0899 466.3757 0 701.7258 513.4063 0 0 10 0 0 330 201.1037 3.047026 201.1037 3.047026
Jun 17th 22:52:16.114 UTC 12 23 20 16 299 292 777.3799 1491.85 10 649.3309 461.4185 2 0 2 0 0 145 74.99123 2.585905 74.99123 2.585905
Jun 17th 22:52:15.013 UTC 11 6 20 6 170 162 455.1227 706.4324 0 559.2353 373.7316 0 0 7 0 1 125 53.15874 2.12635 53.15874 2.12635
Jun 17th 22:52:09.256 UTC 14 9 20 43 140 125 321.0428 491.2912 0 559.4219 394.4676 0 0 8 0 1 150 101.535 3.3845 101.535 3.3845
Jun 17th 22:52:09.030 UTC 15 12 20 50 172 160 387.5791 727.2822 6.563117 636.533 477.037 1 1 8 0 0 280 129.9875 2.321205 129.9875 2.321205
Jun 17th 22:52:05.545 UTC 3 16 8 0 280 275 680.9869 1404.947 0 460.9812 256.5726 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:52:05.476 UTC 22 17 6 3 213 212 512.4359 929.3312 5 250.6493 43.00528 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:52:05.442 UTC 19 15 4 1 278 277 798.7559 1218.041 0 325.7469 151.7922 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:52:05.387 UTC 1 3 12 1 316 309 821.9944 1498.062 10 550.1301 348.5487 2 0 0 0 0 75 59.24625 3.94975 59.24625 3.94975
Jun 17th 22:52:05.100 UTC 21 20 6 1 261 261 714.6669 1127.545 5 384.6329 210.3391 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:52:01.612 UTC 13 11 12 0 238 231 613.187 1104.138 15.19633 566.8555 365.076 3 1 3 0 1 0 0 NaN 0 NaN
Jun 17th 22:51:20.586 UTC 0 18 20 2 310 299 810.7085 1522.473 15 708.6675 510.4983 3 0 2 0 0 215 102.5975 2.385988 102.5975 2.385988
Jun 17th 22:51:16.108 UTC 12 23 19 16 297 288 769.6759 1472.181 10 648.2615 455.4918 2 0 2 0 0 145 74.99123 2.585905 74.99123 2.585905
Jun 17th 22:51:15.014 UTC 11 6 19 9 169 158 453.3527 679.828 0 560.5809 374.6927 0 0 7 0 1 125 53.15874 2.12635 53.15874 2.12635
Jun 17th 22:51:05.545 UTC 3 16 8 0 279 272 678.6769 1385.606 0 460.0385 259.2555 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:51:05.471 UTC 22 17 2 0 213 212 512.4359 929.3312 5 250.6493 43.67347 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:51:05.453 UTC 19 15 0 0 277 277 797.9559 1218.041 0 326.7752 153.8904 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:51:05.386 UTC 1 3 9 0 314 308 817.8544 1492.136 10 548.1773 352.7962 2 0 0 0 0 75 59.24625 3.94975 59.24625 3.94975
Jun 17th 22:51:05.109 UTC 21 20 6 0 261 258 714.6669 1107.792 5 384.6329 212.6432 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:51:01.625 UTC 13 11 9 0 238 229 613.187 1092.526 15.19633 566.8555 372.4591 3 1 3 0 1 0 0 NaN 0 NaN
Jun 17th 22:50:20.576 UTC 0 18 20 5 309 296 806.5505 1503.406 15 708.4569 508.178 3 0 2 0 0 215 102.5975 2.385988 102.5975 2.385988
Jun 17th 22:50:16.109 UTC 12 23 19 21 294 283 761.1679 1449.846 10 647.2136 450.3897 2 0 2 0 0 145 74.99123 2.585905 74.99123 2.585905
Jun 17th 22:50:15.014 UTC 11 6 20 11 166 155 437.9139 667.5996 0 565.7813 375.7212 0 0 7 0 1 125 53.15874 2.12635 53.15874 2.12635
Jun 17th 22:50:05.554 UTC 3 16 15 0 278 265 678.0769 1343.863 0 458.9895 259.2555 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:50:05.462 UTC 22 17 2 0 212 212 507.0595 929.3312 5 248.6029 43.67347 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:50:05.442 UTC 19 15 1 0 277 276 797.9559 1213.902 0 326.7752 153.8904 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:50:05.378 UTC 1 3 14 0 310 303 810.9454 1465.401 10 545.4275 352.7962 2 0 0 0 0 75 59.24625 3.94975 59.24625 3.94975
Jun 17th 22:50:05.109 UTC 21 20 6 0 261 258 714.6669 1107.792 5 384.6329 212.6432 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:50:01.623 UTC 13 11 9 0 237 229 612.377 1092.526 15.19633 566.363 372.4591 3 1 3 0 1 0 0 NaN 0 NaN
Jun 17th 22:49:20.586 UTC 0 18 20 7 307 294 791.7612 1489.114 15 708.4268 507.0799 3 0 2 0 0 215 102.5975 2.385988 102.5975 2.385988
Jun 17th 22:49:16.119 UTC 12 23 20 23 292 280 756.5599 1432.502 10 646.9813 448.7056 2 0 2 0 0 145 74.99123 2.585905 74.99123 2.585905
Jun 17th 22:49:15.024 UTC 11 6 20 13 165 153 435.2589 658.5464 0 567.9376 377.2936 0 0 7 0 1 125 53.15874 2.12635 53.15874 2.12635
Jun 17th 22:49:05.555 UTC 3 16 19 0 277 261 675.0259 1317.974 0 458.3179 259.2555 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:49:05.460 UTC 22 17 2 0 212 212 507.0595 929.3312 5 248.6029 43.67347 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:49:05.445 UTC 19 15 4 0 277 273 797.9559 1200.26 0 326.7752 153.8904 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:49:05.376 UTC 1 3 16 0 309 301 809.8654 1459.8 10 544.8429 352.7962 2 0 0 0 0 75 59.24625 3.94975 59.24625 3.94975
Jun 17th 22:49:05.100 UTC 21 20 8 0 261 256 714.6669 1097.038 5 384.6329 212.6432 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:49:01.613 UTC 13 11 13 0 237 225 612.377 1076.733 15.19633 566.363 372.4591 3 1 3 0 1 0 0 NaN 0 NaN
Jun 17th 22:48:20.586 UTC 0 18 20 9 303 292 777.2464 1484.25 15 707.6697 506.2361 3 0 2 0 0 215 102.5975 2.385988 102.5975 2.385988
Jun 17th 22:48:16.119 UTC 12 23 20 28 290 275 753.3348 1403.983 10 647.1021 445.4229 2 0 2 0 0 145 74.99123 2.585905 74.99123 2.585905
Jun 17th 22:48:15.024 UTC 11 6 20 15 162 151 430.1064 654.1874 0 573.9913 379.78 0 0 7 0 1 125 53.15874 2.12635 53.15874 2.12635
Jun 17th 22:48:05.545 UTC 3 16 19 0 274 261 656.1078 1317.974 0 456.7341 259.2555 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:48:05.471 UTC 22 17 2 0 212 212 507.0595 929.3312 5 248.6029 43.67347 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:48:05.433 UTC 19 15 6 0 277 271 797.9559 1193.415 0 326.7752 153.8904 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:48:05.388 UTC 1 3 19 0 309 298 809.8654 1443.085 10 544.8429 352.7962 2 0 0 0 0 75 59.24625 3.94975 59.24625 3.94975
Jun 17th 22:48:05.095 UTC 21 20 10 0 261 254 714.6669 1088.706 5 384.6329 212.6432 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:48:01.623 UTC 13 11 16 0 233 222 601.1641 1061.218 15.19633 565.3189 372.4591 3 1 3 0 1 0 0 NaN 0 NaN
Jun 17th 22:47:20.575 UTC 0 18 20 11 301 290 772.155 1473.024 15 707.8019 505.7026 3 0 2 0 0 215 102.5975 2.385988 102.5975 2.385988
Jun 17th 22:47:16.108 UTC 12 23 20 30 285 273 728.1412 1394.923 10 648.2465 444.5466 2 0 2 0 0 145 74.99123 2.585905 74.99123 2.585905
Jun 17th 22:47:15.024 UTC 11 6 20 18 158 148 424.6064 643.8928 0 583.3526 384.7813 0 0 7 0 1 125 53.15874 2.12635 53.15874 2.12635
Jun 17th 22:47:05.545 UTC 3 16 19 0 273 261 655.2078 1317.974 0 456.3473 259.2555 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:47:05.469 UTC 22 17 4 0 212 210 507.0595 920.8715 5 248.6029 43.67347 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:47:05.455 UTC 19 15 9 0 276 268 796.1334 1181.078 0 326.2149 153.8904 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:47:05.376 UTC 1 3 16 5 304 296 796.0275 1431.122 10 542.9956 349.8644 2 0 0 0 0 75 59.24625 3.94975 59.24625 3.94975
Jun 17th 22:47:05.112 UTC 21 20 11 0 260 253 710.9881 1083.645 5 384.072 212.6432 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:47:01.624 UTC 13 11 18 0 231 220 596.9799 1048.061 15.19633 565.1339 372.4591 3 1 3 0 1 0 0 NaN 0 NaN
Jun 17th 22:46:20.575 UTC 0 18 20 12 298 289 762.8786 1471.112 15 708.6431 505.5567 3 0 2 0 0 215 102.5975 2.385988 102.5975 2.385988
Jun 17th 22:46:16.107 UTC 12 23 20 32 284 271 725.4412 1382.874 10 648.6122 443.9994 2 0 2 0 0 145 74.99123 2.585905 74.99123 2.585905
Jun 17th 22:46:15.023 UTC 11 6 19 21 151 146 402.9651 637.9285 0 599.5841 391.0396 0 0 7 0 1 125 53.15874 2.12635 53.15874 2.12635
Jun 17th 22:46:05.555 UTC 3 16 19 4 271 257 652.0183 1294.213 0 455.611 256.3845 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:46:05.461 UTC 22 17 5 0 212 209 507.0595 916.6688 5 248.6029 43.67347 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:46:05.445 UTC 19 15 13 0 273 264 786.2492 1166.102 0 324.2377 153.8904 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:46:05.380 UTC 1 3 19 9 302 289 793.7324 1404.686 10 542.1674 346.884 2 0 0 0 0 75 59.24625 3.94975 59.24625 3.94975
Jun 17th 22:46:05.111 UTC 21 20 16 0 257 248 705.3586 1060.359 5 382.6483 212.6432 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:46:05.090 UTC 8 10 18 20 313 304 764.7499 1604.44 1.174508 663.0339 454.9405 0 1 0 0 0 255 115.7688 2.269976 115.7688 2.269976
Jun 17th 22:46:01.614 UTC 13 11 20 2 227 216 587.1874 1029.804 15.19633 563.3964 371.9315 3 1 3 0 1 0 0 NaN 0 NaN
Jun 17th 22:45:20.586 UTC 0 18 20 16 293 285 747.5634 1459.047 15 710.6608 505.5303 3 0 2 0 0 215 102.5975 2.385988 102.5975 2.385988
Jun 17th 22:45:16.119 UTC 12 23 20 33 279 270 713.5229 1376.862 10 652.1009 443.9456 2 0 2 0 0 145 74.99123 2.585905 74.99123 2.585905
Jun 17th 22:45:05.544 UTC 3 16 20 5 263 255 631.3003 1288.117 0 452.2174 255.7587 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:45:05.466 UTC 22 17 8 0 212 206 507.0595 900.5856 5 248.6029 43.67347 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:45:05.438 UTC 19 15 17 0 270 260 772.5987 1147.581 0 322.99 153.8904 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:45:05.399 UTC 1 3 19 10 301 288 791.3429 1400.117 10 541.9761 346.3036 2 0 0 0 0 75 59.24625 3.94975 59.24625 3.94975
Jun 17th 22:45:05.101 UTC 21 20 19 0 255 245 699.5671 1048.721 5 382.0561 212.6432 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:45:05.090 UTC 8 10 18 23 309 301 744.8881 1585.877 1.174508 662.7368 453.4189 0 1 0 0 0 255 115.7688 2.269976 115.7688 2.269976
Jun 17th 22:45:01.614 UTC 13 11 20 2 225 216 583.8124 1029.804 15.19633 563.4617 371.9315 3 1 3 0 1 0 0 NaN 0 NaN
Jun 17th 22:44:20.576 UTC 0 18 20 17 289 284 734.0258 1454.4 15 713.0467 505.6779 3 0 2 0 0 215 102.5975 2.385988 102.5975 2.385988
Jun 17th 22:44:16.118 UTC 12 23 19 35 277 269 708.968 1371.705 10 654.0606 444.2853 2 0 2 0 0 145 74.99123 2.585905 74.99123 2.585905
Jun 17th 22:44:05.545 UTC 3 16 20 7 262 253 626.7778 1277.003 0 452.2741 254.6855 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:44:05.475 UTC 22 17 11 0 211 203 506.1595 886.2 5 248.3479 43.67347 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:44:05.446 UTC 19 15 19 2 267 256 765.2411 1131.823 0 321.8217 152.7531 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:44:05.381 UTC 1 3 19 12 296 286 776.5088 1391.861 10 541.219 345.345 2 0 0 0 0 75 59.24625 3.94975 59.24625 3.94975
Jun 17th 22:44:05.111 UTC 21 20 20 1 252 243 692.2568 1038.417 5 381.7846 212.2785 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:44:05.099 UTC 8 10 20 25 309 297 744.8881 1565.042 1.174508 662.7368 452.5682 0 1 0 0 0 255 115.7688 2.269976 115.7688 2.269976
Jun 17th 22:44:01.623 UTC 13 11 19 6 223 213 578.8865 1017.132 15.19633 563.6447 371.8324 3 1 3 0 1 0 0 NaN 0 NaN
Jun 17th 22:43:20.585 UTC 0 18 20 21 288 280 732.2168 1436.6 15 713.8928 506.6312 3 0 2 0 0 215 102.5975 2.385988 102.5975 2.385988
Jun 17th 22:43:16.118 UTC 12 23 19 38 274 266 702.6479 1358.877 10 657.3651 445.274 2 0 2 0 0 145 74.99123 2.585905 74.99123 2.585905
Jun 17th 22:43:05.555 UTC 3 16 20 7 258 253 613.4769 1277.003 0 452.3801 254.6855 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:43:05.467 UTC 22 17 14 0 209 200 503.4595 872.6281 5 248.0446 43.67347 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:43:05.446 UTC 19 15 20 6 263 251 756.8887 1107.303 0 320.5226 150.1422 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:43:05.378 UTC 1 3 20 17 292 280 772.3188 1364.599 10 540.5406 343.2081 2 0 0 0 0 75 59.24625 3.94975 59.24625 3.94975
Jun 17th 22:43:05.100 UTC 8 10 20 26 306 296 735.9531 1556.244 1.174508 663.3238 452.3716 0 1 0 0 0 255 115.7688 2.269976 115.7688 2.269976
Jun 17th 22:43:05.100 UTC 21 20 19 6 250 239 682.5795 1023.6 5 381.4346 210.7287 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:43:01.623 UTC 13 11 20 9 219 209 570.3207 1006.251 15.19633 565.1008 371.7686 3 1 3 0 1 0 0 NaN 0 NaN
Jun 17th 22:42:20.586 UTC 0 18 19 24 286 278 728.8643 1428.993 15 715.633 507.9169 3 0 2 0 0 215 102.5975 2.385988 102.5975 2.385988
Jun 17th 22:42:16.108 UTC 12 23 20 41 272 262 696.2129 1346.214 10 659.9677 446.8118 2 0 2 0 0 145 74.99123 2.585905 74.99123 2.585905
Jun 17th 22:42:05.555 UTC 3 16 20 12 257 248 612.6669 1255.128 0 452.1603 253.3517 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:42:05.460 UTC 22 17 15 0 208 199 501.007 869.1466 5 248.0877 43.67347 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:42:05.446 UTC 19 15 19 10 259 248 747.1237 1096.947 0 320.006 147.7825 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:42:05.377 UTC 1 3 19 20 288 278 759.1476 1358.645 10 540.7103 341.9922 2 0 0 0 0 75 59.24625 3.94975 59.24625 3.94975
Jun 17th 22:42:05.101 UTC 21 20 19 7 247 238 667.5651 1018.852 5 381.2041 210.6097 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:42:05.090 UTC 8 10 20 26 304 296 731.0211 1556.244 1.174508 663.6998 452.3716 0 1 0 0 0 255 115.7688 2.269976 115.7688 2.269976
Jun 17th 22:42:01.613 UTC 13 11 20 11 215 207 559.3181 996.7793 15.19633 566.6013 371.8789 3 1 3 0 1 0 0 NaN 0 NaN
Jun 17th 22:41:20.577 UTC 0 18 20 26 284 275 724.8692 1415.047 15 717.0351 508.8277 3 0 2 0 0 215 102.5975 2.385988 102.5975 2.385988
Jun 17th 22:41:16.107 UTC 12 23 20 43 269 260 687.3854 1340.39 10 664.3647 448.3871 2 0 2 0 0 145 74.99123 2.585905 74.99123 2.585905
Jun 17th 22:41:05.545 UTC 3 16 19 15 255 246 607.6555 1240.64 0 452.7926 252.7313 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:41:05.458 UTC 22 17 19 3 204 192 493.492 840.6595 5 248.5715 42.42719 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:41:05.435 UTC 19 15 20 13 257 244 744.1987 1076.792 0 319.7649 146.2648 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:41:05.391 UTC 1 3 20 22 286 275 751.9161 1350.077 10 540.7703 341.3274 2 0 0 0 0 75 59.24625 3.94975 59.24625 3.94975
Jun 17th 22:41:05.110 UTC 21 20 20 11 243 233 653.7963 999.1465 5 381.55 209.7774 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:41:05.084 UTC 8 10 19 30 300 293 722.3652 1535.929 1.174508 664.6782 452.7736 0 1 0 0 0 255 115.7688 2.269976 115.7688 2.269976
Jun 17th 22:41:01.613 UTC 13 11 19 14 214 205 558.3371 985.6902 15.19633 567.4072 372.3582 3 1 3 0 1 0 0 NaN 0 NaN
Jun 17th 22:40:20.588 UTC 0 18 20 28 280 273 714.5215 1410.848 15 721.0903 509.9939 3 0 2 0 0 215 102.5975 2.385988 102.5975 2.385988
Jun 17th 22:40:16.118 UTC 12 23 19 44 263 260 670.9304 1340.39 10 675.374 449.4856 2 0 2 0 0 145 74.99123 2.585905 74.99123 2.585905
Jun 17th 22:40:05.545 UTC 3 16 20 20 252 240 601.8482 1200.394 0 453.7534 252.2649 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:40:05.477 UTC 22 17 20 4 198 190 473.302 836.3515 5 250.8825 42.14846 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:40:05.435 UTC 19 15 20 15 254 242 732.1624 1069.663 0 319.8519 145.5682 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:40:05.386 UTC 1 3 20 23 280 274 743.9051 1347.773 10 543.1132 341.2619 2 0 0 0 0 75 59.24625 3.94975 59.24625 3.94975
Jun 17th 22:40:05.111 UTC 21 20 19 13 239 232 639.496 994.7651 5 382.5518 209.5934 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:40:05.099 UTC 8 10 20 33 299 289 720.7302 1514.536 1.174508 664.9279 453.2272 0 1 0 0 0 255 115.7688 2.269976 115.7688 2.269976
Jun 17th 22:40:01.623 UTC 13 11 20 18 210 200 550.3046 956.6447 15.19633 570.0099 373.3775 3 1 3 0 1 0 0 NaN 0 NaN
Jun 17th 22:39:16.169 UTC 14 9 20 44 136 123 308.7256 483.4665 0 559.9125 396.7021 0 0 7 0 1 150 101.535 3.3845 101.535 3.3845
Jun 17th 22:39:16.107 UTC 12 23 14 50 261 259 662.2566 1339.436 10 679.3984 457.0082 2 0 2 0 0 145 74.99123 2.585905 74.99123 2.585905
Jun 17th 22:39:15.955 UTC 20 4 19 48 244 233 604.3084 1307.621 0 856.8578 632.1077 0 0 4 0 0 555 298.2308 2.686764 298.2308 2.686764
Jun 17th 22:39:15.170 UTC 9 14 10 50 246 246 613.3225 1332.796 0 807.0809 571.4937 0 0 2 0 0 200 112.2525 2.806312 112.2525 2.806312
Jun 17th 22:39:14.888 UTC 15 12 19 50 168 158 381.5061 719.1002 6.563117 628.7151 470.8587 1 1 7 0 0 265 124.895 2.356509 124.895 2.356509
Jun 17th 22:39:05.555 UTC 3 16 20 22 249 238 592.7144 1189.981 0 455.6889 252.2206 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:39:05.466 UTC 22 17 19 6 195 187 464.0845 823.3221 5 251.8775 42.03079 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:39:05.443 UTC 19 15 19 18 249 238 718.0287 1046.991 0 320.6079 144.7423 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:39:05.378 UTC 1 3 19 29 276 269 731.3322 1320.591 10 545.1009 341.3852 2 0 0 0 0 75 59.24625 3.94975 59.24625 3.94975
Jun 17th 22:39:05.100 UTC 8 10 18 35 297 287 717.7947 1503.814 1.174508 665.9247 454.1253 0 1 0 0 0 255 115.7688 2.269976 115.7688 2.269976
Jun 17th 22:39:05.100 UTC 21 20 19 17 237 227 636.2435 977.6575 5 383.0982 209.3979 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:39:01.623 UTC 13 11 20 21 207 196 541.4396 939.5179 15.19633 572.9551 374.4905 3 1 3 0 1 0 0 NaN 0 NaN
Jun 17th 22:38:55.556 UTC 16 13 20 31 122 105 329.3609 539.9251 11.09476 656.3777 411.8601 1 4 8 0 2 55 21.98 1.998182 21.98 1.998182
Jun 17th 22:38:54.474 UTC 5 19 19 45 204 196 546.7838 981.5468 0 729.29 531.0054 0 0 6 0 0 435 224.5749 2.581321 224.5749 2.581321
Jun 17th 22:38:16.167 UTC 14 9 20 42 128 123 290.4801 483.4665 0 559.7421 396.7021 0 0 7 0 1 150 101.535 3.3845 101.535 3.3845
Jun 17th 22:38:16.117 UTC 12 23 9 49 259 258 655.5865 1337.885 10 683.8725 466.2049 2 0 2 0 0 140 74.09123 2.646116 74.09123 2.646116
Jun 17th 22:38:15.956 UTC 20 4 20 48 240 228 598.2639 1278.591 0 860.7733 632.6774 0 0 4 0 0 530 287.3028 2.710404 287.3028 2.710404
Jun 17th 22:38:15.160 UTC 9 14 4 50 246 246 613.3225 1332.796 0 807.0809 584.3769 0 0 2 0 0 180 99.77999 2.771667 99.77999 2.771667
Jun 17th 22:38:14.887 UTC 15 12 19 50 165 156 376.8291 712.2808 6.563117 621.3624 466.9549 1 1 7 0 0 250 117.0625 2.34125 117.0625 2.34125
Jun 17th 22:38:05.545 UTC 3 16 20 17 248 238 590.9144 1189.981 0 456.4352 252.2206 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:38:05.466 UTC 22 17 19 1 192 184 453.3145 810.8129 5 253.0858 42.47136 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:38:05.438 UTC 19 15 20 18 246 234 702.7924 1026.354 0 321.2411 144.0659 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:38:05.377 UTC 1 3 19 29 274 265 727.9421 1300.416 10 546.3836 341.8998 2 0 0 0 0 75 59.24625 3.94975 59.24625 3.94975
Jun 17th 22:38:05.111 UTC 21 20 20 15 232 223 619.7348 961.7211 5 385.9399 209.559 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:38:05.099 UTC 8 10 20 36 296 280 717.2547 1464.417 1.174508 666.5938 454.87 0 1 0 0 0 255 115.7688 2.269976 115.7688 2.269976
Jun 17th 22:38:01.613 UTC 13 11 19 18 206 195 535.8596 934.1154 15.19633 573.8522 375.3755 3 1 3 0 1 0 0 NaN 0 NaN
Jun 17th 22:37:16.156 UTC 14 9 19 43 125 120 286.6761 470.5999 0 550.1344 404.9612 0 0 7 0 1 150 101.535 3.3845 101.535 3.3845
Jun 17th 22:37:15.957 UTC 20 4 20 50 239 226 594.2814 1265.591 0 862.0159 633.3301 0 0 4 0 0 510 271.2765 2.659574 271.2765 2.659574
Jun 17th 22:37:14.878 UTC 15 12 20 44 161 153 369.7041 699.1716 6.563117 612.9428 462.9879 1 1 7 0 0 235 110.98 2.361276 110.98 2.361276
Jun 17th 22:37:05.545 UTC 3 16 20 14 245 235 586.6794 1173.732 0 458.9214 253.5195 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:37:05.474 UTC 22 17 19 5 189 178 443.287 787.8911 5 254.5119 42.17031 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:37:05.434 UTC 19 15 20 14 243 234 694.3837 1026.354 0 322.3402 144.0659 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:37:05.387 UTC 1 3 18 31 274 262 727.9421 1284.764 10 546.3836 342.6986 2 0 0 0 0 75 59.24625 3.94975 59.24625 3.94975
Jun 17th 22:37:05.112 UTC 21 20 19 16 229 220 608.5748 947.6418 5 387.5094 210.6087 1 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:37:05.099 UTC 8 10 20 35 296 278 717.2547 1452.386 1.174508 666.5938 455.368 0 1 0 0 0 255 115.7688 2.269976 115.7688 2.269976
Jun 17th 22:37:01.623 UTC 13 11 20 20 203 190 531.7495 910.6957 15.19633 577.8948 377.571 3 1 3 0 1 0 0 NaN 0 NaN
Jun 17th 22:36:16.165 UTC 14 9 19 48 124 114 283.8884 445.8655 0 545.6713 411.289 0 0 7 0 1 150 101.535 3.3845 101.535 3.3845
Jun 17th 22:36:15.958 UTC 20 4 20 49 236 224 584.0011 1248.285 0 866.3017 634.5383 0 0 4 0 0 495 265.9215 2.686076 265.9215 2.686076
Jun 17th 22:36:14.898 UTC 15 12 20 44 157 149 358.2241 682.1119 6.563117 604.1806 454.6227 1 1 7 0 0 235 110.98 2.361276 110.98 2.361276
Jun 17th 22:36:05.554 UTC 3 16 20 11 244 231 585.7794 1153.921 0 460.0328 255.5779 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 22:36:05.470 UTC 22 17 20 1 188 175 442.687 775.3212 5 255.075 42.12104 1 0 0 0 0 0 0 NaN 0 NaN
