dt1 dt2 dt3 dt4 uw controller drones queue deliveries fullTrips revenue costs penalties avgDelTime avgWaitTime fDel fRet fLaunch collisions unknown rejecValue avgRejecValue potentialLost avgPotentialLost
Jun 17th 23:44:28.301 UTC 12 16 20 7 431 424 1138.605 2184.437 0 536.6487 325.7286 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 23:44:28.261 UTC 4 24 19 51 475 463 1594.405 2634.679 5 696.1689 461.2755 1 0 0 0 0 2915 641.9146 1.101054 597.6036 1.025049
Jun 17th 23:44:26.334 UTC 2 23 20 38 471 459 1405.573 2364.285 5 677.205 467.6465 1 0 2 0 0 2960 566.8293 0.9574819 477.051 0.8058294
Jun 17th 23:44:14.162 UTC 22 4 20 66 407 397 1309.906 2229.141 0.1455382 651.3134 421.0075 0 1 4 0 1 9230 1361.668 0.7376315 1201.174 0.6506901
Jun 17th 23:44:06.574 UTC 7 10 20 49 438 431 1445.246 2186.657 0 707.4778 501.1435 0 0 4 0 0 12865 2788.317 1.083683 2395.242 0.9309143
Jun 17th 23:44:03.662 UTC 9 20 19 19 430 422 1165.541 1865.609 5 423.7106 239.016 1 0 2 0 0 0 0 NaN 0 NaN
Jun 17th 23:44:01.260 UTC 3 19 19 161 265 254 918.2397 1215.044 5 775.7457 576.6481 1 0 12 0 0 98145 16825.52 0.8571768 15576.12 0.7935259
Jun 17th 23:43:14.181 UTC 22 4 20 65 404 393 1299.623 2209.158 0.1455382 653.1556 424.4245 0 1 4 0 1 8780 1290.29 0.734789 1144.199 0.6515939
Jun 17th 23:43:06.572 UTC 7 10 19 48 436 428 1439.508 2172.916 0 709.8839 505.4724 0 0 4 0 0 12855 2787.034 1.084027 2394.039 0.9311705
Jun 17th 23:43:03.652 UTC 9 20 20 18 429 419 1161.558 1853.179 5 424.5036 239.6127 1 0 2 0 0 0 0 NaN 0 NaN
Jun 17th 23:43:01.261 UTC 3 19 18 159 265 251 918.2397 1203.352 5 775.7457 583.9949 1 0 12 0 0 94835 16114.9 0.8496281 15081.74 0.7951568
Jun 17th 23:42:28.778 UTC 5 17 8 0 435 432 1221.908 1841.572 15 319.6136 141.7007 3 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 23:42:28.527 UTC 17 3 19 24 490 481 1437.777 2312.744 10 632.1844 437.1057 2 0 0 0 0 410 80.66374 0.9837041 66.35374 0.809192
Jun 17th 23:42:28.471 UTC 21 15 20 9 459 450 1170.178 1985.292 5 408.2034 229.0594 1 0 0 0 0 10 1.085727 0.5428634 0.7857268 0.3928634
Jun 17th 23:42:28.310 UTC 12 16 15 3 426 422 1120.837 2179.727 0 541.0985 330.72 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 23:42:28.272 UTC 4 24 19 52 468 460 1567.479 2616.327 5 695.1667 463.9605 1 0 0 0 0 2870 632.4609 1.101848 588.15 1.024652
Jun 17th 23:42:26.336 UTC 2 23 20 33 464 454 1381.18 2336.236 5 680.5321 472.1156 1 0 2 0 0 2960 566.8293 0.9574819 477.051 0.8058294
Jun 17th 23:42:14.171 UTC 22 4 20 63 403 389 1298.805 2193.573 0.1455382 649.1486 427.6447 0 1 4 0 1 8340 1220.498 0.7317132 1088.49 0.6525719
Jun 17th 23:42:11.482 UTC 20 2 20 25 385 374 1141.952 1652.765 0 707.0379 516.8008 0 0 6 0 4 11240 1317.221 0.5859525 1309.224 0.5823953
Jun 17th 23:42:06.585 UTC 7 10 20 40 435 426 1437.028 2163.646 0 710.939 499.7421 0 0 4 0 0 12855 2787.034 1.084027 2394.039 0.9311705
Jun 17th 23:42:03.651 UTC 9 20 20 20 428 414 1158.858 1830.899 5 424.9473 241.2598 1 0 2 0 0 0 0 NaN 0 NaN
Jun 17th 23:42:01.252 UTC 3 19 19 158 258 247 891.0172 1185.245 5 769.9954 589.9781 1 0 12 0 0 92640 15643.31 0.8443067 14741.85 0.7956527
Jun 17th 23:41:28.778 UTC 5 17 8 1 434 430 1220.368 1839.628 15 319.9002 142.325 3 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 23:41:28.524 UTC 17 3 18 26 488 478 1435.87 2299.84 10 628.9227 440.0445 2 0 0 0 0 410 80.66374 0.9837041 66.35374 0.809192
Jun 17th 23:41:28.460 UTC 21 15 18 5 455 450 1159.236 1985.292 5 410.6595 229.9807 1 0 0 0 0 10 1.085727 0.5428634 0.7857268 0.3928634
Jun 17th 23:41:28.310 UTC 12 16 12 0 422 420 1112.932 2176.389 0 545.0254 334.4519 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 23:41:28.272 UTC 4 24 20 50 467 457 1564.824 2594.177 5 694.9838 465.6803 1 0 0 0 0 2855 630.6224 1.104417 586.3115 1.026815
Jun 17th 23:41:26.329 UTC 2 23 20 32 461 454 1378.645 2336.236 5 671.8302 472.1156 1 0 2 0 0 2960 566.8293 0.9574819 477.051 0.8058294
Jun 17th 23:41:14.171 UTC 22 4 20 58 401 385 1293.945 2170.026 0.1455382 648.737 431.0046 0 1 4 0 1 8030 1171.326 0.7293437 1049.24 0.6533253
Jun 17th 23:41:11.471 UTC 20 2 20 22 382 372 1126.479 1645.017 0 711.4605 519.3091 0 0 6 0 4 11240 1317.221 0.5859525 1309.224 0.5823953
Jun 17th 23:41:06.585 UTC 7 10 19 38 432 422 1425.011 2142.147 0 710.1071 505.0836 0 0 4 0 0 12855 2787.034 1.084027 2394.039 0.9311705
Jun 17th 23:41:03.650 UTC 9 20 19 14 426 412 1152.321 1823.847 5 426.0698 242.6107 1 0 2 0 0 0 0 NaN 0 NaN
Jun 17th 23:41:01.270 UTC 3 19 19 155 253 245 880.6134 1175.432 5 753.9293 585.9904 1 0 12 0 0 89430 14954.21 0.8360844 14192.58 0.7935024
Jun 17th 23:40:14.171 UTC 22 4 20 52 396 384 1284.126 2167.833 0.1455382 648.3255 431.934 0 1 4 0 1 7895 1149.912 0.7282536 1031.267 0.653114
Jun 17th 23:40:11.471 UTC 20 2 20 22 378 368 1118.574 1624.865 0 713.9218 524.4908 0 0 6 0 4 11240 1317.221 0.5859525 1309.224 0.5823953
Jun 17th 23:40:06.575 UTC 7 10 19 34 430 417 1422.851 2119.12 0 702.7629 510.4949 0 0 4 0 0 12855 2787.034 1.084027 2394.039 0.9311705
Jun 17th 23:40:03.662 UTC 9 20 20 12 422 410 1141.737 1816.431 5 427.4531 243.0351 1 0 2 0 0 0 0 NaN 0 NaN
Jun 17th 23:40:01.261 UTC 3 19 20 154 251 242 875.2179 1164.835 5 750.5848 584.7311 1 0 12 0 0 87310 14499.29 0.8303339 13829.79 0.7919934
Jun 17th 23:39:32.337 UTC 19 9 4 2 342 341 884.4037 1348.92 0 406.589 242.425 0 1 5 0 3 0 0 NaN 0 NaN
Jun 17th 23:39:28.778 UTC 5 17 3 0 430 429 1211.117 1832.579 15 322.1653 144.175 3 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 23:39:28.534 UTC 17 3 19 20 483 472 1428.454 2279.219 10 623.528 440.6907 2 0 0 0 0 410 80.66374 0.9837041 66.35374 0.809192
Jun 17th 23:39:28.450 UTC 21 15 12 0 454 445 1158.636 1956.547 5 410.1331 235.1944 1 0 0 0 0 10 1.085727 0.5428634 0.7857268 0.3928634
Jun 17th 23:39:28.320 UTC 12 16 7 0 420 417 1109.432 2157.845 0 547.3021 340.586 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 23:39:28.262 UTC 4 24 20 28 463 453 1553.154 2568.706 5 693.5413 469.4104 1 0 0 0 0 2855 630.6224 1.104417 586.3115 1.026815
Jun 17th 23:39:27.398 UTC 11 11 19 54 291 280 952.8661 1387.046 8.520419 551.2407 333.8777 0 5 8 0 1 1405 179.5977 0.6391379 148.6167 0.5288852
Jun 17th 23:39:26.336 UTC 2 23 20 28 457 446 1375.555 2297.444 5 658.8218 479.5643 1 0 2 0 0 2960 566.8293 0.9574819 477.051 0.8058294
Jun 17th 23:39:21.260 UTC 1 21 18 13 306 297 824.3188 1189.885 0 392.0001 228.6526 0 0 8 0 3 0 0 NaN 0 NaN
Jun 17th 23:39:14.172 UTC 22 4 20 45 396 384 1284.126 2167.833 0.1455382 648.3255 431.934 0 1 4 0 1 7870 1146.161 0.7281834 1027.755 0.6529574
Jun 17th 23:39:11.482 UTC 20 2 20 18 378 364 1118.574 1605.176 0 713.9218 529.8325 0 0 6 0 4 11240 1317.221 0.5859525 1309.224 0.5823953
Jun 17th 23:39:06.590 UTC 7 10 20 29 428 413 1420.151 2094.791 0 698.4016 513.7723 0 0 4 0 0 12855 2787.034 1.084027 2394.039 0.9311705
Jun 17th 23:39:01.261 UTC 3 19 18 154 249 240 870.8731 1156.866 5 746.8528 579.9919 1 0 12 0 0 84190 13829.58 0.8213317 13295.32 0.7896019
Jun 17th 23:38:28.779 UTC 5 17 2 0 430 428 1211.117 1826.053 15 322.1653 144.8235 3 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 23:38:28.526 UTC 17 3 19 22 478 469 1422.378 2260.739 10 619.2447 440.0907 2 0 0 0 0 410 80.66374 0.9837041 66.35374 0.809192
Jun 17th 23:38:28.460 UTC 21 15 12 0 452 443 1157.636 1950.42 5 406.3979 236.2105 1 0 0 0 0 10 1.085727 0.5428634 0.7857268 0.3928634
Jun 17th 23:38:28.309 UTC 12 16 5 0 420 415 1109.432 2143.721 0 547.3021 343.7384 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 23:38:28.273 UTC 4 24 20 30 461 449 1546.53 2543.423 5 692.6954 466.6559 1 0 0 0 0 2855 630.6224 1.104417 586.3115 1.026815
Jun 17th 23:38:26.337 UTC 2 23 20 25 454 444 1372.213 2282.586 5 652.3734 481.5941 1 0 2 0 0 2960 566.8293 0.9574819 477.051 0.8058294
Jun 17th 23:38:14.181 UTC 22 4 19 48 389 380 1263.91 2145.25 0.1455382 649.5404 426.5717 0 1 4 0 1 7870 1146.161 0.7281834 1027.755 0.6529574
Jun 17th 23:38:11.472 UTC 20 2 20 17 374 361 1110.605 1589.153 0 716.2993 532.7325 0 0 6 0 4 11240 1317.221 0.5859525 1309.224 0.5823953
Jun 17th 23:38:06.587 UTC 7 10 20 23 424 413 1415.375 2094.791 0 686.8702 513.7723 0 0 4 0 0 12855 2787.034 1.084027 2394.039 0.9311705
Jun 17th 23:38:01.251 UTC 3 19 20 154 243 235 855.9941 1128.957 5 738.7298 577.1114 1 0 12 0 0 82635 13495.5 0.816573 13028.96 0.7883441
Jun 17th 23:37:26.336 UTC 2 23 20 27 451 442 1370.443 2271.912 5 635.1508 479.1647 1 0 2 0 0 2960 566.8293 0.9574819 477.051 0.8058294
Jun 17th 23:37:14.171 UTC 22 4 20 52 387 375 1250.072 2118.339 0.1455382 650.2479 425.6889 0 1 4 0 1 7855 1143.781 0.7280594 1025.616 0.6528425
Jun 17th 23:37:11.472 UTC 20 2 20 18 371 360 1103.855 1582.87 0 718.499 533.0037 0 0 6 0 4 11240 1317.221 0.5859525 1309.224 0.5823953
Jun 17th 23:37:06.575 UTC 7 10 19 25 419 412 1408.195 2089.006 0 673.3746 507.1209 0 0 4 0 0 12855 2787.034 1.084027 2394.039 0.9311705
Jun 17th 23:37:01.261 UTC 3 19 20 158 242 231 853.5686 1112.079 5 736.5978 562.6221 1 0 12 0 0 80505 13037.88 0.8097562 12664.12 0.7865423
Jun 17th 23:36:32.346 UTC 19 9 8 0 342 334 884.4037 1314.191 0 406.589 244.481 0 1 5 0 3 0 0 NaN 0 NaN
Jun 17th 23:36:28.768 UTC 5 17 6 0 430 424 1211.117 1804.012 15 322.1653 144.8235 3 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 23:36:28.525 UTC 17 3 20 28 473 462 1414.998 2224.258 10 614.9817 435.8018 2 0 0 0 0 410 80.66374 0.9837041 66.35374 0.809192
Jun 17th 23:36:28.452 UTC 21 15 17 0 447 438 1154.387 1923.113 5 397.0796 236.2105 1 0 0 0 0 10 1.085727 0.5428634 0.7857268 0.3928634
Jun 17th 23:36:28.300 UTC 12 16 11 0 420 409 1109.432 2108.702 0 547.3021 343.7384 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 23:36:28.262 UTC 4 24 20 31 458 448 1537.019 2540.318 5 693.2344 466.7121 1 0 0 0 0 2855 630.6224 1.104417 586.3115 1.026815
Jun 17th 23:36:26.326 UTC 2 23 20 30 450 439 1370.443 2260.558 5 628.2803 467.5315 1 0 2 0 0 2960 566.8293 0.9574819 477.051 0.8058294
Jun 17th 23:36:14.171 UTC 22 4 20 53 384 374 1240.109 2108.683 0.1455382 651.8008 425.6534 0 1 4 0 1 7840 1141.402 0.727935 1023.476 0.6527272
Jun 17th 23:36:11.483 UTC 20 2 20 21 367 357 1092.782 1576.848 0 722.2073 534.3828 0 0 6 0 4 11240 1317.221 0.5859525 1309.224 0.5823953
Jun 17th 23:36:06.576 UTC 7 10 20 30 416 406 1405.64 2069.262 0 655.995 495.5859 0 0 4 0 0 12855 2787.034 1.084027 2394.039 0.9311705
Jun 17th 23:36:01.250 UTC 3 19 19 161 240 230 848.2585 1105.655 5 733.3934 560.1538 1 0 12 0 0 79405 12801.77 0.8061063 12463.78 0.7848231
Jun 17th 23:35:14.161 UTC 22 4 19 59 382 369 1228.162 2084.236 0.1455382 653.2313 426.1308 0 1 4 0 1 7645 1110.472 0.7262731 995.6639 0.6511863
Jun 17th 23:35:11.482 UTC 20 2 20 23 362 355 1078.139 1565.293 0 727.9284 535.5544 0 0 6 0 4 11240 1317.221 0.5859525 1309.224 0.5823953
Jun 17th 23:35:06.586 UTC 7 10 20 33 413 403 1399.472 2055.697 0 653.0067 490.1552 0 0 4 0 0 12855 2787.034 1.084027 2394.039 0.9311705
Jun 17th 23:35:01.262 UTC 3 19 18 166 235 228 835.2084 1102.822 5 718.2535 555.5932 1 0 12 0 0 77690 12433.76 0.8002164 12133.96 0.7809217
Jun 17th 23:34:32.337 UTC 19 9 15 0 340 327 883.3837 1285.001 0 404.6865 244.481 0 1 5 0 3 0 0 NaN 0 NaN
Jun 17th 23:34:28.780 UTC 5 17 9 0 429 421 1207.438 1790.431 15 322.1862 144.8235 3 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 23:34:28.536 UTC 17 3 20 35 467 455 1406.792 2190.1 10 607.6597 424.7261 2 0 0 0 0 410 80.66374 0.9837041 66.35374 0.809192
Jun 17th 23:34:28.463 UTC 21 15 20 4 442 431 1149.214 1892.855 5 388.8935 225.5069 1 0 0 0 0 10 1.085727 0.5428634 0.7857268 0.3928634
Jun 17th 23:34:28.311 UTC 12 16 15 0 417 405 1106.382 2088.001 0 547.9603 343.7384 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 23:34:28.273 UTC 4 24 20 36 451 443 1504.132 2508.037 5 696.1166 465.8868 1 0 0 0 0 2855 630.6224 1.104417 586.3115 1.026815
Jun 17th 23:34:26.334 UTC 2 23 20 38 444 431 1360.499 2220.002 5 623.4775 428.3698 1 0 2 0 0 2960 566.8293 0.9574819 477.051 0.8058294
Jun 17th 23:34:14.171 UTC 22 4 20 60 380 367 1219.472 2071.854 0.1455382 649.9869 426.302 0 1 4 0 1 7595 1102.541 0.7258332 988.5326 0.6507785
Jun 17th 23:34:11.470 UTC 20 2 20 27 359 351 1062.985 1550.244 0 731.7851 538.5557 0 0 6 0 4 11240 1317.221 0.5859525 1309.224 0.5823953
Jun 17th 23:34:06.583 UTC 7 10 19 37 411 400 1396.48 2035.769 0 647.4885 481.1023 0 0 4 0 0 12855 2787.034 1.084027 2394.039 0.9311705
Jun 17th 23:34:01.261 UTC 3 19 20 174 232 221 826.3535 1067.56 5 716.8215 549.5104 1 0 12 0 0 74650 11781.02 0.789084 11547.88 0.7734679
Jun 17th 23:33:14.171 UTC 22 4 20 61 376 366 1209.078 2061.569 0.1455382 645.0885 426.7324 0 1 4 0 1 7540 1093.817 0.7253426 979.8086 0.6497405
Jun 17th 23:33:11.480 UTC 20 2 20 32 358 346 1055.358 1530.108 0 733.3491 543.1849 0 0 6 0 4 11240 1317.221 0.5859525 1309.224 0.5823953
Jun 17th 23:33:06.584 UTC 7 10 20 40 407 396 1392.43 2020.879 0 630.0584 464.6487 0 0 4 0 0 12855 2787.034 1.084027 2394.039 0.9311705
Jun 17th 23:33:01.251 UTC 3 19 20 179 230 216 819.0905 1046.007 5 718.6498 539.6295 1 0 12 0 0 71475 11098.9 0.776418 10935.2 0.7649668
Jun 17th 23:32:32.349 UTC 19 9 19 0 332 323 878.0338 1267.626 0 395.9793 244.481 0 1 5 0 3 0 0 NaN 0 NaN
Jun 17th 23:32:28.802 UTC 5 17 15 0 424 415 1192.906 1765.511 15 322.4016 144.8235 3 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 23:32:28.526 UTC 17 3 20 40 460 450 1391.014 2163.455 10 603.2756 416.5198 2 0 0 0 0 410 80.66374 0.9837041 66.35374 0.809192
Jun 17th 23:32:28.451 UTC 21 15 19 11 434 425 1132.504 1868.424 5 390.4799 215.9611 1 0 0 0 0 10 1.085727 0.5428634 0.7857268 0.3928634
Jun 17th 23:32:28.320 UTC 12 16 20 1 410 399 1085.377 2069.295 0 552.313 343.5526 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 23:32:28.271 UTC 4 24 20 40 447 439 1487.314 2486.867 5 698.0208 465.245 1 0 0 0 0 2855 630.6224 1.104417 586.3115 1.026815
Jun 17th 23:32:26.324 UTC 2 23 20 41 438 428 1344.622 2200.508 5 626.7126 421.8061 1 0 2 0 0 2960 566.8293 0.9574819 477.051 0.8058294
Jun 17th 23:32:14.170 UTC 22 4 20 64 375 363 1200.708 2046.517 0.1455382 646.3171 428.3237 0 1 4 0 1 7345 1062.886 0.723544 948.8781 0.6459347
Jun 17th 23:32:11.470 UTC 20 2 20 34 354 344 1043.599 1522.357 0 730.2258 545.4568 0 0 6 0 4 11240 1317.221 0.5859525 1309.224 0.5823953
Jun 17th 23:32:10.566 UTC 0 6 17 41 205 197 777.2741 869.0303 12.92176 396.5574 209.1097 2 1 12 0 5 6745 1571.035 1.164593 1278.562 0.9477848
Jun 17th 23:32:06.572 UTC 7 10 20 45 405 391 1387.284 2000.411 0 626.8257 449.1742 0 0 4 0 0 12855 2787.034 1.084027 2394.039 0.9311705
Jun 17th 23:32:01.261 UTC 3 19 20 182 227 213 810.0155 1026.784 5 722.3806 530.4987 1 0 12 0 0 69510 10676.73 0.7679994 10556.02 0.7593164
Jun 17th 23:31:32.338 UTC 19 9 20 2 329 320 871.9453 1254.769 0 396.9194 241.7818 0 1 5 0 3 0 0 NaN 0 NaN
Jun 17th 23:31:28.779 UTC 5 17 19 0 421 411 1180.782 1745.678 15 323.1431 144.8235 3 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 23:31:28.535 UTC 17 3 20 41 459 449 1385.434 2158.914 10 604.2757 414.5225 2 0 0 0 0 410 80.66374 0.9837041 66.35374 0.809192
Jun 17th 23:31:28.462 UTC 21 15 19 12 432 424 1124.152 1862.871 5 391.4455 215.8351 1 0 0 0 0 10 1.085727 0.5428634 0.7857268 0.3928634
Jun 17th 23:31:28.310 UTC 12 16 20 3 404 397 1074.282 2059.712 0 556.6395 344.2874 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 23:31:28.272 UTC 4 24 18 46 446 435 1483.174 2464.245 5 698.7116 466.6341 1 0 0 0 0 2855 630.6224 1.104417 586.3115 1.026815
Jun 17th 23:31:26.344 UTC 2 23 20 44 434 425 1327.438 2185.446 5 629.6643 421.4999 1 0 2 0 0 2960 566.8293 0.9574819 477.051 0.8058294
Jun 17th 23:31:14.161 UTC 22 4 20 66 373 361 1198.908 2039.547 0.1455382 635.4429 429.7557 0 1 4 0 1 7190 1038.3 0.7220447 924.2922 0.6427624
Jun 17th 23:31:11.471 UTC 20 2 19 39 351 340 1041.774 1506.56 0 715.0121 552.0273 0 0 6 0 4 11240 1317.221 0.5859525 1309.224 0.5823953
Jun 17th 23:31:10.565 UTC 0 6 20 46 201 189 751.6016 833.877 12.92176 399.9665 207.5865 2 1 12 0 5 6745 1571.035 1.164593 1278.562 0.9477848
Jun 17th 23:31:06.581 UTC 7 10 20 45 401 391 1373.772 2000.411 0 629.7773 449.1742 0 0 4 0 0 12855 2787.034 1.084027 2394.039 0.9311705
Jun 17th 23:31:01.262 UTC 3 19 20 183 224 212 799.9617 1024.033 5 727.1959 531.1458 1 0 12 0 0 68845 10533.86 0.7650415 10427.69 0.7573311
Jun 17th 23:30:14.181 UTC 22 4 20 69 368 359 1190.571 2018.352 0.1455382 626.8409 431.624 0 1 4 0 1 7010 1009.75 0.7202211 895.7419 0.638903
Jun 17th 23:30:10.577 UTC 0 6 20 49 201 186 751.6016 823.5441 12.92176 399.9665 209.2774 2 1 12 0 5 6745 1571.035 1.164593 1278.562 0.9477848
Jun 17th 23:30:06.573 UTC 7 10 19 46 396 391 1355.615 2000.411 0 634.5968 443.0791 0 0 4 0 0 12855 2787.034 1.084027 2394.039 0.9311705
Jun 17th 23:30:01.404 UTC 1 21 20 18 305 290 822.6838 1158.475 0 392.5849 231.0092 0 0 7 0 3 0 0 NaN 0 NaN
Jun 17th 23:30:01.251 UTC 3 19 20 186 220 209 783.083 1016.614 5 736.0439 533.7731 1 0 12 0 0 66820 10098.8 0.7556718 10036.93 0.7510424
Jun 17th 23:29:14.173 UTC 22 4 19 71 366 359 1184.56 2018.352 0.1455382 626.7187 432.7373 0 1 4 0 1 6625 950.1277 0.7170775 836.1196 0.6310337
Jun 17th 23:29:10.567 UTC 0 6 20 49 198 184 737.5953 816.2556 12.92176 401.5749 210.7389 2 1 12 0 5 6735 1567.42 1.163638 1276.587 0.9477262
Jun 17th 23:29:10.018 UTC 8 12 20 51 290 274 1023.452 1222.569 0 279.1791 106.7825 0 0 9 0 0 665 143.8488 1.08157 110.6113 0.8316636
Jun 17th 23:29:06.583 UTC 7 10 16 48 393 388 1344.618 1984.107 0 636.3599 432.6267 0 0 4 0 0 12855 2787.034 1.084027 2394.039 0.9311705
Jun 17th 23:29:01.403 UTC 1 21 20 15 303 288 814.92 1151.104 0 393.9587 232.1725 0 0 7 0 3 0 0 NaN 0 NaN
Jun 17th 23:29:01.261 UTC 3 19 20 187 214 207 757.073 1008.113 5 749.4484 536.4035 1 0 12 0 0 64095 9513.236 0.74212 9451.97 0.7373406
Jun 17th 23:28:10.018 UTC 8 12 20 50 285 274 1009.577 1222.569 0 264.5583 106.7825 0 0 9 0 0 635 137.9729 1.086401 104.7353 0.8246875
Jun 17th 23:28:06.583 UTC 7 10 20 51 391 379 1334.639 1945.868 0 638.6055 436.4165 0 0 4 0 0 12850 2786.293 1.084161 2393.299 0.9312446
Jun 17th 23:28:01.414 UTC 1 21 19 13 297 288 801.7599 1151.104 0 398.0529 232.8689 0 0 7 0 3 0 0 NaN 0 NaN
Jun 17th 23:28:01.262 UTC 3 19 20 186 212 206 741.818 1006.734 5 754.9507 537.8427 1 0 12 0 0 62045 9072.755 0.7311431 9011.849 0.7262349
Jun 17th 23:27:28.777 UTC 5 17 19 2 405 399 1132.698 1709.43 15 328.8512 147.1856 3 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 23:27:28.536 UTC 17 3 20 38 449 437 1349.355 2084.615 10 611.6314 415.5123 2 0 0 0 0 410 80.66374 0.9837041 66.35374 0.809192
Jun 17th 23:27:28.462 UTC 21 15 19 14 422 409 1094.985 1790.376 5 394.9279 220.3097 1 0 0 0 0 10 1.085727 0.5428634 0.7857268 0.3928634
Jun 17th 23:27:28.311 UTC 12 16 20 4 394 384 1018.367 1994.823 0 559.3895 352.8455 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 23:27:28.262 UTC 4 24 20 49 433 427 1422.051 2414.93 5 691.9312 471.4868 1 0 0 0 0 2765 604.085 1.092378 566.1556 1.02379
Jun 17th 23:27:27.970 UTC 9 20 19 5 409 399 1104.676 1769.767 5 429.7893 249.1909 1 0 1 0 0 0 0 NaN 0 NaN
Jun 17th 23:27:26.335 UTC 2 23 20 43 425 411 1287.832 2125.264 5 636.2388 430.4991 1 0 2 0 0 2950 565.5133 0.9584971 475.735 0.8063306
Jun 17th 23:27:10.028 UTC 8 12 20 47 282 274 1001.443 1222.569 0 263.7328 106.7825 0 0 9 0 0 635 137.9729 1.086401 104.7353 0.8246875
Jun 17th 23:27:06.583 UTC 7 10 20 51 389 378 1328.008 1941.665 0 640.3859 437.393 0 0 4 0 0 12820 2781.167 1.084699 2388.413 0.9315183
Jun 17th 23:27:01.312 UTC 1 21 19 12 292 286 783.8274 1143.821 0 401.8195 233.811 0 0 7 0 3 0 0 NaN 0 NaN
Jun 17th 23:27:01.261 UTC 3 19 19 196 208 201 722.5355 985.912 5 755.2395 550.0464 1 0 12 0 0 57865 8221.645 0.710416 8160.719 0.7051516
Jun 17th 23:26:10.030 UTC 8 12 19 50 276 271 978.1157 1210.973 0 262.3124 86.96273 0 0 9 0 0 635 137.9729 1.086401 104.7353 0.8246875
Jun 17th 23:26:06.574 UTC 7 10 20 49 386 375 1310.076 1922.458 0 644.1682 433.9596 0 0 4 0 0 12810 2780.063 1.085114 2387.308 0.9318144
Jun 17th 23:26:01.302 UTC 1 21 19 12 288 281 776.6973 1126.264 0 392.176 236.9383 0 0 7 0 3 0 0 NaN 0 NaN
Jun 17th 23:26:01.251 UTC 3 19 19 188 207 197 719.8354 967.5791 5 755.1758 559.7798 1 0 12 0 0 54340 7680.99 0.7067528 7620.083 0.7011486
Jun 17th 23:25:10.018 UTC 8 12 19 50 275 268 974.437 1195.892 0 261.9619 86.41334 0 0 9 0 0 625 135.0842 1.080674 101.8466 0.8147731
Jun 17th 23:25:06.583 UTC 7 10 20 49 384 371 1302.414 1901.211 0 646.0898 436.6776 0 0 4 0 0 12810 2780.063 1.085114 2387.308 0.9318144
Jun 17th 23:25:01.301 UTC 1 21 20 13 288 274 776.6973 1100.109 0 392.176 241.1952 0 0 7 0 3 0 0 NaN 0 NaN
Jun 17th 23:24:32.350 UTC 19 9 20 14 306 293 820.2555 1161.607 0 407.3912 241.2717 0 1 5 0 3 0 0 NaN 0 NaN
Jun 17th 23:24:28.775 UTC 5 17 6 1 398 398 1101.412 1707.305 15 332.5412 151.7429 3 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 23:24:28.525 UTC 17 3 20 24 442 432 1337.122 2065.545 10 596.4548 419.7896 2 0 0 0 0 410 80.66374 0.9837041 66.35374 0.809192
Jun 17th 23:24:28.464 UTC 21 15 20 11 411 400 1082.745 1736.762 5 370.7851 222.8211 1 0 0 0 0 10 1.085727 0.5428634 0.7857268 0.3928634
Jun 17th 23:24:28.311 UTC 12 16 20 0 385 374 1009.427 1946.222 0 536.4534 361.5559 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 23:24:28.261 UTC 4 24 20 39 428 418 1416.039 2352.508 5 674.3741 480.9461 1 0 0 0 0 2690 587.858 1.092673 550.5391 1.023307
Jun 17th 23:24:27.968 UTC 9 20 20 1 397 389 1070.992 1726.821 5 432.1201 253.8765 1 0 1 0 0 0 0 NaN 0 NaN
Jun 17th 23:24:26.337 UTC 2 23 20 32 413 404 1267.903 2081.277 0 624.0704 438.2233 0 0 2 0 0 2950 565.5133 0.9584971 475.735 0.8063306
Jun 17th 23:24:10.034 UTC 8 12 19 48 274 265 970.4545 1177.546 0 262.0866 86.91237 0 0 9 0 0 615 131.93 1.072602 98.69248 0.8023779
Jun 17th 23:24:06.585 UTC 7 10 20 50 380 368 1285.997 1888.833 0 650.496 439.7817 0 0 4 0 0 12795 2777.74 1.085479 2385.076 0.9320343
