dt1 dt2 dt3 dt4 controller drones queue deliveries fullTrips revenue costs penalties avgDelTime avgWaitTime fDel fRet fLaunch collisions unknown potentialLost avgPotentialLost
Jun 11th 09:31:37.672 UTC 2 13 39 373 368 1213.918 1637.389 0 337.8461 164.8078 0 0 26 0 0 193.2248 0.6440827
Jun 11th 09:30:46.261 UTC 3 11 0 270 266 733.9399 1185.017 0 192.7135 12.88314 0 0 38 0 0 0 NaN
Jun 11th 09:30:37.671 UTC 2 15 40 371 363 1206.92 1618.095 0 338.5326 164.5255 0 0 26 0 0 192.3248 0.6432267
Jun 11th 09:29:46.261 UTC 3 9 0 270 265 733.9399 1180.954 0 192.7135 12.95638 0 0 38 0 0 0 NaN
Jun 11th 09:29:37.660 UTC 2 15 38 370 363 1200.947 1618.095 0 338.9392 164.5255 0 0 26 0 0 192.3248 0.6432267
Jun 11th 09:28:46.251 UTC 3 8 0 267 264 726.9648 1178.242 0 192.4262 13.01005 0 0 38 0 0 0 NaN
Jun 11th 09:28:37.663 UTC 2 15 38 367 359 1190.241 1607.373 0 340.0164 162.8012 0 0 26 0 0 192.3248 0.6432267
Jun 11th 09:27:46.272 UTC 3 10 0 267 262 726.9648 1169.335 0 192.4262 13.01005 0 0 38 0 0 0 NaN
Jun 11th 09:27:37.672 UTC 2 12 38 364 357 1172.691 1599.086 0 341.1379 164.7589 0 0 26 0 0 192.3248 0.6432267
Jun 11th 09:26:46.261 UTC 3 10 0 264 260 720.1136 1157.024 0 191.8721 13.06862 0 0 38 0 0 0 NaN
Jun 11th 09:26:36.752 UTC 2 15 40 360 352 1154.804 1578.73 0 342.7553 165.612 0 0 25 0 0 189.9148 0.6416041
Jun 11th 09:25:46.260 UTC 3 8 1 264 259 720.1136 1152.422 0 191.8721 13.17718 0 0 38 0 0 0 NaN
Jun 11th 09:25:36.763 UTC 2 14 45 356 350 1135.195 1569.223 0 344.7977 166.0233 0 0 25 0 0 185.2948 0.6456265
Jun 11th 09:24:46.250 UTC 3 11 0 263 256 718.4786 1143.232 0 191.8231 13.17718 0 0 38 0 0 0 NaN
Jun 11th 09:24:36.763 UTC 2 15 43 356 346 1135.195 1551.056 0 344.7977 166.7711 0 0 25 0 0 177.1198 0.6973221
Jun 11th 09:23:46.250 UTC 3 13 0 262 252 715.4636 1120.141 0 191.7121 13.2532 0 0 38 0 0 0 NaN
Jun 11th 09:23:36.763 UTC 2 15 48 354 344 1132.203 1538.643 0 338.4829 167.1948 0 0 25 0 0 163.7198 0.7118254
Jun 11th 09:22:46.271 UTC 3 13 2 259 250 711.4836 1111.506 0 190.4237 12.38758 0 0 38 0 0 0 NaN
Jun 11th 09:22:36.752 UTC 2 15 47 351 341 1124.815 1525.69 0 339.511 168.4432 0 0 25 0 0 122.3201 0.664783
Jun 11th 09:21:46.260 UTC 3 15 1 255 248 701.1876 1107.131 0 188.1948 12.38758 0 0 38 0 0 0 NaN
Jun 11th 09:21:36.762 UTC 2 15 42 348 341 1118.259 1525.69 0 336.6925 168.4432 0 0 25 0 0 106.12 0.6392773
Jun 11th 09:20:46.261 UTC 3 14 2 252 246 693.7275 1092.241 0 188.3295 11.6066 0 0 38 0 0 0 NaN
Jun 11th 09:20:36.762 UTC 2 15 42 344 339 1109.985 1514.911 0 329.9461 169.1734 0 0 25 0 0 98.73003 0.6248736
Jun 11th 09:19:46.271 UTC 3 14 6 250 242 688.6875 1068.531 0 187.778 8.68111 0 0 38 0 0 0 NaN
Jun 11th 09:19:36.762 UTC 2 15 40 344 337 1109.985 1501.249 0 329.9461 170.1277 0 0 25 0 0 94.94003 0.6164937
Jun 11th 09:18:46.261 UTC 3 15 7 249 238 687.8875 1041.25 0 187.4558 7.447258 0 0 38 0 0 0 NaN
Jun 11th 09:18:36.763 UTC 2 14 40 341 335 1103.58 1491.185 0 329.6086 164.1858 0 0 25 0 0 94.14003 0.6152943
Jun 11th 09:17:46.261 UTC 3 15 6 248 237 685.2325 1031.693 0 186.8382 7.401142 0 0 38 0 0 0 NaN
Jun 11th 09:17:36.762 UTC 2 14 42 340 331 1101.969 1476.138 0 328.9181 153.7101 0 0 25 0 0 87.24002 0.6016553
Jun 11th 09:16:46.251 UTC 3 14 4 245 237 679.3 1031.693 0 186.5199 7.282977 0 0 38 0 0 0 NaN
Jun 11th 09:16:36.762 UTC 2 15 40 340 329 1101.969 1466.693 0 328.9181 154.1025 0 0 25 0 0 82.74001 0.5910001
Jun 11th 09:15:46.271 UTC 3 15 2 244 236 677.275 1024.931 0 186.3226 7.282977 0 0 38 0 0 0 NaN
Jun 11th 09:15:36.762 UTC 2 15 39 336 328 1095.312 1460.974 0 325.3578 154.3835 0 0 25 0 0 82.14001 0.5909353
Jun 11th 09:14:45.322 UTC 3 15 1 241 235 664.7325 1020.071 0 184.0162 7.271543 0 0 37 0 0 0 NaN
Jun 11th 09:14:36.762 UTC 2 15 39 331 326 1084.04 1453.216 0 324.1315 153.1382 0 0 25 0 0 82.14001 0.5909353
Jun 11th 09:13:45.323 UTC 3 15 1 239 232 661.1675 1015.386 0 182.841 7.054351 0 0 37 0 0 0 NaN
Jun 11th 09:13:36.762 UTC 2 15 39 330 322 1082.42 1441.288 0 321.8701 151.1669 0 0 25 0 0 82.14001 0.5909353
Jun 11th 09:12:45.324 UTC 3 14 1 237 230 659.0275 1008.73 0 182.6517 7.00369 0 0 37 0 0 0 NaN
Jun 11th 09:12:36.751 UTC 2 15 38 328 321 1078.145 1435.71 0 321.6397 151.5641 0 0 25 0 0 82.14001 0.5909353
Jun 11th 09:11:45.313 UTC 3 15 0 233 228 641.95 1001.521 0 183.1404 6.994948 0 0 37 0 0 0 NaN
Jun 11th 09:11:36.753 UTC 2 14 40 324 317 1069.617 1413.567 0 318.8841 147.1749 0 0 25 0 0 82.14001 0.5909353
Jun 11th 09:10:44.555 UTC 3 14 0 231 227 638.6365 995.0524 0 182.6003 7.030171 0 0 36 0 0 0 NaN
Jun 11th 09:10:36.762 UTC 2 14 39 323 316 1067.817 1407.047 0 317.6144 147.6156 0 0 25 0 0 81.42001 0.5900001
Jun 11th 09:09:44.548 UTC 3 13 0 229 225 636.4016 981.5125 0 183.0296 7.050686 0 0 36 0 0 0 NaN
Jun 11th 09:09:36.762 UTC 2 15 39 321 313 1062.034 1396.967 0 318.2389 145.9443 0 0 25 0 0 81.42001 0.5900001
Jun 11th 09:08:43.661 UTC 3 11 1 228 225 635.0516 981.5125 0 183.0399 7.068322 0 0 35 0 0 0 NaN
Jun 11th 09:08:36.753 UTC 2 15 38 319 311 1056.619 1392.595 0 318.9215 144.7248 0 0 25 0 0 81.42001 0.5900001
Jun 11th 09:07:43.662 UTC 3 11 0 228 223 635.0516 973.2953 0 183.0399 7.099 0 0 35 0 0 0 NaN
Jun 11th 09:07:36.762 UTC 2 15 40 315 306 1044.573 1361.855 0 317.8902 142.4572 0 0 25 0 0 81.42001 0.5900001
Jun 11th 09:06:43.659 UTC 3 7 0 227 223 633.4166 973.2953 0 182.684 7.170622 0 0 35 0 0 0 NaN
Jun 11th 09:06:36.762 UTC 2 15 39 312 305 1029.554 1355.817 0 318.7493 142.8597 0 0 25 0 0 81.42001 0.5943066
Jun 11th 09:05:43.657 UTC 3 7 0 225 222 629.3516 971.17 0 182.6408 7.195498 0 0 35 0 0 0 NaN
Jun 11th 09:05:36.762 UTC 2 15 40 311 301 1026.854 1338.761 0 318.8604 143.8456 0 0 25 0 0 80.07001 0.5887501
Jun 11th 09:04:42.200 UTC 3 7 0 224 221 628.1516 966.9482 0 182.1437 7.209472 0 0 33 0 0 0 NaN
Jun 11th 09:04:36.752 UTC 2 15 40 310 301 1020.644 1338.761 0 319.3542 143.8456 0 0 25 0 0 77.77001 0.5847369
Jun 11th 09:03:42.199 UTC 3 8 0 222 219 621.109 960.5914 0 182.4255 7.201604 0 0 33 0 0 0 NaN
Jun 11th 09:03:36.771 UTC 2 15 38 308 301 1007.077 1338.761 0 319.9324 143.8456 0 0 25 0 0 76.57001 0.5845039
Jun 11th 09:02:42.193 UTC 3 8 0 222 218 621.109 956.3919 0 182.4255 7.211477 0 0 33 0 0 0 NaN
Jun 11th 09:02:35.795 UTC 2 15 39 303 297 989.4217 1314.349 0 320.6743 143.1133 0 0 24 0 0 75.23002 0.5786924
Jun 11th 09:01:42.199 UTC 3 7 1 220 217 615.1015 952.1669 0 182.8794 7.222468 0 0 33 0 0 0 NaN
Jun 11th 09:01:35.783 UTC 2 15 40 302 294 986.7217 1296.399 0 320.9262 144.0264 0 0 24 0 0 74.14002 0.5747288
Jun 11th 09:00:42.200 UTC 3 6 0 220 216 615.1015 947.428 0 182.8794 7.229032 0 0 33 0 0 0 NaN
Jun 11th 09:00:35.792 UTC 2 15 39 301 294 979.2517 1296.399 0 321.0489 144.0264 0 0 24 0 0 73.05003 0.575197
Jun 11th 08:59:42.192 UTC 3 8 0 218 213 600.1616 936.0612 0 182.9894 7.216461 0 0 33 0 0 0 NaN
Jun 11th 08:59:35.783 UTC 2 15 40 301 291 979.2517 1284.703 0 321.0489 145.0263 0 0 24 0 0 69.93002 0.5639518
Jun 11th 08:58:40.199 UTC 3 9 1 217 211 592.6916 926.2134 0 183.0658 7.217562 0 0 32 0 0 0 NaN
Jun 11th 08:58:35.783 UTC 2 14 39 299 290 972.5692 1280.035 0 321.6368 145.4625 0 0 24 0 0 69.03002 0.5612197
Jun 11th 08:57:40.197 UTC 3 10 0 216 209 589.2266 914.6201 0 183.3039 7.234785 0 0 32 0 0 0 NaN
Jun 11th 08:57:34.312 UTC 2 15 40 295 287 958.4742 1264.918 0 322.3093 146.3285 0 0 23 0 0 66.57602 0.5548002
Jun 11th 08:56:40.194 UTC 3 11 0 214 207 581.2278 907.322 0 183.2533 7.242969 0 0 32 0 0 0 NaN
Jun 11th 08:56:34.313 UTC 2 15 40 291 286 941.1042 1260.132 0 323.8459 146.7558 0 0 23 0 0 64.03201 0.5472822
Jun 11th 08:55:38.968 UTC 3 10 0 211 206 574.2377 900.7387 0 183.7721 7.293006 0 0 31 0 0 0 NaN
Jun 11th 08:55:34.302 UTC 2 15 39 290 285 935.9067 1254.053 0 324.5046 147.1992 0 0 23 0 0 63.43201 0.5468277
Jun 11th 08:54:38.958 UTC 3 9 0 209 206 562.189 900.7387 0 183.6992 7.297956 0 0 31 0 0 0 NaN
Jun 11th 08:54:34.303 UTC 2 15 39 289 281 929.9329 1233.818 0 324.8339 148.9389 0 0 23 0 0 63.43201 0.5468277
Jun 11th 08:53:38.956 UTC 3 7 0 208 206 561.389 900.7387 0 183.8062 7.350225 0 0 31 0 0 0 NaN
Jun 11th 08:53:34.314 UTC 2 14 38 287 279 924.8854 1228.463 0 325.3751 150.1393 0 0 23 0 0 63.43201 0.5468277
Jun 11th 08:52:38.954 UTC 3 6 0 208 205 561.389 899.2197 0 183.8062 7.346797 0 0 31 0 0 0 NaN
Jun 11th 08:52:34.313 UTC 2 15 40 286 275 923.0854 1212.533 0 325.5377 151.3507 0 0 23 0 0 61.90601 0.5430351
Jun 11th 08:51:38.045 UTC 3 7 1 205 202 556.619 875.6661 0 182.9573 7.391022 0 0 30 0 0 0 NaN
Jun 11th 08:51:34.305 UTC 2 15 40 282 274 907.5305 1206.132 0 328.1031 151.7128 0 0 23 0 0 59.83501 0.5342411
Jun 11th 08:50:38.038 UTC 3 8 0 205 200 556.619 867.532 0 182.9573 7.386652 0 0 30 0 0 0 NaN
Jun 11th 08:50:34.304 UTC 2 14 38 277 273 893.603 1200.155 0 318.5068 152.7408 0 0 23 0 0 59.83501 0.5342411
Jun 11th 08:49:36.240 UTC 3 10 1 205 197 556.619 850.2936 0 182.9573 7.416013 0 0 28 0 0 0 NaN
Jun 11th 08:49:34.313 UTC 2 15 40 277 268 893.603 1181.183 0 318.5068 154.4514 0 0 23 0 0 59.03501 0.5318469
Jun 11th 08:48:35.260 UTC 3 10 0 204 197 554.1664 850.2936 0 183.1085 7.416013 0 0 27 0 0 0 NaN
Jun 11th 08:48:34.312 UTC 2 15 38 274 267 878.0554 1178.678 0 319.8228 154.5321 0 0 23 0 0 58.38101 0.5307364
Jun 11th 08:47:34.302 UTC 3 10 1 203 196 551.4814 845.2612 0 183.1629 7.429014 0 0 26 0 0 0 NaN
Jun 11th 08:47:33.141 UTC 2 13 39 274 265 878.0554 1173.439 0 319.8228 144.8499 0 0 22 0 0 58.38101 0.5307364
Jun 11th 08:46:33.405 UTC 3 11 0 200 195 543.7151 840.9085 0 182.5462 7.429014 0 0 25 0 0 0 NaN
Jun 11th 08:46:32.050 UTC 2 15 40 267 261 862.0679 1156.43 0 313.6653 145.6623 0 0 21 0 0 56.86101 0.5264909
Jun 11th 08:45:33.403 UTC 3 12 1 199 192 537.7414 823.185 0 181.517 7.453041 0 0 25 0 0 0 NaN
Jun 11th 08:45:30.948 UTC 2 15 38 265 260 857.9579 1150.871 0 311.6475 146.164 0 0 20 0 0 56.86101 0.5264909
Jun 11th 08:44:33.406 UTC 3 13 0 197 189 535.3414 811.4097 0 180.441 7.476942 0 0 25 0 0 0 NaN
Jun 11th 08:44:30.957 UTC 2 15 39 265 257 857.9579 1139.626 0 311.6475 138.3455 0 0 20 0 0 56.32101 0.5263646
Jun 11th 08:43:33.404 UTC 3 15 0 193 187 529.6964 801.4885 0 181.2546 7.476942 0 0 25 0 0 0 NaN
Jun 11th 08:43:30.948 UTC 2 15 39 261 253 852.1129 1118.264 0 296.7404 136.743 0 0 20 0 0 55.78101 0.5262359
Jun 11th 08:42:33.394 UTC 3 12 1 192 187 527.8964 801.4885 0 181.9049 7.559189 0 0 25 0 0 0 NaN
Jun 11th 08:42:30.958 UTC 2 15 40 259 249 846.9379 1105.509 0 297.8129 129.171 0 0 20 0 0 55.78101 0.5262359
Jun 11th 08:41:33.393 UTC 3 10 1 190 187 524.2364 801.4885 0 181.6982 7.559575 0 0 25 0 0 0 NaN
Jun 11th 08:41:30.957 UTC 2 15 39 255 246 841.0959 1095.502 0 280.3718 122.4218 0 0 20 0 0 55.78101 0.5262359
Jun 11th 08:40:33.405 UTC 3 9 1 189 185 521.9764 794.701 0 181.2723 7.629766 0 0 25 0 0 0 NaN
Jun 11th 08:40:30.945 UTC 2 15 39 253 244 834.5484 1081.617 0 280.8568 123.1727 0 0 20 0 0 55.78101 0.5262359
Jun 11th 08:39:32.730 UTC 3 8 1 188 183 510.7714 788.0858 0 180.4089 7.628867 0 0 24 0 0 0 NaN
Jun 11th 08:39:30.946 UTC 2 15 39 251 243 832.0404 1075.411 0 273.1923 123.2792 0 0 20 0 0 54.88101 0.5226763
Jun 11th 08:38:31.994 UTC 3 9 1 187 182 508.5114 784.1511 0 180.7671 7.628867 0 0 23 0 0 0 NaN
Jun 11th 08:38:30.954 UTC 2 14 38 246 241 818.7991 1066.201 0 265.8999 115.4938 0 0 20 0 0 54.88101 0.5226763
Jun 11th 08:37:31.986 UTC 3 12 0 185 178 505.1064 763.7599 0 181.3015 7.628998 0 0 23 0 0 0 NaN
Jun 11th 08:37:28.933 UTC 2 14 38 246 239 818.7991 1056.462 0 265.8999 97.62251 0 0 18 0 0 54.88101 0.5226763
Jun 11th 08:36:31.986 UTC 3 10 1 183 178 498.3326 763.7599 0 180.4898 7.666451 0 0 23 0 0 0 NaN
Jun 11th 08:36:28.936 UTC 2 15 38 243 236 804.9279 1046.036 0 267.4707 97.93651 0 0 18 0 0 53.47101 0.519136
Jun 11th 08:35:30.957 UTC 3 9 0 182 178 497.1326 763.7599 0 180.6183 7.661472 0 0 22 0 0 0 NaN
Jun 11th 08:35:28.947 UTC 2 15 39 241 233 795.7479 1037.692 0 267.9815 98.50372 0 0 18 0 0 52.75101 0.5171667
Jun 11th 08:34:30.965 UTC 3 12 1 179 173 488.2751 746.1927 0 180.8247 7.688748 0 0 22 0 0 0 NaN
Jun 11th 08:34:28.938 UTC 2 15 37 239 231 787.9053 1033.132 0 268.3721 95.77032 0 0 18 0 0 52.75101 0.5171667
Jun 11th 08:33:30.954 UTC 3 10 1 179 173 488.2751 746.1927 0 180.8247 7.717012 0 0 22 0 0 0 NaN
Jun 11th 08:33:27.868 UTC 2 15 39 235 227 780.1628 1015.507 0 266.105 92.65575 0 0 17 0 0 52.75101 0.5171667
Jun 11th 08:32:30.974 UTC 3 10 1 176 171 473.0426 737.3629 0 182.6048 7.728601 0 0 22 0 0 0 NaN
Jun 11th 08:32:27.867 UTC 2 15 38 232 224 771.7037 1001.473 0 266.1681 91.10272 0 0 17 0 0 52.75101 0.5171667
Jun 11th 08:31:29.984 UTC 3 7 1 174 170 467.5639 735.0685 0 181.9963 7.819666 0 0 21 0 0 0 NaN
Jun 11th 08:31:27.877 UTC 2 15 40 231 222 765.73 993.9926 0 265.9318 89.62927 0 0 17 0 0 52.75101 0.5171667
Jun 11th 08:30:29.974 UTC 3 11 0 174 165 467.5639 709.6321 0 181.9963 7.8432 0 0 21 0 0 0 NaN
Jun 11th 08:30:27.877 UTC 2 14 40 229 221 760.465 988.0731 0 264.5154 90.30523 0 0 17 0 0 51.43101 0.5143101
Jun 11th 08:29:29.995 UTC 3 10 0 170 165 458.5314 709.6321 0 183.2409 7.872586 0 0 21 0 0 0 NaN
Jun 11th 08:29:27.870 UTC 2 15 37 225 218 745.7994 976.1446 0 263.0013 90.95837 0 0 17 0 0 51.43101 0.5143101
Jun 11th 08:28:29.015 UTC 3 9 0 168 165 452.5339 709.6321 0 182.5473 7.872319 0 0 20 0 0 0 NaN
Jun 11th 08:28:26.684 UTC 2 14 38 221 216 732.3218 966.1532 0 262.4441 86.94861 0 0 16 0 0 51.43101 0.5143101
Jun 11th 08:27:29.013 UTC 3 8 0 167 164 449.5189 701.5586 0 182.7279 7.928125 0 0 20 0 0 0 NaN
Jun 11th 08:27:25.510 UTC 2 14 40 221 212 732.3218 951.1326 0 262.4441 87.77596 0 0 15 0 0 51.43101 0.5143101
Jun 11th 08:26:29.026 UTC 3 8 0 167 163 449.5189 700.0396 0 182.7279 7.933122 0 0 20 0 0 0 NaN
Jun 11th 08:26:25.511 UTC 2 15 39 219 210 725.2119 941.907 0 263.4457 87.98517 0 0 15 0 0 48.74101 0.5024846
Jun 11th 08:25:29.015 UTC 3 9 0 165 160 446.6589 689.4132 0 182.89 7.984756 0 0 20 0 0 0 NaN
Jun 11th 08:25:25.500 UTC 2 14 39 217 208 718.2368 932.0114 0 263.7801 87.10158 0 0 15 0 0 48.74101 0.5024846
Jun 11th 08:24:29.014 UTC 3 8 1 164 159 444.8589 684.9073 0 183.6096 8.019472 0 0 20 0 0 0 NaN
Jun 11th 08:24:25.519 UTC 2 15 40 213 203 702.3855 909.0289 0 263.9274 87.18225 0 0 15 0 0 48.60601 0.5063126
Jun 11th 08:23:28.105 UTC 3 7 0 163 158 441.1801 682.948 0 182.4024 8.048653 0 0 19 0 0 0 NaN
Jun 11th 08:23:25.511 UTC 2 15 42 210 203 691.7855 909.0289 0 264.7873 87.18225 0 0 15 0 0 47.80601 0.5311779
Jun 11th 08:22:28.095 UTC 3 7 0 162 158 437.1976 682.948 0 182.6165 8.048653 0 0 19 0 0 0 NaN
Jun 11th 08:22:25.521 UTC 2 14 40 209 202 690.1655 902.3531 0 261.4924 87.34866 0 0 15 0 0 46.59101 0.5355288
Jun 11th 08:21:28.117 UTC 3 10 1 158 154 426.3064 665.917 0 180.7367 8.04783 0 0 19 0 0 0 NaN
Jun 11th 08:21:25.519 UTC 2 14 39 206 199 680.9667 887.9102 0 255.2181 88.05236 0 0 15 0 0 45.39101 0.5278025
Jun 11th 08:20:28.108 UTC 3 10 0 158 152 426.3064 658.2646 0 180.7367 8.126425 0 0 19 0 0 0 NaN
Jun 11th 08:20:25.510 UTC 2 15 40 204 195 674.0591 870.9812 0 253.4044 88.07146 0 0 15 0 0 45.39101 0.5340119
Jun 11th 08:19:28.100 UTC 3 12 0 156 150 425.1064 647.8712 0 181.4715 8.126425 0 0 19 0 0 0 NaN
Jun 11th 08:19:25.509 UTC 2 15 38 202 194 667.6804 864.7458 0 253.7118 88.39377 0 0 15 0 0 44.79101 0.5396507
Jun 11th 08:18:28.098 UTC 3 11 1 154 149 418.6714 644.4471 0 181.8228 8.182135 0 0 19 0 0 0 NaN
Jun 11th 08:18:25.500 UTC 2 15 36 201 192 664.2903 853.7269 0 254.1623 85.86893 0 0 15 0 0 44.79101 0.5396507
Jun 11th 08:17:27.035 UTC 3 10 0 151 147 404.8527 639.2839 0 181.7996 8.203074 0 0 18 0 0 0 NaN
Jun 11th 08:17:24.498 UTC 2 14 40 197 189 650.5728 839.4307 0 252.6678 77.7394 0 0 14 0 0 44.79101 0.5396507
Jun 11th 08:16:26.064 UTC 3 9 0 151 147 404.8527 639.2839 0 181.7996 8.242064 0 0 17 0 0 0 NaN
Jun 11th 08:16:24.498 UTC 2 15 41 195 187 644.2353 830.671 0 252.9227 77.88813 0 0 14 0 0 43.89101 0.5486376
Jun 11th 08:15:26.072 UTC 3 7 0 148 147 395.1852 639.2839 0 183.0437 8.256372 0 0 17 0 0 0 NaN
Jun 11th 08:15:24.488 UTC 2 14 39 194 186 642.4653 823.5197 0 252.2263 78.0099 0 0 14 0 0 43.89101 0.5486376
Jun 11th 08:14:26.073 UTC 3 8 0 148 145 395.1852 630.3328 0 183.0437 8.283266 0 0 17 0 0 0 NaN
Jun 11th 08:14:24.498 UTC 2 15 39 191 184 635.4902 815.0569 0 253.1818 78.22242 0 0 14 0 0 42.09101 0.553829
Jun 11th 08:13:26.064 UTC 3 5 0 148 144 395.1852 626.347 0 183.0437 8.346833 0 0 17 0 0 0 NaN
Jun 11th 08:13:24.498 UTC 2 14 40 188 182 613.2152 802.9338 0 254.0065 76.83748 0 0 14 0 0 42.09101 0.553829
Jun 11th 08:12:26.065 UTC 3 6 0 147 142 390.6627 616.4546 0 183.5065 8.381436 0 0 17 0 0 0 NaN
Jun 11th 08:12:24.487 UTC 2 15 43 186 179 608.8802 785.8837 0 253.2652 77.51903 0 0 14 0 0 36.891 0.5675539
Jun 11th 08:11:26.076 UTC 3 10 0 147 138 390.6627 596.2995 0 183.5065 8.381436 0 0 17 0 0 0 NaN
Jun 11th 08:11:24.498 UTC 2 15 41 186 176 608.8802 773.1798 0 253.2652 77.70444 0 0 14 0 0 25.781 0.5995581
Jun 11th 08:10:26.068 UTC 3 11 0 143 136 377.5077 585.7784 0 184.5232 8.403402 0 0 17 0 0 0 NaN
Jun 11th 08:10:24.499 UTC 2 15 41 183 173 599.4234 759.6431 0 249.8892 78.31055 0 0 14 0 0 22.427 0.6061352
Jun 11th 08:09:26.069 UTC 3 15 0 142 132 376.1577 575.3976 0 185.2677 8.403402 0 0 17 0 0 0 NaN
Jun 11th 08:09:24.498 UTC 2 14 39 181 173 592.1334 759.6431 0 249.4952 78.70416 0 0 14 0 0 19.501 0.5909395
Jun 11th 08:08:24.946 UTC 3 13 1 139 130 366.3589 564.2701 0 185.2738 8.489711 0 0 16 0 0 0 NaN
Jun 11th 08:08:24.489 UTC 2 15 40 177 171 579.1937 748.2858 0 249.4797 78.74182 0 0 14 0 0 18.701 0.5844063
Jun 11th 08:07:24.935 UTC 3 12 0 135 130 357.7702 564.2701 0 185.433 8.486032 0 0 16 0 0 0 NaN
Jun 11th 08:07:24.498 UTC 2 15 37 174 171 572.9147 748.2858 0 242.2616 78.74182 0 0 14 0 0 18.101 0.5839033
Jun 11th 08:06:24.932 UTC 3 10 1 134 130 354.0914 564.2701 0 185.5831 8.514254 0 0 16 0 0 0 NaN
Jun 11th 08:06:24.500 UTC 2 14 36 173 169 570.2147 740.8856 0 242.1886 79.39268 0 0 14 0 0 18.101 0.5839033
Jun 11th 08:05:24.932 UTC 3 11 1 134 127 354.0914 546.5435 0 185.5831 8.54329 0 0 16 0 0 0 NaN
Jun 11th 08:05:24.498 UTC 2 14 38 172 164 566.5359 713.4292 0 242.1327 77.23759 0 0 14 0 0 18.101 0.5839033
Jun 11th 08:04:24.492 UTC 2 14 38 169 161 557.5059 700.7509 0 243.7957 71.32087 0 0 14 0 0 18.101 0.5839033
Jun 11th 08:04:23.525 UTC 3 10 1 132 126 348.5564 545.0819 0 183.8059 8.571597 0 0 15 0 0 0 NaN
Jun 11th 08:03:24.491 UTC 2 15 40 169 158 557.5059 687.0993 0 243.7957 70.07368 0 0 14 0 0 14.72 0.5451853
Jun 11th 08:03:23.535 UTC 3 10 1 129 125 340.6439 543.9427 0 185.2742 8.615393 0 0 15 0 0 0 NaN
Jun 11th 08:02:24.500 UTC 2 14 41 165 156 542.7458 680.7936 0 244.4697 70.76832 0 0 14 0 0 12.32 0.5133334
Jun 11th 08:02:23.525 UTC 3 10 0 128 123 338.8439 538.4827 0 186.2919 8.660618 0 0 15 0 0 0 NaN
Jun 11th 08:01:24.489 UTC 2 15 40 163 154 531.0908 668.3515 0 244.7992 69.8338 0 0 14 0 0 11.52 0.5236364
Jun 11th 08:01:23.525 UTC 3 9 0 127 122 336.1889 537.0754 0 186.0948 8.715063 0 0 15 0 0 0 NaN
Jun 11th 08:00:24.489 UTC 2 13 40 160 152 518.7451 659.7706 0 244.4162 71.0175 0 0 14 0 0 11.12 0.5295239
Jun 11th 08:00:23.515 UTC 3 7 1 124 122 329.9289 537.0754 0 186.4533 8.708923 0 0 15 0 0 0 NaN
Jun 11th 07:59:24.500 UTC 2 15 39 157 150 507.0675 651.6077 0 243.4593 71.0175 0 0 14 0 0 10.13 0.5331579
Jun 11th 07:59:23.536 UTC 3 8 0 122 120 325.0294 531.51 0 182.4082 8.75677 0 0 15 0 0 0 NaN
Jun 11th 07:58:24.496 UTC 2 15 40 155 148 496.245 643.4799 0 244.7106 71.39555 0 0 14 0 0 8.780001 0.5164706
Jun 11th 07:58:23.526 UTC 3 7 0 122 118 325.0294 521.6526 0 182.4082 8.792376 0 0 15 0 0 0 NaN
Jun 11th 07:57:24.496 UTC 2 15 39 150 147 482.3217 641.3099 0 245.4687 71.77633 0 0 14 0 0 7.240001 0.4826667
Jun 11th 07:57:23.525 UTC 3 9 0 121 115 323.2294 506.8905 0 183.2262 8.858474 0 0 15 0 0 0 NaN
Jun 11th 07:56:24.490 UTC 2 15 40 150 142 482.3217 617.9637 0 245.4687 71.98239 0 0 14 0 0 6.840001 0.4885715
Jun 11th 07:56:23.536 UTC 3 10 0 119 113 313.9594 502.1868 0 184.1966 8.85251 0 0 15 0 0 0 NaN
Jun 11th 07:55:24.500 UTC 2 15 40 148 139 475.8867 601.8997 0 246.3493 73.19529 0 0 14 0 0 5.440001 0.4533334
Jun 11th 07:55:23.536 UTC 3 11 1 119 111 313.9594 491.5061 0 184.1966 8.870262 0 0 15 0 0 0 NaN
Jun 11th 07:54:24.498 UTC 2 14 40 147 139 471.9042 601.8997 0 246.7474 73.62965 0 0 14 0 0 4.72 0.4290909
Jun 11th 07:54:23.526 UTC 3 11 0 115 109 307.5645 478.5215 0 186.0542 8.933058 0 0 15 0 0 0 NaN
Jun 11th 07:53:24.489 UTC 2 15 40 145 135 466.8192 589.3776 0 245.2547 74.47503 0 0 14 0 0 2.62 0.4366667
Jun 11th 07:53:23.525 UTC 3 13 0 114 106 305.9294 467.3653 0 184.9202 8.98627 0 0 15 0 0 0 NaN
Jun 11th 07:52:24.488 UTC 2 15 38 141 134 457.5792 583.9846 0 247.2061 74.35265 0 0 14 0 0 2.62 0.4366667
Jun 11th 07:52:22.638 UTC 3 12 0 111 105 297.1569 465.3357 0 184.0863 9.118925 0 0 14 0 0 0 NaN
Jun 11th 07:51:24.499 UTC 2 15 40 137 131 444.698 572.321 0 244.0301 75.15292 0 0 14 0 0 1.38 0.46
Jun 11th 07:51:22.650 UTC 3 12 0 110 104 293.1744 462.7956 0 183.5548 9.165545 0 0 14 0 0 0 NaN
