dt1 dt2 dt3 dt4 controller drones queue deliveries fullTrips revenue costs penalties avgDelTime avgWaitTime fDel fRet fLaunch collisions unknown rejectionPenalties potentialLost avgPotentialLost
Jun 12th 13:27:59.709 UTC 2 15 40 384 374 1229.345 1665.954 0 300.0755 124.8086 0 0 35 0 0 1760 120.3189 0.3418149
Jun 12th 13:27:53.535 UTC 3 9 0 292 289 783.9463 1286.057 0 191.393 15.31277 0 0 38 0 0 0 0 NaN
Jun 12th 13:26:59.719 UTC 2 15 39 382 374 1223.195 1665.954 0 300.9398 124.8086 0 0 35 0 0 1750 118.5166 0.3386189
Jun 12th 13:26:52.667 UTC 3 9 0 291 287 776.4763 1280.925 0 191.1162 15.38523 0 0 37 0 0 0 0 NaN
Jun 12th 13:25:59.710 UTC 2 14 40 378 372 1208.03 1657.963 0 301.8205 125.05 0 0 35 0 0 1750 118.5166 0.3386189
Jun 12th 13:25:52.660 UTC 3 9 0 291 285 776.4763 1269.747 0 191.1162 15.47575 0 0 37 0 0 0 0 NaN
Jun 12th 13:24:59.711 UTC 2 15 40 375 368 1193.957 1636.822 0 302.613 125.598 0 0 35 0 0 1745 117.8813 0.3377688
Jun 12th 13:24:52.671 UTC 3 9 0 289 283 764.3938 1258.805 0 191.7048 15.52649 0 0 37 0 0 0 0 NaN
Jun 12th 13:23:59.710 UTC 2 15 41 374 366 1192.148 1629.731 0 301.5733 126.2271 0 0 35 0 0 1735 116.6256 0.3360969
Jun 12th 13:23:51.905 UTC 3 10 0 287 281 758.405 1251.596 0 191.8507 15.57108 0 0 36 0 0 0 0 NaN
Jun 12th 13:22:59.720 UTC 2 15 39 372 364 1188.525 1618.393 0 301.5205 126.8866 0 0 35 0 0 1730 115.7546 0.3345509
Jun 12th 13:22:50.720 UTC 3 11 0 286 280 757.205 1249.506 0 191.8122 15.57108 0 0 35 0 0 0 0 NaN
Jun 12th 13:21:59.717 UTC 2 15 40 369 362 1179.015 1609.819 0 301.7808 127.4468 0 0 35 0 0 1725 115.0035 0.3333434
Jun 12th 13:21:50.731 UTC 3 10 0 285 278 754.895 1244.202 0 191.9531 15.70219 0 0 35 0 0 0 0 NaN
Jun 12th 13:20:59.707 UTC 2 15 38 367 360 1174.56 1603.414 0 301.9595 128.0104 0 0 35 0 0 1720 114.4505 0.3327049
Jun 12th 13:20:50.720 UTC 3 9 0 281 278 746.5 1244.202 0 192.4557 15.72331 0 0 35 0 0 0 0 NaN
Jun 12th 13:19:59.708 UTC 2 14 39 365 356 1164.626 1591.623 0 302.4071 126.5543 0 0 35 0 0 1720 114.4505 0.3327049
Jun 12th 13:19:50.740 UTC 3 6 1 278 278 737.7137 1244.202 0 192.7314 15.82279 0 0 35 0 0 0 0 NaN
Jun 12th 13:18:59.707 UTC 2 15 38 363 354 1158.006 1582.959 0 303.1884 126.8655 0 0 35 0 0 1715 113.6163 0.3312427
Jun 12th 13:18:50.729 UTC 3 4 1 278 278 737.7137 1244.202 0 192.7314 15.89153 0 0 35 0 0 0 0 NaN
Jun 12th 13:17:58.312 UTC 2 15 39 357 352 1140.509 1572.77 0 304.2713 127.1821 0 0 34 0 0 1715 113.6163 0.3312427
Jun 12th 13:17:50.728 UTC 3 5 0 278 275 737.7137 1233.809 0 192.7314 15.96859 0 0 35 0 0 0 0 NaN
Jun 12th 13:16:58.302 UTC 2 14 39 355 349 1131.989 1557.181 0 304.8562 128.5422 0 0 34 0 0 1710 113.1177 0.3307534
Jun 12th 13:16:50.718 UTC 3 6 0 278 273 737.7137 1220.31 0 192.7314 16.02565 0 0 35 0 0 0 0 NaN
Jun 12th 13:15:57.024 UTC 2 15 40 355 344 1131.989 1539.783 0 304.8562 129.2223 0 0 33 0 0 1705 113.1576 0.3318406
Jun 12th 13:15:49.718 UTC 3 10 0 277 268 736.6237 1193.926 0 193.0996 16.0821 0 0 34 0 0 0 0 NaN
Jun 12th 13:14:57.026 UTC 2 15 41 353 343 1122.032 1536.853 0 305.2417 129.4498 0 0 33 0 0 1680 110.4239 0.3286425
Jun 12th 13:14:49.718 UTC 3 10 0 276 267 734.1711 1192.688 0 193.408 16.12455 0 0 34 0 0 0 0 NaN
Jun 12th 13:13:57.025 UTC 2 15 39 349 341 1109.264 1524.478 0 305.6619 129.1051 0 0 33 0 0 1675 110.482 0.3297969
Jun 12th 13:13:49.711 UTC 3 11 0 272 265 723.8799 1184.895 0 194.3667 16.18189 0 0 34 0 0 0 0 NaN
Jun 12th 13:12:57.024 UTC 2 15 40 344 338 1091.392 1510.224 0 307.1881 130.0343 0 0 33 0 0 1660 108.6383 0.3272239
Jun 12th 13:12:49.720 UTC 3 11 0 271 264 720.8649 1179.406 0 194.3409 16.21766 0 0 34 0 0 0 0 NaN
Jun 12th 13:11:57.014 UTC 2 14 40 343 337 1088.94 1506.149 0 307.23 130.5488 0 0 33 0 0 1655 107.5962 0.3250641
Jun 12th 13:11:49.718 UTC 3 10 0 269 263 717.0148 1175.631 0 194.3792 16.2974 0 0 34 0 0 0 0 NaN
Jun 12th 13:10:57.014 UTC 2 15 39 343 334 1088.94 1495.011 0 307.23 131.2554 0 0 33 0 0 1645 105.9713 0.3221012
Jun 12th 13:10:49.718 UTC 3 11 0 266 261 709.7648 1169.571 0 193.741 16.33027 0 0 34 0 0 0 0 NaN
Jun 12th 13:09:57.025 UTC 2 13 39 339 332 1073.809 1486.504 0 305.5207 131.348 0 0 33 0 0 1645 105.9713 0.3221012
Jun 12th 13:09:49.709 UTC 3 11 0 265 260 708.8648 1167.427 0 193.215 16.38209 0 0 34 0 0 0 0 NaN
Jun 12th 13:08:57.014 UTC 2 14 39 337 328 1070.899 1470.424 0 300.2969 132.0872 0 0 33 0 0 1645 105.9713 0.3221012
Jun 12th 13:08:48.628 UTC 3 12 0 262 258 701.8923 1163.259 0 193.5918 16.42712 0 0 33 0 0 0 0 NaN
Jun 12th 13:07:57.015 UTC 2 15 36 333 326 1058.908 1460.171 0 300.0912 132.3433 0 0 33 0 0 1645 105.9713 0.3221012
Jun 12th 13:07:48.617 UTC 3 12 1 260 255 696.4248 1151.596 0 194.1927 16.56429 0 0 33 0 0 0 0 NaN
Jun 12th 13:06:57.025 UTC 2 15 37 331 323 1054.453 1451.296 0 300.4229 129.8899 0 0 33 0 0 1645 105.9713 0.3221012
Jun 12th 13:06:48.618 UTC 3 10 1 258 254 689.4148 1147.125 0 195.0469 16.67051 0 0 33 0 0 0 0 NaN
Jun 12th 13:05:57.025 UTC 2 15 38 330 320 1052.833 1435.334 0 299.8438 123.0165 0 0 33 0 0 1645 105.9713 0.3221012
Jun 12th 13:05:48.619 UTC 3 8 1 258 252 689.4148 1137.867 0 195.0469 16.8847 0 0 33 0 0 0 0 NaN
Jun 12th 13:04:57.014 UTC 2 14 40 324 318 1035.135 1426.042 0 298.8563 122.5249 0 0 33 0 0 1635 104.7337 0.3202866
Jun 12th 13:04:48.608 UTC 3 10 0 256 249 688.0148 1122.477 0 195.4264 16.92975 0 0 33 0 0 0 0 NaN
Jun 12th 13:03:57.014 UTC 2 15 40 323 316 1033.595 1415.859 0 298.6822 122.8806 0 0 33 0 0 1625 104.2171 0.3206681
Jun 12th 13:03:47.752 UTC 3 11 0 254 247 684.2123 1108.535 0 195.5264 16.9942 0 0 32 0 0 0 0 NaN
Jun 12th 13:02:57.025 UTC 2 15 40 320 314 1019.128 1403.468 0 299.2274 123.4011 0 0 33 0 0 1610 102.2613 0.3175816
Jun 12th 13:02:47.751 UTC 3 10 0 251 247 671.3873 1108.535 0 195.8882 17.03171 0 0 32 0 0 0 0 NaN
Jun 12th 13:01:57.024 UTC 2 15 37 320 313 1019.128 1398.952 0 299.2274 123.022 0 0 33 0 0 1610 102.2613 0.3175816
Jun 12th 13:01:47.741 UTC 3 8 1 250 247 670.1873 1108.535 0 196.1873 17.14288 0 0 32 0 0 0 0 NaN
Jun 12th 13:00:57.014 UTC 2 13 40 318 309 1007.956 1379.598 0 299.3568 122.2691 0 0 33 0 0 1605 101.4737 0.3161174
Jun 12th 13:00:47.760 UTC 3 8 0 249 245 668.9873 1103.454 0 196.2633 17.24788 0 0 32 0 0 0 0 NaN
Jun 12th 12:59:55.565 UTC 2 15 46 315 306 992.9487 1360.707 0 299.4733 122.4888 0 0 32 0 0 1555 95.41018 0.3067851
Jun 12th 12:59:47.751 UTC 3 8 0 249 243 668.9873 1090.961 0 196.2633 17.37053 0 0 32 0 0 0 0 NaN
Jun 12th 12:58:55.554 UTC 2 15 44 313 304 985.1062 1347.416 0 299.9405 122.7661 0 0 32 0 0 1420 95.10766 0.3348861
Jun 12th 12:58:47.761 UTC 3 11 0 246 239 659.7947 1070.787 0 196.2994 17.40473 0 0 32 0 0 0 0 NaN
Jun 12th 12:57:55.555 UTC 2 15 45 311 303 979.4024 1341.56 0 300.4838 122.7222 0 0 32 0 0 1290 94.64046 0.3668235
Jun 12th 12:57:46.524 UTC 3 10 1 246 238 659.7947 1063.562 0 196.2994 17.49199 0 0 31 0 0 0 0 NaN
Jun 12th 12:56:55.546 UTC 2 15 42 309 302 975.2954 1337.488 0 297.7598 123.0313 0 0 32 0 0 1215 91.42875 0.37625
Jun 12th 12:56:46.525 UTC 3 10 0 243 237 653.7755 1060.371 0 195.9338 17.52397 0 0 31 0 0 0 0 NaN
Jun 12th 12:55:55.556 UTC 2 15 40 309 299 975.2954 1324.2 0 297.7598 123.8046 0 0 32 0 0 1190 89.80376 0.3773267
Jun 12th 12:55:46.535 UTC 3 11 0 242 236 649.793 1055.09 0 195.955 17.52397 0 0 31 0 0 0 0 NaN
Jun 12th 12:54:55.557 UTC 2 15 38 305 298 966.6314 1323.016 0 294.6978 124.1274 0 0 32 0 0 1175 88.48949 0.376551
Jun 12th 12:54:46.535 UTC 3 12 0 241 234 648.593 1049.585 0 195.6985 17.5847 0 0 31 0 0 0 0 NaN
Jun 12th 12:53:55.546 UTC 2 15 37 300 295 957.2449 1307.671 0 289.6368 124.4566 0 0 32 0 0 1175 88.48949 0.376551
Jun 12th 12:53:46.525 UTC 3 12 0 238 233 637.428 1047.422 0 195.2146 17.62956 0 0 31 0 0 0 0 NaN
Jun 12th 12:52:55.555 UTC 2 15 37 300 292 957.2449 1292.318 0 289.6368 122.2679 0 0 32 0 0 1175 88.48949 0.376551
Jun 12th 12:52:44.690 UTC 3 12 1 235 231 634.288 1039.708 0 195.4882 17.76556 0 0 29 0 0 0 0 NaN
Jun 12th 12:51:55.555 UTC 2 15 35 298 292 953.3209 1292.318 0 287.8287 122.2679 0 0 32 0 0 1175 88.48949 0.376551
Jun 12th 12:51:43.294 UTC 3 12 1 233 229 627.8079 1026.995 0 195.8866 17.85855 0 0 28 0 0 0 0 NaN
Jun 12th 12:50:55.554 UTC 2 15 36 297 289 951.0609 1280.265 0 286.7238 119.7991 0 0 32 0 0 1175 88.48949 0.376551
Jun 12th 12:50:43.285 UTC 3 10 1 233 228 627.8079 1023.801 0 195.8866 17.9995 0 0 28 0 0 0 0 NaN
Jun 12th 12:49:55.564 UTC 2 14 39 295 285 944.6484 1264.951 0 285.8614 114.8398 0 0 32 0 0 1175 88.48949 0.376551
Jun 12th 12:49:41.179 UTC 3 11 0 231 225 623.9829 1011.135 0 196.246 18.11946 0 0 26 0 0 0 0 NaN
Jun 12th 12:48:54.364 UTC 2 15 41 291 284 927.4449 1257.726 0 285.0687 114.8398 0 0 31 0 0 1125 83.72402 0.3721068
Jun 12th 12:48:41.188 UTC 3 11 1 231 223 623.9829 1003.256 0 196.246 18.22781 0 0 26 0 0 0 0 NaN
Jun 12th 12:47:54.364 UTC 2 14 41 288 283 909.0961 1252.177 0 286.1437 112.7764 0 0 31 0 0 1115 82.85587 0.371551
Jun 12th 12:47:41.187 UTC 3 9 0 227 223 617.5129 1003.256 0 197.3136 18.34225 0 0 26 0 0 0 0 NaN
Jun 12th 12:46:54.354 UTC 2 15 42 286 278 898.0373 1217.914 0 286.6806 111.483 0 0 31 0 0 1055 83.07348 0.3937132
Jun 12th 12:46:41.178 UTC 3 8 0 226 222 615.7429 997.2634 0 196.8752 18.48936 0 0 26 0 0 0 0 NaN
Jun 12th 12:45:53.249 UTC 2 14 43 286 278 898.0373 1217.914 0 286.6806 111.5504 0 0 30 0 0 980 76.31163 0.389345
Jun 12th 12:45:41.177 UTC 3 9 0 224 219 611.0628 987.8656 0 197.201 18.58135 0 0 26 0 0 0 0 NaN
Jun 12th 12:44:52.106 UTC 2 14 45 285 274 890.5673 1194.13 0 286.667 111.874 0 0 29 0 0 845 70.62994 0.4179287
Jun 12th 12:44:41.188 UTC 3 8 0 222 219 605.2803 987.8656 0 197.241 18.64248 0 0 26 0 0 0 0 NaN
Jun 12th 12:43:52.118 UTC 2 15 46 282 271 880.1424 1178.43 0 287.224 112.4694 0 0 29 0 0 660 49.20887 0.3727944
Jun 12th 12:43:41.178 UTC 3 8 0 221 217 603.6453 978.005 0 197.5128 18.76659 0 0 26 0 0 0 0 NaN
Jun 12th 12:42:52.118 UTC 2 15 43 281 271 874.1686 1178.43 0 287.2518 112.4694 0 0 29 0 0 585 38.21521 0.3266258
Jun 12th 12:42:41.179 UTC 3 7 0 219 217 593.4753 978.005 0 197.4221 18.82493 0 0 26 0 0 0 0 NaN
Jun 12th 12:41:52.109 UTC 2 15 43 280 270 871.5136 1173.895 0 287.2979 112.8018 0 0 29 0 0 510 26.32651 0.258103
Jun 12th 12:41:40.219 UTC 3 7 0 219 216 593.4753 971.7057 0 197.4221 18.86589 0 0 25 0 0 0 0 NaN
Jun 12th 12:40:52.107 UTC 2 15 40 276 269 858.1599 1169.399 0 286.9983 113.1188 0 0 29 0 0 470 19.34062 0.2057513
Jun 12th 12:40:40.218 UTC 3 6 1 218 215 585.1053 967.0754 0 197.7097 18.98955 0 0 25 0 0 0 0 NaN
Jun 12th 12:39:52.117 UTC 2 15 41 271 267 843.5698 1157.582 0 284.4813 113.8341 0 0 29 0 0 450 18.51255 0.205695
Jun 12th 12:39:40.207 UTC 3 8 0 218 212 585.1053 956.5416 0 197.7097 19.06771 0 0 25 0 0 0 0 NaN
Jun 12th 12:38:52.106 UTC 2 14 39 271 267 843.5698 1157.582 0 284.4813 114.1511 0 0 29 0 0 445 17.68019 0.1986538
Jun 12th 12:38:40.220 UTC 3 9 0 216 209 581.5353 934.676 0 197.9993 19.19013 0 0 25 0 0 0 0 NaN
Jun 12th 12:37:52.108 UTC 2 15 39 270 264 839.891 1139.335 0 284.8754 114.7705 0 0 29 0 0 440 16.93128 0.1924009
Jun 12th 12:37:39.473 UTC 3 8 0 213 209 574.4016 934.676 0 198.2243 19.27398 0 0 24 0 0 0 0 NaN
Jun 12th 12:36:51.015 UTC 2 15 39 268 261 833.7709 1121.504 0 284.9689 114.3465 0 0 28 0 0 435 16.00971 0.1840197
Jun 12th 12:36:38.606 UTC 3 8 0 212 209 566.0316 934.676 0 198.5463 19.27398 0 0 23 0 0 0 0 NaN
Jun 12th 12:35:49.895 UTC 2 15 39 268 259 833.7709 1112.635 0 284.9689 114.0988 0 0 27 0 0 430 15.26081 0.1774512
Jun 12th 12:35:38.595 UTC 3 7 0 211 209 564.6816 934.676 0 198.3121 19.357 0 0 23 0 0 0 0 NaN
Jun 12th 12:34:49.888 UTC 2 14 39 268 256 833.7709 1100.64 0 284.9689 114.4111 0 0 27 0 0 430 15.26081 0.1774512
Jun 12th 12:34:38.595 UTC 3 8 0 211 205 564.6816 920.3032 0 198.3121 19.5454 0 0 23 0 0 0 0 NaN
Jun 12th 12:33:47.712 UTC 2 15 46 264 253 816.5134 1090.712 0 283.1378 114.5204 0 0 25 0 0 325 15.56907 0.2395241
Jun 12th 12:33:38.595 UTC 3 7 0 211 205 564.6816 920.3032 0 198.3121 19.60681 0 0 23 0 0 0 0 NaN
Jun 12th 12:32:47.701 UTC 2 15 41 259 252 803.6104 1089.522 0 274.292 114.7779 0 0 25 0 0 195 16.16947 0.4146019
Jun 12th 12:32:38.606 UTC 3 10 0 209 202 558.0115 906.1634 0 199.2118 19.60681 0 0 23 0 0 0 0 NaN
Jun 12th 12:31:47.723 UTC 2 15 37 255 252 794.0019 1089.522 0 273.3434 114.7779 0 0 25 0 0 185 15.42096 0.4167826
Jun 12th 12:31:38.595 UTC 3 9 1 206 201 547.7488 897.4517 0 197.2316 19.70771 0 0 23 0 0 0 0 NaN
Jun 12th 12:30:47.710 UTC 2 15 37 253 250 789.7538 1082.604 0 272.8232 115.4837 0 0 25 0 0 185 15.42096 0.4167826
Jun 12th 12:30:38.595 UTC 3 9 0 204 200 542.3337 894.5318 0 197.5809 19.79955 0 0 23 0 0 0 0 NaN
Jun 12th 12:29:47.699 UTC 2 14 37 252 245 788.1608 1061.281 0 272.4416 106.9635 0 0 25 0 0 185 15.42096 0.4167826
Jun 12th 12:29:38.585 UTC 3 11 0 203 198 540.5187 884.6489 0 197.6933 19.79955 0 0 23 0 0 0 0 NaN
Jun 12th 12:28:47.719 UTC 2 15 38 250 241 781.7258 1039.865 0 273.5786 105.3135 0 0 25 0 0 185 15.42096 0.4167826
Jun 12th 12:28:37.044 UTC 3 11 0 202 196 538.7188 874.5586 0 198.4127 19.9702 0 0 21 0 0 0 0 NaN
Jun 12th 12:27:46.483 UTC 2 15 39 248 238 777.4358 1026.399 0 274.6573 104.2965 0 0 24 0 0 185 15.42096 0.4167826
Jun 12th 12:27:37.045 UTC 3 11 0 200 194 534.7137 866.7404 0 198.243 20.10693 0 0 21 0 0 0 0 NaN
Jun 12th 12:26:46.473 UTC 2 15 41 247 235 775.8958 1019.151 0 274.9401 103.5867 0 0 24 0 0 170 14.63001 0.4302944
Jun 12th 12:26:37.036 UTC 3 13 1 200 190 534.7137 843.6845 0 198.243 20.26373 0 0 21 0 0 0 0 NaN
Jun 12th 12:25:46.483 UTC 2 15 39 241 234 764.6503 1014.17 0 272.5269 103.9916 0 0 24 0 0 160 13.08001 0.4087502
Jun 12th 12:25:37.046 UTC 3 15 0 199 187 532.0137 829.9595 0 197.4773 20.16015 0 0 21 0 0 0 0 NaN
Jun 12th 12:24:46.483 UTC 2 15 40 238 231 752.2483 1001.948 0 273.2587 104.458 0 0 24 0 0 155 12.51352 0.4036618
Jun 12th 12:24:37.046 UTC 3 15 0 195 186 522.7637 826.9438 0 198.2456 20.24462 0 0 21 0 0 0 0 NaN
Jun 12th 12:23:46.472 UTC 2 15 36 236 230 747.5233 997.7582 0 273.2018 104.7427 0 0 24 0 0 155 12.51352 0.4036618
Jun 12th 12:23:37.036 UTC 3 14 2 192 184 515.2137 819.0586 0 197.9469 20.14455 0 0 21 0 0 0 0 NaN
Jun 12th 12:22:46.484 UTC 2 15 36 235 227 745.7233 984.3906 0 274.0176 103.0235 0 0 24 0 0 155 12.51352 0.4036618
Jun 12th 12:22:37.057 UTC 3 13 1 190 183 512.0637 816.4451 0 198.1066 20.27175 0 0 21 0 0 0 0 NaN
Jun 12th 12:21:46.484 UTC 2 14 37 232 223 734.7208 958.2426 0 273.9589 103.6449 0 0 24 0 0 155 12.51352 0.4036618
Jun 12th 12:21:37.045 UTC 3 13 1 187 182 503.7912 812.1052 0 198.8789 20.35948 0 0 21 0 0 0 0 NaN
Jun 12th 12:20:45.242 UTC 2 15 38 229 221 719.8707 950.0222 0 275.1229 103.2165 0 0 23 0 0 155 12.51352 0.4036618
Jun 12th 12:20:37.047 UTC 3 11 0 184 180 496.4352 806.6835 0 197.9348 20.61931 0 0 21 0 0 0 0 NaN
Jun 12th 12:19:45.252 UTC 2 15 39 227 219 712.6932 939.1469 0 275.2459 103.3914 0 0 23 0 0 155 12.51352 0.4036618
Jun 12th 12:19:36.281 UTC 3 9 0 183 179 492.7565 802.9722 0 198.6994 20.91372 0 0 20 0 0 0 0 NaN
Jun 12th 12:18:45.250 UTC 2 15 39 227 216 712.6932 928.3928 0 275.2459 103.4559 0 0 23 0 0 155 12.51352 0.4036618
Jun 12th 12:18:35.251 UTC 3 8 0 181 178 490.3865 794.8348 0 198.4759 21.05618 0 0 19 0 0 0 0 NaN
Jun 12th 12:17:45.243 UTC 2 15 41 223 215 702.3732 924.3401 0 257.8701 103.7459 0 0 23 0 0 130 9.771984 0.3758456
Jun 12th 12:17:35.272 UTC 3 11 1 180 174 486.7077 780.2322 0 198.6581 21.14484 0 0 19 0 0 0 0 NaN
Jun 12th 12:16:45.261 UTC 2 14 40 222 214 701.1732 918.1557 0 255.0509 104.259 0 0 23 0 0 120 8.416076 0.3506698
Jun 12th 12:16:35.263 UTC 3 14 0 179 171 482.7252 766.9476 0 198.9512 21.14484 0 0 19 0 0 0 0 NaN
Jun 12th 12:15:45.252 UTC 2 15 38 217 212 683.8332 906.0199 0 253.7025 104.4507 0 0 23 0 0 120 8.416076 0.3506698
Jun 12th 12:15:35.270 UTC 3 14 1 177 168 478.2477 757.1254 0 200.2977 21.43344 0 0 19 0 0 0 0 NaN
Jun 12th 12:14:45.252 UTC 2 15 38 215 210 677.2317 903.2308 0 253.2948 101.7902 0 0 23 0 0 120 8.416076 0.3506698
Jun 12th 12:14:35.260 UTC 3 11 0 175 168 471.8677 757.1254 0 201.3004 21.64769 0 0 19 0 0 0 0 NaN
Jun 12th 12:13:45.240 UTC 2 15 38 214 207 675.2067 888.8069 0 253.1489 95.26803 0 0 23 0 0 120 8.416076 0.3506698
Jun 12th 12:13:35.271 UTC 3 10 1 173 166 465.174 748.3594 0 201.8522 21.95513 0 0 19 0 0 0 0 NaN
Jun 12th 12:12:44.190 UTC 2 13 39 211 205 666.5717 881.043 0 253.7994 83.29111 0 0 22 0 0 120 8.416076 0.3506698
Jun 12th 12:12:35.261 UTC 3 12 0 168 163 451.1102 730.5466 0 200.0482 22.07661 0 0 19 0 0 0 0 NaN
Jun 12th 12:11:43.034 UTC 2 15 39 211 200 666.5717 857.2372 0 253.7994 83.84748 0 0 21 0 0 120 8.416076 0.3506698
Jun 12th 12:11:35.259 UTC 3 12 1 167 161 447.1277 722.7474 0 200.4003 22.2353 0 0 19 0 0 0 0 NaN
Jun 12th 12:10:43.044 UTC 2 15 39 209 199 662.6766 850.7082 0 254.3225 84.23573 0 0 21 0 0 100 7.167805 0.3583902
Jun 12th 12:10:35.262 UTC 3 13 1 167 159 447.1277 716.2822 0 200.4003 22.33645 0 0 19 0 0 0 0 NaN
Jun 12th 12:09:43.035 UTC 2 15 39 204 197 644.3991 842.8931 0 249.0123 84.93835 0 0 21 0 0 95 6.589367 0.3468088
Jun 12th 12:09:35.272 UTC 3 13 0 164 157 440.269 710.2733 0 200.9098 22.49516 0 0 19 0 0 0 0 NaN
Jun 12th 12:08:43.036 UTC 2 15 38 203 195 640.9341 832.7805 0 249.035 85.13061 0 0 21 0 0 95 6.589367 0.3468088
Jun 12th 12:08:35.262 UTC 3 12 1 161 156 433.6715 705.1036 0 202.3871 22.7172 0 0 19 0 0 0 0 NaN
Jun 12th 12:07:43.026 UTC 2 15 37 200 194 628.8503 828.6033 0 249.7296 85.22816 0 0 21 0 0 95 6.589367 0.3468088
Jun 12th 12:07:35.262 UTC 3 10 0 159 155 430.6615 698.6321 0 202.492 22.97552 0 0 19 0 0 0 0 NaN
Jun 12th 12:06:43.035 UTC 2 13 36 197 192 621.8752 818.8321 0 248.3626 79.96435 0 0 21 0 0 95 6.589367 0.3468088
Jun 12th 12:06:35.252 UTC 3 13 1 158 150 426.5215 682.3063 0 201.6841 23.17947 0 0 19 0 0 0 0 NaN
Jun 12th 12:05:40.587 UTC 2 15 41 196 186 618.4102 796.4399 0 248.4929 80.47607 0 0 19 0 0 90 6.444124 0.3580069
Jun 12th 12:05:34.159 UTC 3 15 0 157 147 421.4365 666.2454 0 201.7998 23.24718 0 0 18 0 0 0 0 NaN
Jun 12th 12:04:40.577 UTC 2 15 39 194 185 615.7902 794.3369 0 240.9387 80.67469 0 0 19 0 0 85 6.453031 0.37959
Jun 12th 12:04:33.067 UTC 3 13 1 153 146 412.0052 660.1121 0 203.3242 23.57543 0 0 17 0 0 0 0 NaN
Jun 12th 12:03:40.578 UTC 2 15 38 191 183 602.6577 783.3723 0 241.9616 73.80022 0 0 19 0 0 85 6.453031 0.37959
Jun 12th 12:03:33.057 UTC 3 13 0 150 145 403.3727 655.1946 0 203.4507 23.71133 0 0 17 0 0 0 0 NaN
Jun 12th 12:02:40.567 UTC 2 15 38 187 180 588.6702 766.9572 0 242.1465 74.647 0 0 19 0 0 85 6.453031 0.37959
Jun 12th 12:02:33.056 UTC 3 11 1 149 144 395.0027 649.6357 0 203.5698 24.05204 0 0 17 0 0 0 0 NaN
Jun 12th 12:01:40.576 UTC 2 14 40 185 177 580.8964 750.8931 0 242.3111 72.82765 0 0 19 0 0 75 6.097778 0.4065185
Jun 12th 12:01:33.057 UTC 3 13 1 148 140 392.6927 626.9628 0 203.6101 24.33899 0 0 17 0 0 0 0 NaN
Jun 12th 12:00:40.586 UTC 2 15 39 184 176 579.2614 744.996 0 242.8723 72.82765 0 0 19 0 0 60 5.018836 0.4182363
Jun 12th 12:00:33.056 UTC 3 14 2 146 136 386.989 609.7244 0 204.0694 24.30341 0 0 17 0 0 0 0 NaN
Jun 12th 11:59:40.577 UTC 2 15 40 184 174 579.2614 734.3185 0 242.8723 73.23565 0 0 19 0 0 55 4.509001 0.4099092
Jun 12th 11:59:33.057 UTC 3 14 0 144 134 383.389 595.9643 0 203.8072 24.58303 0 0 17 0 0 0 0 NaN
Jun 12th 11:58:40.566 UTC 2 15 40 181 171 571.5815 721.7391 0 238.9023 74.21629 0 0 19 0 0 50 3.924866 0.3924866
Jun 12th 11:58:33.046 UTC 3 15 0 142 132 378.364 589.3746 0 204.4523 24.69515 0 0 17 0 0 0 0 NaN
Jun 12th 11:57:40.588 UTC 2 15 39 177 169 556.5665 713.0369 0 238.3165 74.49286 0 0 19 0 0 45 3.362474 0.3736082
Jun 12th 11:57:31.381 UTC 3 15 2 139 131 368.3564 585.8006 0 204.8957 24.77986 0 0 15 0 0 0 0 NaN
Jun 12th 11:56:40.577 UTC 2 15 37 174 169 548.7687 713.0369 0 238.7272 74.49286 0 0 19 0 0 45 3.362474 0.3736082
Jun 12th 11:56:31.383 UTC 3 13 0 137 131 362.8877 585.8006 0 205.1445 25.02743 0 0 15 0 0 0 0 NaN
Jun 12th 11:55:39.515 UTC 2 15 38 172 166 544.0287 699.3438 0 237.2143 71.26707 0 0 18 0 0 45 3.362474 0.3736082
Jun 12th 11:55:31.383 UTC 3 11 1 134 129 354.8889 581.4032 0 204.3957 25.62215 0 0 15 0 0 0 0 NaN
Jun 12th 11:54:38.325 UTC 2 15 38 171 164 542.2287 685.0987 0 237.2645 71.81461 0 0 17 0 0 45 3.362474 0.3736082
Jun 12th 11:54:31.373 UTC 3 11 0 131 128 345.1352 575.5124 0 205.1014 25.74392 0 0 15 0 0 0 0 NaN
Jun 12th 11:53:38.323 UTC 2 15 38 168 161 531.9124 671.6801 0 237.4585 72.82139 0 0 17 0 0 45 3.362474 0.3736082
Jun 12th 11:53:30.468 UTC 3 11 1 129 126 339.3902 565.8816 0 204.7991 26.02107 0 0 14 0 0 0 0 NaN
Jun 12th 11:52:38.332 UTC 2 15 40 168 157 531.9124 657.5561 0 237.4585 72.06703 0 0 17 0 0 45 3.362474 0.3736082
Jun 12th 11:52:30.467 UTC 3 8 1 129 125 339.3902 563.0159 0 204.7991 26.69753 0 0 14 0 0 0 0 NaN
Jun 12th 11:51:38.322 UTC 2 15 40 163 156 510.8823 654.1224 0 239.8057 71.35528 0 0 17 0 0 40 2.619873 0.3274841
Jun 12th 11:51:29.585 UTC 3 9 0 129 123 339.3902 554.5339 0 204.7991 26.85599 0 0 13 0 0 0 0 NaN
